Method,Suspiciousness
sympy.solvers.solvers.solve_linear_system_LU(),1.0
sympy.matrices.common.MatrixShaping.col_insert(),0.99
sympy.matrices.common.MatrixSpecial.jordan_block(),0.96
sympy.matrices.dense.ones(),0.94
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.93
sympy.matrices.matrices.MatrixBase.inverse_GE(),0.91
sympy.utilities.runtests.PyTestReporter.write_exception(),0.9
sympy.polys.agca.homomorphisms.MatrixHomomorphism._restrict_codomain(),0.89
sympy.polys.agca.homomorphisms.MatrixHomomorphism._quotient_domain(),0.87
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.84
sympy.utilities.runtests.PyTestReporter.finish(),0.82
sympy.matrices.sparse.SparseMatrix._eval_extract(),0.78
sympy.matrices.normalforms.smith_normal_form(),0.77
sympy.matrices.matrices.MatrixReductions.elementary_col_op(),0.75
sympy.solvers.solveset.linear_eq_to_matrix(),0.74
sympy.utilities.runtests.PyTestReporter.test_fail(),0.73
sympy.matrices.matrices.MatrixReductions._normalize_op_args(),0.72
sympy.matrices.matrices.MatrixReductions._eval_col_op_multiply_col_by_const(),0.69
sympy.matrices.matrices.MatrixReductions._eval_col_op_add_multiple_to_other_col(),0.68
sympy.utilities.runtests.SymPyTests.test_file(),0.67
sympy.solvers.solvers.minsolve_linear_system(),0.66
sympy.holonomic.linearsolver.NewMatrix.gauss_jordan_solve(),0.65
sympy.matrices.common.MatrixShaping._eval_col_insert(),0.64
sympy.matrices.common.MatrixShaping.entry(),0.63
sympy.physics.mechanics.lagrange.LagrangesMethod.solve_multipliers(),0.61
sympy.geometry.point.Point3D.transform(),0.58
sympy.solvers.diophantine._transformation_to_DN(),0.57
sympy.physics.quantum.qubit.matrix_to_qubit(),0.56
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.55
sympy.matrices.common._MinimalMatrix._normalize_slices(),0.51
sympy.matrices.common._MinimalMatrix.__getitem__(),0.42
sympy.utilities.iterables.flatten(),0.39
sympy.matrices.common._MinimalMatrix._new(),0.3
sympy.matrices.sparse.MutableSparseMatrix.col_join(),0.28
sympy.matrices.common._MinimalMatrix.__eq__(),0.26
sympy.matrices.sparse.SparseMatrix.solve_least_squares(),0.25
sympy.holonomic.linearsolver.NewMatrix.col_join(),0.24
sympy.matrices.common.MatrixSpecial.eye(),0.23
sympy.matrices.common.MatrixSpecial.zeros(),0.22
sympy.matrices.dense.DenseMatrix.__getitem__(),0.21
sympy.matrices.expressions.matadd.merge_explicit(),0.17
sympy.matrices.common.MatrixSpecial.diag(),0.16
sympy.matrices.common._MinimalMatrix.__init__(),0.15
sympy.matrices.matrices.MatrixBase.__len__(),0.13
sympy.matrices.matrices.MatrixBase.QRdecomposition(),0.1
sympy.matrices.common.MatrixShaping.vec(),0.08
sympy.assumptions.ask.AssumptionKeys.square(),0.07
sympy.physics.vector.dyadic.Dyadic.to_matrix(),0.05
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.03
sympy.matrices.common.MatrixProperties.is_square(),0.02
sympy.matrices.common._MinimalMatrix._coord_to_index(),0.01
