Method,Suspiciousness
sympy.integrals.rubi.rules.sine.replacement2703(),1.0
sympy.integrals.rubi.rules.sine.replacement2373(),0.99
sympy.integrals.rubi.rules.sine.replacement2702(),0.98
sympy.simplify.fu.f(),0.97
sympy.integrals.rubi.rules.sine.replacement2274(),0.96
sympy.integrals.rubi.rules.sine.replacement2288(),0.95
sympy.integrals.rubi.rules.sine.replacement2372(),0.94
sympy.integrals.rubi.rules.sine.replacement2289(),0.93
sympy.integrals.rubi.rules.sine.replacement2315(),0.91
sympy.integrals.rubi.rules.sine.replacement2691(),0.89
sympy.integrals.rubi.rules.sine.replacement2701(),0.88
sympy.matrices.common.MatrixShaping.reshape(),0.84
sympy.integrals.rubi.rules.sine.replacement2369(),0.82
sympy.utilities.runtests.PyTestReporter.write_exception(),0.8
sympy.integrals.rubi.rules.inverse_trig.replacement5233(),0.79
sympy.integrals.rubi.rules.sine.replacement2690(),0.78
sympy.integrals.rubi.rules.sine.replacement2692(),0.77
sympy.integrals.rubi.rules.inverse_trig.replacement5224(),0.76
sympy.integrals.rubi.rules.sine.replacement2700(),0.75
sympy.integrals.rubi.rules.sine.replacement2694(),0.74
sympy.integrals.rubi.rules.sine.replacement2696(),0.73
sympy.utilities.runtests.PyTestReporter.finish(),0.72
sympy.integrals.rubi.rules.sine.replacement2735(),0.7
sympy.integrals.rubi.rules.sine.replacement3063(),0.69
sympy.integrals.rubi.rules.sine.replacement3053(),0.68
sympy.integrals.rubi.rules.sine.replacement2370(),0.67
sympy.utilities.runtests.PyTestReporter.test_fail(),0.66
sympy.physics.vector.functions.kinematic_equations(),0.64
sympy.matrices.matrices.MatrixBase.dot(),0.63
sympy.integrals.rubi.rules.sine.replacement2771(),0.61
sympy.integrals.rubi.rules.secant.replacement4271(),0.6
sympy.integrals.rubi.rules.sine.replacement2327(),0.58
sympy.integrals.rubi.rules.sine.replacement2557(),0.56
sympy.integrals.rubi.utility_function.RectifyCotangent(),0.54
sympy.integrals.rubi.rules.inverse_trig.replacement5219(),0.53
sympy.utilities.runtests.SymPyTests.test_file(),0.52
sympy.integrals.rubi.rules.inverse_trig.replacement5227(),0.48
sympy.printing.precedence.precedence_Rational(),0.46
sympy.matrices.dense.DenseMatrix._eval_matrix_mul(),0.45
sympy.integrals.rubi.rules.sine.replacement3114(),0.43
sympy.integrals.rubi.utility_function.RectifyTangent(),0.41
sympy.integrals.rubi.rules.sine.replacement2542(),0.35
sympy.integrals.rubi.rules.secant.replacement4363(),0.3
sympy.matrices.common.MatrixShaping.shape(),0.28
sympy.integrals.rubi.rules.secant.replacement4345(),0.27
sympy.integrals.rubi.rules.secant.replacement4349(),0.26
sympy.integrals.rubi.rules.secant.replacement4369(),0.25
sympy.integrals.rubi.rules.secant.replacement4105(),0.24
sympy.integrals.rubi.rules.sine.replacement3086(),0.23
sympy.matrices.common._matrixify(),0.22
sympy.integrals.rubi.rules.secant.replacement4115(),0.21
sympy.matrices.common.MatrixArithmetic.__mul__(),0.2
sympy.integrals.rubi.rules.sine.replacement3017(),0.19
sympy.integrals.rubi.rules.sine.replacement2991(),0.17
sympy.integrals.rubi.rules.sine.replacement2989(),0.15
sympy.integrals.rubi.rules.sine.replacement2995(),0.14
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.13
sympy.integrals.rubi.rules.sine.replacement2563(),0.12
sympy.matrices.matrices.MatrixBase.__len__(),0.1
sympy.integrals.rubi.rules.sine.replacement3019(),0.09
sympy.matrices.dense.MutableDenseMatrix._new(),0.08
sympy.simplify.fu.pow_cos_sin(),0.07
sympy.matrices.common.classof(),0.06
sympy.integrals.rubi.rules.sine.replacement2507(),0.05
sympy.integrals.rubi.rules.sine.replacement3005(),0.04
sympy.integrals.rubi.rules.sine.replacement2525(),0.03
sympy.printing.str.StrPrinter._print_Rational(),0.02
