Method,Suspiciousness
sympy.matrices.expressions.matexpr.MatrixExpr.inverse(),1.0
sympy.core.evalf.add_terms(),0.99
sympy.assumptions.ask_generated.get_known_facts_dict(),0.98
sympy.matrices.expressions.matexpr.Identity.conjugate(),0.97
sympy.matrices.expressions.matexpr.Identity.cols(),0.94
sympy.matrices.expressions.matexpr.Identity._eval_transpose(),0.93
sympy.utilities.runtests.PyTestReporter.finish(),0.92
sympy.assumptions.ask.AssumptionKeys.integer_elements(),0.9
sympy.utilities.runtests.PyTestReporter.test_fail(),0.89
sympy.assumptions.ask.AssumptionKeys.complex_elements(),0.86
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.85
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.83
sympy.combinatorics.polyhedron._pgroup_calcs(),0.81
sympy.utilities.runtests.SymPyTests.test_file(),0.79
sympy.concrete.summations.Sum._eval_simplify(),0.74
sympy.matrices.expressions.matmul.remove_ids(),0.73
sympy.core.basic.Basic.find(),0.72
sympy.utilities.runtests.PyTestReporter.write_exception(),0.71
sympy.physics.quantum.identitysearch.is_scalar_nonsparse_matrix(),0.7
sympy.assumptions.ask_generated.get_known_facts_cnf(),0.66
sympy.matrices.expressions.matexpr.Identity.rows(),0.65
sympy.strategies.rl.ident_remove(),0.64
sympy.series.formal.FormalPowerSeries.infinite(),0.62
sympy.integrals.integrals.Integral.as_sum(),0.61
sympy.core.expr.Expr.__ge__(),0.6
examples.intermediate.vandermonde.main(),0.58
sympy.concrete.summations.summation(),0.55
sympy.functions.elementary.complexes.transpose.eval(),0.52
sympy.core.numbers.Number.__add__(),0.49
sympy.integrals.risch.residue_reduce_to_basic(),0.47
sympy.categories.diagram_drawing.DiagramGrid._handle_groups(),0.46
sympy.core.expr.Expr.__lt__(),0.45
sympy.simplify.fu.TR10i(),0.44
sympy.tensor.index_methods._remove_repeated(),0.42
sympy.functions.special.hyper.hyper.eta(),0.38
sympy.polys.ring_series.rs_hadamard_exp(),0.36
sympy.polys.subresultants_qq_zz.subresultants_amv(),0.35
sympy.integrals.prde.prde_no_cancel_b_small(),0.34
sympy.series.kauers.finite_diff_kauers(),0.33
sympy.simplify.simplify.sum_add(),0.32
sympy.core.mul.Mul._eval_is_odd(),0.31
sympy.core.evalf._create_evalf_table(),0.28
sympy.integrals.prde.prde_spde(),0.27
sympy.concrete.products.Product.is_convergent(),0.26
sympy.tensor.array.arrayop.tensorcontraction(),0.25
sympy.integrals.prde.prde_no_cancel_b_large(),0.21
sympy.physics.quantum.spin._uncouple(),0.2
sympy.integrals.integrals.Integral.doit(),0.19
sympy.core.numbers.Integer.__add__(),0.18
sympy.core.mul.Mul._eval_is_integer(),0.17
sympy.matrices.expressions.matexpr.MatrixExpr.__mul__(),0.14
sympy.matrices.dense.diag(),0.11
sympy.functions.combinatorial.numbers._AOP_product(),0.1
sympy.core.exprtools._monotonic_sign(),0.08
sympy.tensor.tensor.TensorHead.__call__(),0.06
sympy.core.function.expand(),0.04
sympy.polys.domains.old_polynomialring.PolynomialRing(),0.02
sympy.matrices.matrices.MatrixBase.vech(),0.01
