Method,Suspiciousness
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0
sympy.matrices.expressions.matexpr._LeftRightArgs.transpose(),0.99
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.98
sympy.integrals.rubi.constraints.cons_f758(),0.95
sympy.utilities.runtests.SymPyTests.test_file(),0.94
sympy.utilities.autowrap.CythonCodeWrapper._partition_args(),0.93
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunction(),0.9
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunctionCall(),0.89
sympy.matrices.expressions.blockmatrix.BlockMatrix.__new__(),0.87
sympy.matrices.expressions.matexpr._postprocessor(),0.83
sympy.utilities.runtests._doctest(),0.8
sympy.geometry.polygon.Polygon._do_poly_distance(),0.79
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.77
sympy.utilities.runtests.PyTestReporter.finish(),0.75
sympy.matrices.matrices.MatrixBase.key2ij(),0.74
bin.coverage_doctest.go(),0.73
sympy.matrices.expressions.blockmatrix.BlockMatrix.as_real_imag(),0.72
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitMulDiv(),0.7
doc.ext.docscrape.Reader.is_unindented(),0.68
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitAddSub(),0.67
sympy.physics.quantum.cg.Wigner9j.doit(),0.64
sympy.utilities.runtests.PyTestReporter.test_exception(),0.59
sympy.printing.rcode.RCodePrinter._print_Piecewise(),0.58
sympy.matrices.expressions.blockmatrix.reblock_2x2(),0.57
sympy.geometry.line.LinearEntity.are_concurrent(),0.56
sympy.matrices.expressions.blockmatrix.BlockMatrix._blockadd(),0.55
sympy.matrices.expressions.blockmatrix.BlockMatrix._blockmul(),0.53
sympy.utilities.lambdify.lambdify(),0.51
sympy.matrices.expressions.matmul.any_zeros(),0.5
sympy.matrices.expressions.matadd.MatAdd.doit(),0.46
sympy.core.add.Add.flatten(),0.45
sympy.matrices.expressions.blockmatrix.deblock(),0.44
bin.generate_test_list.get_paths(),0.42
bin.generate_module_list.get_paths(),0.4
sympy.matrices.dense.MutableDenseMatrix.col_op(),0.39
sympy.strategies.rl.ident_remove(),0.38
sympy.core.operations.AssocOp._from_args(),0.37
sympy.matrices.expressions.blockmatrix.BlockDiagMatrix._blockmul(),0.36
sympy.plotting.plot.MatplotlibBackend.__init__(),0.33
sympy.geometry.plane.Plane.projection_line(),0.32
sympy.matrices.dense.diag(),0.31
sympy.core.numbers.Rational.__eq__(),0.3
sympy.matrices.expressions.matexpr.ZeroMatrix.shape(),0.29
sympy.matrices.common.MatrixProperties._eval_is_anti_symmetric(),0.28
sympy.core.numbers.Integer.__rmul__(),0.27
sympy.printing.ccode.ccode(),0.26
sympy.core.sympify.sympify(),0.24
sympy.printing.fcode.fcode(),0.23
sympy.printing.jscode.jscode(),0.22
sympy.printing.rust.rust_code(),0.21
sympy.core.decorators.__sympifyit_wrapper(),0.1
sympy.matrices.expressions.blockmatrix.bc_matmul(),0.07
sympy.printing.pycode.NumPyPrinter._print_MatMul(),0.06
sympy.matrices.dense.list2numpy(),0.05
sympy.matrices.expressions.matpow.MatPow.doit(),0.04
sympy.utilities._compilation.compilation.src2obj(),0.03
sympy.core.numbers.Integer._eval_is_composite(),0.02
sympy.plotting.plot.plot3d_parametric_line(),0.01
