Statement,Suspiciousness
sympy.integrals.intpoly#596,1.0
sympy.polys.compatibility#209,0.99
sympy.integrals.intpoly#581,0.98
sympy.solvers.ode#3915,0.97
sympy.utilities.runtests#2192,0.96
sympy.solvers.ode#4046,0.95
sympy.combinatorics.homomorphisms#103,0.94
sympy.utilities.runtests#2196,0.93
sympy.utilities.runtests#2195,0.92
sympy.utilities.randtest#84,0.91
sympy.utilities.runtests#2193,0.9
sympy.utilities.runtests#2146,0.89
sympy.polys.subresultants_qq_zz#1244,0.88
sympy.physics.continuum_mechanics.beam#403,0.87
sympy.utilities.runtests#2245,0.86
sympy.utilities.runtests#2210,0.85
sympy.matrices.common#313,0.84
sympy.core.exprtools#1384,0.83
sympy.utilities.runtests#2090,0.82
sympy.logic.boolalg#1468,0.81
sympy.utilities.runtests#2086,0.8
sympy.utilities.runtests#2084,0.79
sympy.logic.boolalg#1461,0.78
sympy.utilities.runtests#2087,0.77
sympy.solvers.ode#1427,0.76
sympy.polys.densebasic#1007,0.75
sympy.polys.galoistools#2219,0.74
sympy.utilities.lambdify#181,0.73
sympy.solvers.ode#3936,0.72
sympy.polys.densebasic#1017,0.71
sympy.core.compatibility#451,0.7
sympy.polys.densebasic#1014,0.69
sympy.solvers.deutils#146,0.68
sympy.polys.densebasic#1002,0.67
sympy.printing.ccode#456,0.66
sympy.polys.densebasic#1011,0.65
sympy.core.numbers#2043,0.64
sympy.printing.rust#528,0.63
sympy.solvers.ode#723,0.62
sympy.sets.sets#722,0.61
sympy.polys.polytools#4229,0.6
sympy.polys.polytools#4237,0.59
sympy.polys.polytools#4235,0.58
sympy.polys.polytools#4230,0.57
sympy.polys.polytools#4249,0.56
sympy.combinatorics.coset_table#974,0.55
sympy.functions.special.bsplines#131,0.54
sympy.polys.polytools#4264,0.53
sympy.solvers.ode#5327,0.52
sympy.polys.polytools#4268,0.51
sympy.plotting.pygletplot.plot#359,0.5
sympy.polys.polytools#4259,0.49
sympy.printing.octave#530,0.48
sympy.polys.polytools#4250,0.47
sympy.printing.jscode#212,0.46
sympy.integrals.intpoly#576,0.45
sympy.integrals.intpoly#575,0.44
sympy.core.evalf#420,0.43
sympy.integrals.intpoly#574,0.42
sympy.integrals.intpoly#579,0.41
sympy.matrices.dense#424,0.4
sympy.matrices.matrices#4282,0.39
sympy.integrals.intpoly#586,0.38
sympy.integrals.intpoly#585,0.37
sympy.polys.subresultants_qq_zz#1296,0.36
sympy.integrals.intpoly#584,0.35
sympy.polys.subresultants_qq_zz#1242,0.34
sympy.integrals.intpoly#580,0.33
sympy.matrices.matrices#1468,0.32
sympy.integrals.intpoly#597,0.31
sympy.matrices.common#2209,0.3
sympy.physics.quantum.spin#2059,0.29
sympy.integrals.intpoly#564,0.28
sympy.polys.compatibility#208,0.27
sympy.plotting.pygletplot.plot#375,0.26
sympy.polys.densebasic#252,0.25
sympy.solvers.solveset#1220,0.24
sympy.integrals.intpoly#569,0.23
sympy.integrals.intpoly#561,0.22
sympy.integrals.manualintegrate#1117,0.21
sympy.integrals.intpoly#562,0.2
sympy.integrals.intpoly#577,0.19
sympy.core.assumptions#8,0.18
sympy.polys.densebasic#230,0.17
sympy.plotting.pygletplot.plot#331,0.16
sympy.calculus.util#1093,0.15
sympy.calculus.util#1051,0.14
sympy.polys.densebasic#250,0.13
sympy.calculus.util#1009,0.12
sympy.utilities.runtests#229,0.11
sympy.polys.polyutils#197,0.1
sympy.core.__init__#21,0.09
sympy.polys.polyutils#194,0.08
sympy.polys.polyutils#190,0.07
sympy.polys.polyutils#187,0.06
sympy.concrete.expr_with_limits#105,0.05
sympy.polys.polyutils#182,0.04
sympy.polys.polyutils#183,0.03
sympy.polys.polyutils#188,0.02
sympy.polys.densebasic#301,0.01
