Statement,Suspiciousness
sympy.integrals.rubi.parsetools.generate_rules#23,1.000000000000
sympy.integrals.rubi.utility_function#5697,0.850454712958
sympy.integrals.rubi.utility_function#5642,0.826152757451
sympy.integrals.rubi.utility_function#5641,0.814177294134
sympy.integrals.rubi.utility_function#5696,0.814177294134
sympy.integrals.rubi.parsetools.generate_rules#22,0.625000000000
sympy.integrals.rubi.parsetools.generate_rules#24,0.625000000000
sympy.integrals.rubi.utility_function#6291,0.519574343780
sympy.integrals.rubi.utility_function#6295,0.519574343780
sympy.utilities.autowrap#437,0.518156168075
sympy.solvers.ode#7541,0.517534941347
sympy.solvers.ode#7810,0.517534941347
sympy.solvers.ode#2081,0.509899434747
sympy.matrices.expressions.matexpr#1086,0.503646029565
sympy.utilities.autowrap#371,0.500000000000
sympy.solvers.ode#2364,0.498884121959
sympy.solvers.solveset#26,0.450966267657
sympy.utilities.runtests#872,0.433186636110
bin.coverage_doctest#568,0.413791090740
doc.ext.docscrape#80,0.395890690248
examples.all#24,0.395307052761
sympy.calculus.util#416,0.378645297841
sympy.concrete.products#320,0.378645297841
sympy.core.expr#731,0.378645297841
sympy.functions.elementary.exponential#660,0.378645297841
sympy.geometry.line#31,0.378645297841
sympy.integrals.integrals#1138,0.378645297841
sympy.integrals.rubi.utility_function#15,0.378645297841
sympy.logic.boolalg#2332,0.378645297841
sympy.matrices.common#23,0.378645297841
sympy.matrices.dense#18,0.378645297841
sympy.matrices.matrices#26,0.378645297841
sympy.polys.polytools#6062,0.378645297841
sympy.polys.polytools#6181,0.378645297841
sympy.simplify.simplify#1509,0.378645297841
sympy.utilities.matchpy_connector#9,0.378645297841
doc.ext.docscrape#244,0.377734522174
sympy.geometry.line#327,0.377734522174
sympy.geometry.plane#720,0.377734522174
sympy.integrals.rubi.utility_function#5975,0.377174239473
sympy.integrals.rubi.utility_function#5979,0.377174239473
sympy.integrals.rubi.utility_function#6283,0.375134837040
sympy.integrals.rubi.utility_function#6287,0.375134837040
bin.generate_module_list#42,0.375000000000
