Statement,Suspiciousness
sympy.utilities.runtests#2120,1.0
sympy.utilities.runtests#2116,0.99
sympy.sets.fancysets#1050,0.98
sympy.diffgeom.diffgeom#376,0.97
sympy.diffgeom.rn#38,0.96
sympy.diffgeom.rn#43,0.95
sympy.utilities.runtests#2170,0.94
examples.advanced.curvilinear_coordinates#87,0.93
sympy.utilities.runtests#2169,0.92
sympy.utilities.runtests#2118,0.91
sympy.diffgeom.rn#84,0.9
sympy.diffgeom.rn#77,0.89
sympy.sets.fancysets#1161,0.88
sympy.utilities.runtests#1143,0.87
sympy.sets.fancysets#1164,0.86
sympy.diffgeom.diffgeom#1411,0.85
sympy.utilities.runtests#1146,0.84
sympy.utilities.runtests#1138,0.83
sympy.diffgeom.diffgeom#130,0.82
sympy.stats.crv_types#1122,0.81
sympy.utilities.runtests#2013,0.8
sympy.utilities.runtests#2012,0.79
sympy.functions.special.spherical_harmonics#166,0.78
sympy.utilities.runtests#2011,0.77
sympy.sets.fancysets#1005,0.76
sympy.printing.__init__#8,0.75
examples.intermediate.partial_differential_eqs#21,0.74
sympy.sets.fancysets#1123,0.73
sympy.functions.elementary.trigonometric#1680,0.72
sympy.functions.elementary.trigonometric#1677,0.71
sympy.physics.wigner#735,0.7
sympy.printing.ccode#118,0.69
sympy.functions.special.spherical_harmonics#273,0.68
sympy.functions.special.spherical_harmonics#282,0.67
sympy.functions.special.spherical_harmonics#284,0.66
sympy.polys.numberfields#1054,0.65
sympy.functions.elementary.trigonometric#1671,0.64
sympy.polys.numberfields#1051,0.63
examples.intermediate.partial_differential_eqs#15,0.62
sympy.printing.str#40,0.61
sympy.printing.codeprinter#86,0.6
sympy.printing.codeprinter#325,0.59
examples.intermediate.partial_differential_eqs#27,0.58
sympy.printing.str#151,0.57
sympy.core.expr#112,0.56
examples.intermediate.partial_differential_eqs#39,0.55
sympy.core.mul#258,0.54
sympy.functions.special.spherical_harmonics#146,0.53
sympy.core.numbers#437,0.52
sympy.core.mul#243,0.51
sympy.core.mul#183,0.5
sympy.functions.special.spherical_harmonics#46,0.49
sympy.core.numbers#2040,0.48
sympy.functions.special.spherical_harmonics#56,0.47
sympy.interactive.printing#324,0.46
sympy.core.mul#609,0.45
sympy.core.mul#267,0.44
sympy.stats.crv_types#1083,0.43
sympy.stats.crv_types#1087,0.42
sympy.sets.fancysets#955,0.41
sympy.core.mul#266,0.4
sympy.stats.crv_types#1086,0.39
sympy.functions.special.spherical_harmonics#113,0.38
sympy.core.mul#982,0.37
sympy.functions.special.spherical_harmonics#100,0.36
sympy.core.mul#711,0.35
sympy.integrals.manualintegrate#781,0.34
sympy.core.mul#709,0.33
sympy.integrals.manualintegrate#771,0.32
sympy.integrals.manualintegrate#735,0.31
sympy.core.basic#393,0.3
sympy.core.basic#398,0.29
sympy.abc#54,0.28
sympy.core.add#408,0.27
sympy.core.mul#981,0.26
sympy.simplify.fu#137,0.25
sympy.core.add#409,0.24
sympy.core.add#420,0.23
sympy.core.add#418,0.22
sympy.matrices.dense#1107,0.21
sympy.core.add#419,0.2
sympy.integrals.manualintegrate#1138,0.19
sympy.core.mul#710,0.18
sympy.core.relational#330,0.17
sympy.integrals.meijerint#1053,0.16
sympy.core.relational#331,0.15
sympy.printing.str#760,0.14
sympy.functions.special.spherical_harmonics#72,0.13
examples.intermediate.partial_differential_eqs#22,0.12
sympy.functions.special.spherical_harmonics#81,0.11
sympy.core.relational#323,0.1
sympy.functions.special.spherical_harmonics#78,0.09
sympy.functions.special.spherical_harmonics#93,0.08
sympy.functions.special.spherical_harmonics#84,0.07
examples.advanced.relativity#113,0.06
sympy.core.relational#322,0.05
sympy.core.expr#2846,0.04
sympy.physics.vector.frame#527,0.03
sympy.core.expr#704,0.02
sympy.printing.printer#233,0.01
