Statement,Suspiciousness
sympy.integrals.rubi.rules.sine#4709,1.000000000000
sympy.integrals.rubi.rules.sine#6029,1.000000000000
sympy.integrals.rubi.rules.sine#4705,0.774155427979
sympy.integrals.rubi.rules.sine#6025,0.774155427979
sympy.integrals.rubi.rules.sine#4309,0.763096499870
sympy.integrals.rubi.rules.sine#4365,0.763096499870
sympy.integrals.rubi.rules.sine#4473,0.693538856995
sympy.physics.vector.frame#837,0.693538856995
sympy.physics.vector.frame#851,0.693538856995
sympy.integrals.rubi.rules.sine#4313,0.678404785363
sympy.integrals.rubi.rules.sine#4369,0.678404785363
sympy.physics.wigner#344,0.677207013529
sympy.integrals.rubi.rules.sine#7491,0.665308285492
sympy.physics.vector.frame#836,0.665308285492
sympy.physics.vector.frame#850,0.665308285492
sympy.physics.vector.frame#958,0.665308285492
sympy.physics.vector.frame#969,0.665308285492
sympy.physics.vector.frame#979,0.665308285492
sympy.physics.vector.frame#986,0.665308285492
sympy.integrals.rubi.rules.sine#4693,0.639115285751
sympy.integrals.rubi.rules.sine#4701,0.639115285751
sympy.integrals.rubi.rules.sine#5981,0.639115285751
sympy.integrals.rubi.rules.sine#5989,0.639115285751
sympy.integrals.rubi.rules.sine#5997,0.639115285751
sympy.integrals.rubi.rules.sine#6005,0.639115285751
sympy.integrals.rubi.rules.sine#6013,0.639115285751
sympy.integrals.rubi.rules.sine#6021,0.639115285751
sympy.integrals.rubi.rules.sine#4469,0.637077713990
sympy.physics.vector.frame#957,0.637077713990
sympy.physics.vector.frame#968,0.637077713990
sympy.physics.vector.frame#981,0.637077713990
sympy.physics.vector.frame#988,0.637077713990
sympy.integrals.rubi.utility_function#6405,0.582654142746
sympy.integrals.rubi.rules.inverse_trig#2900,0.579508301249
sympy.integrals.rubi.rules.inverse_trig#2936,0.579508301249
sympy.integrals.rubi.rules.secant#3878,0.556461143005
sympy.integrals.rubi.rules.sine#5389,0.543825538637
sympy.integrals.rubi.rules.sine#6407,0.543825538637
sympy.integrals.rubi.rules.sine#6159,0.541327071373
sympy.integrals.rubi.rules.sine#7431,0.541327071373
sympy.integrals.rubi.rules.sine#7471,0.541327071373
sympy.integrals.rubi.rules.sine#4525,0.528230571503
sympy.integrals.rubi.rules.sine#5445,0.528230571503
sympy.integrals.rubi.rules.sine#6303,0.528230571503
sympy.integrals.rubi.rules.sine#6807,0.528230571503
sympy.integrals.rubi.rules.binomial_products#1799,0.510915660062
sympy.integrals.rubi.rules.binomial_products#1800,0.510915660062
sympy.integrals.rubi.rules.binomial_products#1809,0.510915660062
sympy.integrals.rubi.rules.binomial_products#1810,0.510915660062
sympy.integrals.rubi.rules.inverse_trig#2880,0.505918725534
sympy.integrals.rubi.rules.inverse_trig#2912,0.505918725534
sympy.integrals.rubi.rules.inverse_trig#2924,0.505918725534
sympy.integrals.rubi.rules.secant#3822,0.502498467264
sympy.integrals.rubi.rules.secant#4174,0.502498467264
sympy.integrals.rubi.rules.secant#3870,0.486903500130
sympy.integrals.rubi.rules.secant#4190,0.486903500130
sympy.integrals.rubi.rules.secant#4206,0.486903500130
sympy.integrals.rubi.rules.secant#4238,0.486903500130
sympy.integrals.rubi.rules.secant#4246,0.486903500130
sympy.integrals.rubi.rules.secant#4270,0.486903500130
sympy.physics.vector.functions#263,0.484865928368
sympy.integrals.rubi.rules.sine#4689,0.469731856736
sympy.integrals.rubi.rules.sine#4697,0.469731856736
sympy.integrals.rubi.rules.sine#5977,0.469731856736
sympy.integrals.rubi.rules.sine#5985,0.469731856736
sympy.integrals.rubi.rules.sine#5993,0.469731856736
sympy.integrals.rubi.rules.sine#6001,0.469731856736
sympy.integrals.rubi.rules.sine#6009,0.469731856736
sympy.integrals.rubi.rules.sine#6017,0.469731856736
sympy.integrals.rubi.rules.secant#3214,0.458672928627
sympy.integrals.rubi.rules.secant#3254,0.458672928627
sympy.integrals.rubi.rules.secant#3278,0.458672928627
sympy.integrals.rubi.rules.sine#4481,0.458672928627
sympy.integrals.rubi.rules.sine#5237,0.458672928627
sympy.integrals.rubi.rules.sine#5245,0.458672928627
sympy.integrals.rubi.rules.sine#5269,0.458672928627
sympy.integrals.rubi.rules.sine#5293,0.458672928627
sympy.integrals.rubi.rules.sine#5317,0.458672928627
sympy.integrals.rubi.rules.sine#5469,0.458672928627
sympy.integrals.rubi.rules.sine#6751,0.458672928627
sympy.integrals.rubi.rules.sine#6759,0.458672928627
sympy.integrals.rubi.rules.sine#6831,0.458672928627
sympy.integrals.rubi.rules.sine#6839,0.458672928627
sympy.integrals.rubi.rules.sine#6863,0.458672928627
sympy.integrals.rubi.rules.sine#7175,0.458672928627
sympy.integrals.rubi.rules.sine#7183,0.458672928627
sympy.integrals.rubi.rules.sine#7191,0.458672928627
sympy.integrals.rubi.rules.sine#7199,0.458672928627
sympy.integrals.rubi.rules.sine#7239,0.458672928627
sympy.integrals.rubi.rules.sine#7247,0.458672928627
sympy.integrals.rubi.rules.sine#7287,0.458672928627
sympy.integrals.rubi.rules.sine#7295,0.458672928627
sympy.functions.combinatorial.numbers#758,0.457413879824
sympy.integrals.rubi.rules.sine#6155,0.456635356865
sympy.integrals.rubi.rules.sine#7427,0.456635356865
sympy.integrals.rubi.rules.sine#7467,0.456635356865
sympy.integrals.rubi.rules.sine#7483,0.443538856995
sympy.integrals.rubi.rules.sine#7527,0.443538856995
sympy.integrals.rubi.rules.sine#7567,0.443538856995
sympy.integrals.rubi.rules.sine#7635,0.443538856995
sympy.integrals.rubi.rules.sine#7675,0.443538856995
sympy.integrals.rubi.rules.sine#7679,0.443538856995
sympy.integrals.rubi.rules.sine#7683,0.443538856995
sympy.physics.vector.dyadic#455,0.443538856995
sympy.physics.vector.dyadic#456,0.443538856995
sympy.integrals.rubi.rules.special_functions#1102,0.442430587259
sympy.integrals.rubi.rules.secant#2614,0.432940824389
sympy.integrals.rubi.rules.sine#8315,0.430442357124
sympy.integrals.rubi.rules.secant#3102,0.417345857254
sympy.integrals.rubi.rules.secant#3110,0.417345857254
sympy.integrals.rubi.rules.secant#3118,0.417345857254
sympy.integrals.rubi.rules.secant#3126,0.417345857254
sympy.integrals.rubi.rules.secant#3134,0.417345857254
sympy.integrals.rubi.rules.secant#3142,0.417345857254
sympy.integrals.rubi.rules.secant#3150,0.417345857254
sympy.integrals.rubi.rules.secant#3230,0.417345857254
sympy.integrals.rubi.rules.secant#3286,0.417345857254
sympy.integrals.rubi.rules.secant#3294,0.417345857254
sympy.integrals.rubi.rules.secant#3302,0.417345857254
sympy.integrals.rubi.rules.secant#3310,0.417345857254
sympy.integrals.rubi.rules.secant#3478,0.417345857254
sympy.integrals.rubi.rules.secant#4142,0.417345857254
sympy.integrals.rubi.rules.secant#4166,0.417345857254
sympy.integrals.rubi.rules.secant#4198,0.417345857254
sympy.integrals.rubi.rules.secant#4358,0.417345857254
sympy.integrals.rubi.rules.secant#4502,0.417345857254
sympy.integrals.rubi.rules.secant#4510,0.417345857254
sympy.integrals.rubi.rules.secant#4518,0.417345857254
sympy.integrals.rubi.rules.secant#4526,0.417345857254
sympy.integrals.rubi.rules.secant#4534,0.417345857254
sympy.integrals.rubi.rules.secant#4542,0.417345857254
sympy.integrals.rubi.rules.secant#4550,0.417345857254
sympy.integrals.rubi.rules.secant#4558,0.417345857254
sympy.integrals.rubi.rules.secant#4566,0.417345857254
sympy.integrals.rubi.rules.secant#4982,0.417345857254
sympy.integrals.rubi.rules.secant#4990,0.417345857254
sympy.integrals.rubi.rules.secant#4998,0.417345857254
sympy.integrals.rubi.rules.secant#5006,0.417345857254
sympy.integrals.rubi.rules.secant#5014,0.417345857254
sympy.integrals.rubi.rules.secant#5022,0.417345857254
sympy.integrals.rubi.rules.secant#5030,0.417345857254
sympy.integrals.rubi.rules.secant#5038,0.417345857254
sympy.integrals.rubi.rules.secant#5046,0.417345857254
sympy.integrals.rubi.rules.secant#5054,0.417345857254
sympy.integrals.rubi.rules.secant#5062,0.417345857254
sympy.integrals.rubi.rules.secant#5070,0.417345857254
sympy.integrals.rubi.rules.secant#5078,0.417345857254
sympy.integrals.rubi.rules.secant#5086,0.417345857254
sympy.integrals.rubi.rules.secant#5158,0.417345857254
sympy.integrals.rubi.rules.sine#5517,0.417345857254
