Statement,Suspiciousness
sympy.stats.symbolic_probability#651,1.0
sympy.testing.runtests#2286,0.99
sympy.testing.runtests#2284,0.98
sympy.benchmarks.bench_meijerint#140,0.97
sympy.testing.runtests#2288,0.96
sympy.benchmarks.bench_meijerint#144,0.95
sympy.benchmarks.bench_meijerint#148,0.94
sympy.testing.runtests#2179,0.93
sympy.benchmarks.bench_meijerint#154,0.92
sympy.benchmarks.bench_meijerint#152,0.91
sympy.core.numbers#3345,0.9
sympy.stats.symbolic_probability#342,0.89
sympy.integrals.integrals#576,0.88
sympy.stats.symbolic_probability#337,0.87
sympy.core.numbers#3348,0.86
sympy.core.numbers#2638,0.85
sympy.core.numbers#2639,0.84
sympy.core.numbers#2636,0.83
sympy.simplify.hyperexpand#2422,0.82
sympy.core.numbers#1289,0.81
sympy.testing.runtests#1305,0.8
sympy.testing.runtests#1300,0.79
sympy.testing.runtests#1304,0.78
sympy.testing.runtests#1303,0.77
sympy.functions.special.hyper#500,0.76
sympy.testing.runtests#1294,0.75
sympy.solvers.ode.ode#1343,0.74
sympy.testing.runtests#1302,0.73
sympy.solvers.ode.ode#1329,0.72
sympy.core.power#225,0.71
sympy.testing.runtests#1299,0.7
sympy.core.power#217,0.69
sympy.testing.runtests#2315,0.68
sympy.core.power#237,0.67
sympy.simplify.hyperexpand#2489,0.66
sympy.core.numbers#2941,0.65
sympy.core.numbers#2939,0.64
sympy.integrals.integrals#1346,0.63
sympy.core.numbers#2935,0.62
sympy.integrals.rubi.utility_function#6385,0.61
sympy.integrals.rubi.utility_function#6377,0.6
sympy.core.mul#1990,0.59
sympy.sets.handlers.power#62,0.58
sympy.integrals.transforms#232,0.57
sympy.core.mul#1192,0.56
sympy.functions.elementary.trigonometric#3106,0.55
sympy.core.numbers#2626,0.54
sympy.functions.elementary.trigonometric#2098,0.53
sympy.core.numbers#842,0.52
sympy.functions.elementary.trigonometric#2722,0.51
sympy.simplify.hyperexpand#66,0.5
sympy.integrals.integrals#1339,0.49
sympy.core.mul#1985,0.48
sympy.core.mul#1984,0.47
sympy.core.power#238,0.46
sympy.core.mul#1991,0.45
sympy.benchmarks.bench_meijerint#136,0.44
sympy.core.numbers#1294,0.43
sympy.solvers.inequalities#838,0.42
sympy.core.numbers#1109,0.41
sympy.core.numbers#1106,0.4
sympy.core.numbers#1107,0.39
sympy.core.numbers#1152,0.38
sympy.benchmarks.bench_meijerint#183,0.37
sympy.core.numbers#1151,0.36
sympy.functions.elementary.piecewise#684,0.35
sympy.calculus.util#1248,0.34
sympy.calculus.util#1240,0.33
sympy.calculus.util#1227,0.32
sympy.calculus.util#1345,0.31
sympy.core.numbers#1097,0.3
sympy.core.numbers#1091,0.29
sympy.core.numbers#1146,0.28
sympy.core.expr#2436,0.27
sympy.calculus.util#1183,0.26
sympy.core.expr#2008,0.25
sympy.calculus.util#1139,0.24
sympy.calculus.util#1142,0.23
sympy.calculus.util#1115,0.22
sympy.core.mul#1185,0.21
sympy.core.mul#1184,0.2
sympy.core.mul#1189,0.19
sympy.core.expr#2011,0.18
sympy.sets.fancysets#230,0.17
sympy.core.mul#1180,0.16
sympy.sets.fancysets#224,0.15
sympy.integrals.transforms#1351,0.14
sympy.integrals.transforms#1249,0.13
sympy.core.mul#1191,0.12
sympy.physics.optics.utils#532,0.11
sympy.core.power#320,0.1
sympy.core.power#318,0.09
sympy.physics.optics.utils#617,0.08
sympy.core.power#319,0.07
sympy.core.power#323,0.06
sympy.sets.handlers.power#89,0.05
sympy.sets.handlers.power#88,0.04
sympy.core.numbers#1245,0.03
sympy.simplify.radsimp#1107,0.02
sympy.core.mul#1182,0.01
