Statement,Suspiciousness
sympy.functions.elementary.complexes#64,1.0
sympy.functions.elementary.complexes#62,0.99
sympy.integrals.rubi.utility_function#4503,0.98
sympy.integrals.rubi.rules.inverse_trig#3336,0.97
sympy.functions.elementary.complexes#68,0.96
sympy.functions.elementary.complexes#76,0.95
sympy.integrals.rubi.utility_function#4774,0.94
sympy.integrals.rubi.rules.inverse_hyperbolic#3495,0.93
sympy.functions.elementary.complexes#73,0.92
sympy.functions.elementary.complexes#70,0.91
sympy.series.gruntz#162,0.9
sympy.series.gruntz#161,0.89
sympy.integrals.rubi.rules.special_functions#475,0.88
sympy.integrals.rubi.rules.special_functions#465,0.87
sympy.functions.elementary.complexes#88,0.86
sympy.functions.elementary.complexes#84,0.85
sympy.functions.elementary.trigonometric#1147,0.84
sympy.functions.elementary.complexes#83,0.83
sympy.functions.elementary.trigonometric#1148,0.82
sympy.polys.densearith#187,0.81
sympy.integrals.rubi.rules.inverse_trig#2991,0.8
sympy.integrals.rubi.rules.inverse_trig#2921,0.79
sympy.polys.densearith#184,0.78
sympy.series.gruntz#182,0.77
sympy.core.expr#2111,0.76
sympy.core.expr#2139,0.75
sympy.polys.densearith#180,0.74
sympy.integrals.rubi.rules.inverse_trig#2881,0.73
sympy.integrals.rubi.rules.inverse_trig#2906,0.72
sympy.integrals.rubi.rules.inverse_trig#2911,0.71
sympy.polys.galoistools#2123,0.7
sympy.polys.galoistools#2127,0.69
sympy.integrals.rubi.rules.inverse_trig#2916,0.68
sympy.core.expr#2094,0.67
sympy.integrals.rubi.rules.hyperbolic#2323,0.66
sympy.integrals.rubi.rules.hyperbolic#2046,0.65
sympy.core.expr#2097,0.64
sympy.core.function#1621,0.63
sympy.integrals.rubi.rules.hyperbolic#2041,0.62
sympy.core.expr#2096,0.61
sympy.integrals.rubi.rules.inverse_trig#3001,0.6
sympy.integrals.rubi.rules.inverse_trig#3031,0.59
sympy.integrals.rubi.rules.inverse_trig#3041,0.58
sympy.core.function#1658,0.57
sympy.core.expr#2001,0.56
sympy.integrals.rubi.rules.miscellaneous_trig#2155,0.55
sympy.core.function#1601,0.54
sympy.core.function#1640,0.53
sympy.core.function#1634,0.52
sympy.integrals.rubi.rules.miscellaneous_trig#2160,0.51
sympy.core.expr#2022,0.5
sympy.core.function#2456,0.49
sympy.core.function#1630,0.48
sympy.integrals.rubi.rules.inverse_hyperbolic#3123,0.47
sympy.integrals.rubi.rules.inverse_hyperbolic#3193,0.46
sympy.core.function#1627,0.45
sympy.integrals.rubi.rules.inverse_hyperbolic#3188,0.44
sympy.polys.galoistools#2065,0.43
sympy.core.function#1695,0.42
sympy.polys.galoistools#2068,0.41
sympy.polys.galoistools#2070,0.4
sympy.core.containers#101,0.39
sympy.core.containers#102,0.38
sympy.integrals.rubi.rules.inverse_hyperbolic#3238,0.37
sympy.integrals.rubi.rules.inverse_hyperbolic#3243,0.36
sympy.integrals.rubi.rules.inverse_hyperbolic#3078,0.35
sympy.integrals.rubi.rules.inverse_hyperbolic#3203,0.34
sympy.functions.elementary.hyperbolic#513,0.33
sympy.polys.densebasic#1009,0.32
sympy.functions.elementary.hyperbolic#517,0.31
sympy.polys.densebasic#1004,0.3
sympy.polys.densebasic#1005,0.29
sympy.functions.elementary.hyperbolic#512,0.28
sympy.polys.densebasic#1001,0.27
sympy.polys.densebasic#1097,0.26
sympy.functions.elementary.hyperbolic#663,0.25
sympy.integrals.rubi.rules.inverse_hyperbolic#3233,0.24
sympy.functions.elementary.hyperbolic#667,0.23
sympy.polys.densebasic#1019,0.22
sympy.polys.densebasic#1012,0.21
sympy.functions.elementary.hyperbolic#666,0.2
sympy.stats.crv_types#2428,0.19
sympy.stats.crv_types#2464,0.18
sympy.core.function#1520,0.17
sympy.core.function#1535,0.16
sympy.solvers.ode#7325,0.15
sympy.polys.densearith#348,0.14
sympy.polys.densearith#350,0.13
sympy.integrals.rubi.rules.miscellaneous_trig#1838,0.12
sympy.polys.densearith#352,0.11
sympy.integrals.rubi.rules.miscellaneous_trig#1833,0.1
sympy.integrals.rubi.rules.miscellaneous_trig#1778,0.09
sympy.core.function#1568,0.08
sympy.polys.densearith#321,0.07
sympy.core.function#1593,0.06
sympy.integrals.rubi.rules.hyperbolic#1699,0.05
sympy.polys.rings#2136,0.04
sympy.polys.rings#2137,0.03
sympy.integrals.rubi.rules.miscellaneous_trig#1938,0.02
sympy.integrals.rubi.rules.hyperbolic#1759,0.01
