Method,Suspiciousness,ef,ep
sympy.assumptions.wrapper.is_extended_nonnegative(),1.0,1,0
sympy.core.add.Add._eval_is_extended_negative(),1.0,1,0
sympy.core.add.Add._eval_is_extended_nonnegative(),1.0,1,0
sympy.core.add.Add._eval_is_extended_nonpositive(),1.0,1,0
sympy.core.add.Add._eval_is_extended_positive(),1.0,1,0
sympy.core.add.Add._eval_is_irrational(),1.0,1,0
sympy.core.add.Add._eval_is_odd(),1.0,1,0
sympy.core.add._unevaluated_Add(),1.0,1,0
sympy.core.basic.Atom.doit(),1.0,1,0
sympy.core.basic.Basic._eval_rewrite(),1.0,1,0
sympy.core.basic.Basic.count(),1.0,1,0
sympy.core.basic.Basic.doit(),1.0,1,0
sympy.core.basic.Basic.is_comparable(),1.0,1,0
sympy.core.basic.Basic.rewrite(),1.0,1,0
sympy.core.basic._make_find_query(),1.0,1,0
sympy.core.cache.wrapper(),1.0,1,0
sympy.core.evalf.EvalfMixin.evalf(),1.0,1,0
sympy.core.evalf.evalf(),1.0,1,0
sympy.core.evalf.pure_complex(),1.0,1,0
sympy.core.expr.Expr.__gt__(),1.0,1,0
sympy.core.expr.Expr.__int__(),1.0,1,0
sympy.core.expr.Expr.__rmod__(),1.0,1,0
sympy.core.expr.Expr._eval_conjugate(),1.0,1,0
sympy.core.expr.Expr._eval_is_polynomial(),1.0,1,0
sympy.core.expr.Expr.as_ordered_factors(),1.0,1,0
sympy.core.expr.Expr.as_terms(),1.0,1,0
sympy.core.expr.Expr.extract_multiplicatively(),1.0,1,0
sympy.core.expr.Expr.neg(),1.0,1,0
sympy.core.expr.Expr.round(),1.0,1,0
sympy.core.expr.Expr.sort_key(),1.0,1,0
sympy.core.expr._mag(),1.0,1,0
sympy.core.exprtools._gcd_terms(),1.0,1,0
sympy.core.exprtools._monotonic_sign(),1.0,1,0
sympy.core.exprtools.decompose_power(),1.0,1,0
sympy.core.exprtools.gcd_terms(),1.0,1,0
sympy.core.exprtools.handle(),1.0,1,0
sympy.core.function.Application._eval_subs(),1.0,1,0
sympy.core.function.Derivative.__new__(),1.0,1,0
sympy.core.function.Function._should_evalf(),1.0,1,0
sympy.core.mod.Mod._eval_is_integer(),1.0,1,0
sympy.core.mod.Mod._eval_is_nonnegative(),1.0,1,0
sympy.core.mod.Mod._eval_is_nonpositive(),1.0,1,0
sympy.core.mod.Mod._eval_rewrite_as_floor(),1.0,1,0
sympy.core.mod.Mod.doit(),1.0,1,0
sympy.core.mod.Mod.eval(),1.0,1,0
sympy.core.mul.Mul._eval_derivative_n_times(),1.0,1,0
sympy.core.mul.Mul._eval_is_composite(),1.0,1,0
sympy.core.mul.Mul._eval_pos_neg(),1.0,1,0
sympy.core.mul.Mul._eval_power(),1.0,1,0
sympy.core.mul.Mul._eval_real_imag(),1.0,1,0
sympy.core.mul.Mul.as_real_imag(),1.0,1,0
sympy.core.mul.prod(),1.0,1,0
sympy.core.numbers.Float.__abs__(),1.0,1,0
sympy.core.numbers.Float.__eq__(),1.0,1,0
sympy.core.numbers.Float.__ge__(),1.0,1,0
sympy.core.numbers.Float.__mod__(),1.0,1,0
sympy.core.numbers.Float.__new__(),1.0,1,0
sympy.core.numbers.Float.__sub__(),1.0,1,0
sympy.core.numbers.Float.__truediv__(),1.0,1,0
sympy.core.numbers.Integer.__abs__(),1.0,1,0
sympy.core.numbers.Integer.__gt__(),1.0,1,0
sympy.core.numbers.Integer.__le__(),1.0,1,0
sympy.core.numbers.Integer.__lt__(),1.0,1,0
sympy.core.numbers.Integer.__mod__(),1.0,1,0
sympy.core.numbers.Integer.__rmod__(),1.0,1,0
sympy.core.numbers.Integer.__rmul__(),1.0,1,0
sympy.core.numbers.Integer.__rsub__(),1.0,1,0
sympy.core.numbers.NaN.__hash__(),1.0,1,0
sympy.core.numbers.NaN._as_mpf_val(),1.0,1,0
sympy.core.numbers.Rational._Rrel(),1.0,1,0
sympy.core.numbers.Rational.__gt__(),1.0,1,0
sympy.core.numbers.Rational.__int__(),1.0,1,0
sympy.core.numbers.Rational.__le__(),1.0,1,0
sympy.core.numbers.Rational.__lt__(),1.0,1,0
sympy.core.numbers.Rational.__mod__(),1.0,1,0
sympy.core.numbers.Rational.__new__(),1.0,1,0
sympy.core.numbers.Rational.__rmod__(),1.0,1,0
sympy.core.numbers.Rational.__sub__(),1.0,1,0
sympy.core.numbers.Rational.__truediv__(),1.0,1,0
sympy.core.numbers.Zero.__abs__(),1.0,1,0
sympy.core.numbers.Zero.__neg__(),1.0,1,0
sympy.core.numbers._as_integer_ratio(),1.0,1,0
sympy.core.numbers.comp(),1.0,1,0
sympy.core.operations.AssocOp.doit(),1.0,1,0
sympy.core.power.Pow._eval_Mod(),1.0,1,0
sympy.core.power.Pow._eval_conjugate(),1.0,1,0
sympy.core.power.Pow._eval_is_extended_negative(),1.0,1,0
sympy.core.power.Pow._eval_is_extended_positive(),1.0,1,0
sympy.core.power.Pow._eval_is_extended_real(),1.0,1,0
sympy.core.power.Pow._eval_is_integer(),1.0,1,0
sympy.core.power.Pow.as_real_imag(),1.0,1,0
sympy.core.relational.Relational.__new__(),1.0,1,0
sympy.core.relational.Relational.canonical(),1.0,1,0
sympy.core.relational.Relational.lhs(),1.0,1,0
sympy.core.relational.Relational.negated(),1.0,1,0
sympy.core.relational.Relational.reversed(),1.0,1,0
sympy.core.relational.Relational.rhs(),1.0,1,0
sympy.core.relational.StrictGreaterThan._eval_fuzzy_relation(),1.0,1,0
sympy.core.relational._Inequality.__new__(),1.0,1,0
sympy.core.relational._Inequality._eval_relation(),1.0,1,0
sympy.core.relational._canonical(),1.0,1,0
sympy.core.relational.is_ge(),1.0,1,0
sympy.core.relational.is_gt(),1.0,1,0
sympy.core.relational.is_le(),1.0,1,0
sympy.core.symbol.Symbol._eval_subs(),1.0,1,0
sympy.core.symbol.Symbol.sort_key(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__lt__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__mul__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ._cmp(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_Mod(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_is_composite(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_is_even(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_is_integer(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_is_positive(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial._eval_is_real(),1.0,1,0
sympy.functions.combinatorial.factorials.factorial.eval(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_is_even(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_is_integer(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_is_odd(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_is_rational(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_is_real(),1.0,1,0
sympy.functions.elementary.complexes.Abs._eval_power(),1.0,1,0
sympy.functions.elementary.complexes.Abs.eval(),1.0,1,0
sympy.functions.elementary.piecewise.ExprCondPair.__iter__(),1.0,1,0
sympy.functions.elementary.piecewise.ExprCondPair.__new__(),1.0,1,0
sympy.functions.elementary.piecewise.ExprCondPair.expr(),1.0,1,0
sympy.functions.elementary.piecewise.Piecewise.__new__(),1.0,1,0
sympy.functions.elementary.piecewise.Piecewise._eval_conjugate(),1.0,1,0
sympy.functions.elementary.piecewise.Piecewise._eval_template_is_attr(),1.0,1,0
sympy.functions.elementary.piecewise.Piecewise.eval(),1.0,1,0
sympy.ntheory.factor_._factorint_small(),1.0,1,0
sympy.ntheory.factor_.totient._from_factors(),1.0,1,0
sympy.ntheory.factor_.totient.eval(),1.0,1,0
sympy.ntheory.factor_.trailing(),1.0,1,0
sympy.ntheory.multinomial.binomial_coefficients(),1.0,1,0
sympy.ntheory.multinomial.multinomial_coefficients(),1.0,1,0
sympy.ntheory.multinomial.multinomial_coefficients_iterator(),1.0,1,0
sympy.ntheory.primetest.isprime(),1.0,1,0
sympy.polys.constructor._construct_simple(),1.0,1,0
sympy.polys.densearith.dmp_add_term(),1.0,1,0
sympy.polys.densearith.dmp_max_norm(),1.0,1,0
sympy.polys.densearith.dmp_mul_ground(),1.0,1,0
sympy.polys.densearith.dmp_quo_ground(),1.0,1,0
sympy.polys.densearith.dmp_rr_div(),1.0,1,0
sympy.polys.densearith.dup_abs(),1.0,1,0
sympy.polys.densearith.dup_add(),1.0,1,0
sympy.polys.densearith.dup_div(),1.0,1,0
sympy.polys.densearith.dup_exquo_ground(),1.0,1,0
sympy.polys.densearith.dup_ff_div(),1.0,1,0
sympy.polys.densearith.dup_max_norm(),1.0,1,0
sympy.polys.densearith.dup_mul(),1.0,1,0
sympy.polys.densearith.dup_mul_ground(),1.0,1,0
sympy.polys.densearith.dup_quo_ground(),1.0,1,0
sympy.polys.densearith.dup_rr_div(),1.0,1,0
sympy.polys.densebasic.dmp_from_dict(),1.0,1,0
sympy.polys.densebasic.dmp_ground(),1.0,1,0
sympy.polys.densebasic.dmp_ground_LC(),1.0,1,0
sympy.polys.densebasic.dmp_multi_deflate(),1.0,1,0
sympy.polys.densebasic.dmp_one(),1.0,1,0
sympy.polys.densetools.dmp_eval(),1.0,1,0
sympy.polys.densetools.dmp_ground_content(),1.0,1,0
sympy.polys.densetools.dmp_ground_extract(),1.0,1,0
sympy.polys.densetools.dmp_ground_primitive(),1.0,1,0
sympy.polys.densetools.dmp_ground_trunc(),1.0,1,0
sympy.polys.densetools.dup_clear_denoms(),1.0,1,0
sympy.polys.densetools.dup_content(),1.0,1,0
sympy.polys.densetools.dup_eval(),1.0,1,0
sympy.polys.densetools.dup_extract(),1.0,1,0
sympy.polys.densetools.dup_monic(),1.0,1,0
sympy.polys.densetools.dup_primitive(),1.0,1,0
sympy.polys.densetools.dup_trunc(),1.0,1,0
sympy.polys.domains.domain.Domain.abs(),1.0,1,0
sympy.polys.domains.integerring.IntegerRing.lcm(),1.0,1,0
sympy.polys.domains.integerring.IntegerRing.sqrt(),1.0,1,0
sympy.polys.domains.mpelements.MPContext.to_rational(),1.0,1,0
sympy.polys.domains.rationalfield.RationalField.denom(),1.0,1,0
sympy.polys.domains.rationalfield.RationalField.from_RealField(),1.0,1,0
sympy.polys.domains.rationalfield.RationalField.quo(),1.0,1,0
sympy.polys.domains.realfield.RealField.__eq__(),1.0,1,0
sympy.polys.domains.realfield.RealField.dps(),1.0,1,0
sympy.polys.domains.realfield.RealField.from_QQ(),1.0,1,0
sympy.polys.domains.realfield.RealField.from_sympy(),1.0,1,0
sympy.polys.domains.realfield.RealField.get_exact(),1.0,1,0
sympy.polys.domains.realfield.RealField.precision(),1.0,1,0
sympy.polys.domains.realfield.RealField.to_rational(),1.0,1,0
sympy.polys.domains.realfield.RealField.to_sympy(),1.0,1,0
sympy.polys.domains.realfield.RealField.tolerance(),1.0,1,0
sympy.polys.euclidtools._dmp_ff_trivial_gcd(),1.0,1,0
sympy.polys.euclidtools._dmp_inner_gcd(),1.0,1,0
sympy.polys.euclidtools._dmp_rr_trivial_gcd(),1.0,1,0
sympy.polys.euclidtools._dmp_simplify_gcd(),1.0,1,0
sympy.polys.euclidtools._dmp_zz_gcd_interpolate(),1.0,1,0
sympy.polys.euclidtools._dup_ff_trivial_gcd(),1.0,1,0
sympy.polys.euclidtools._dup_rr_trivial_gcd(),1.0,1,0
sympy.polys.euclidtools._dup_zz_gcd_interpolate(),1.0,1,0
sympy.polys.euclidtools.dmp_qq_heu_gcd(),1.0,1,0
sympy.polys.euclidtools.dmp_zz_heu_gcd(),1.0,1,0
sympy.polys.euclidtools.dup_inner_gcd(),1.0,1,0
sympy.polys.euclidtools.dup_qq_heu_gcd(),1.0,1,0
sympy.polys.euclidtools.dup_zz_heu_gcd(),1.0,1,0
sympy.polys.polytools._parallel_poly_from_expr(),1.0,1,0
sympy.polys.polytools.gcd(),1.0,1,0
sympy.polys.polyutils._parallel_dict_from_expr_no_gens(),1.0,1,0
sympy.polys.polyutils.order_key(),1.0,1,0
sympy.printing.precedence.precedence_Float(),1.0,1,0
sympy.printing.printer.Printer._print(),1.0,1,0
sympy.printing.str.StrPrinter._print_BooleanTrue(),1.0,1,0
sympy.printing.str.StrPrinter._print_ExprCondPair(),1.0,1,0
sympy.printing.str.StrPrinter._print_Function(),1.0,1,0
sympy.printing.str.StrPrinter._print_Pi(),1.0,1,0
sympy.printing.str.StrPrinter._print_Relational(),1.0,1,0
sympy.printing.str.StrPrinter.stringify(),1.0,1,0
sympy.testing.pytest.RaisesContext.__enter__(),1.0,1,0
sympy.testing.pytest.RaisesContext.__exit__(),1.0,1,0
sympy.testing.pytest.RaisesContext.__init__(),1.0,1,0
sympy.testing.pytest.raises(),1.0,1,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,1,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.testing.runtests.PyTestReporter.test_exception(),1.0,1,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,1,0
sympy.assumptions.wrapper.AssumptionsWrapper.__new__(),0.7071067811865475,1,1
sympy.core.add.Add._eval_conjugate(),0.7071067811865475,1,1
sympy.core.add.Add._eval_derivative(),0.7071067811865475,1,1
sympy.core.add.Add._eval_subs(),0.7071067811865475,1,1
sympy.core.add.Add.as_numer_denom(),0.7071067811865475,1,1
sympy.core.add.Add.as_real_imag(),0.7071067811865475,1,1
sympy.core.add.Add.class_key(),0.7071067811865475,1,1
sympy.core.add.Add.primitive(),0.7071067811865475,1,1
sympy.core.basic.Atom.class_key(),0.7071067811865475,1,1
sympy.core.basic.Basic._eval_derivative_n_times(),0.7071067811865475,1,1
sympy.core.basic.Basic.fallback(),0.7071067811865475,1,1
sympy.core.basic.Basic.rec_replace(),0.7071067811865475,1,1
sympy.core.basic.Basic.replace(),0.7071067811865475,1,1
sympy.core.basic.Basic.subs(),0.7071067811865475,1,1
sympy.core.basic.Basic.walk(),0.7071067811865475,1,1
