Method,Suspiciousness,ef,ep
sympy.printing.pretty.pretty.PrettyPrinter._print_nth_root(),1.0,2,0
sympy.printing.str.StrPrinter._print_Pi(),1.0,2,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,2,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,2,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,2,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,2,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,2,0
sympy.core.exprtools.do(),0.8164965809277261,2,1
sympy.core.exprtools.factor_terms(),0.8164965809277261,2,1
sympy.core.power.Pow.__new__(),0.8164965809277261,2,1
sympy.printing.pretty.pretty.PrettyPrinter._print_Pow(),0.8164965809277261,2,1
sympy.printing.pretty.pretty.PrettyPrinter._use_unicode(),0.8164965809277261,2,1
sympy.simplify.radsimp.denom(),0.8164965809277261,2,1
sympy.simplify.radsimp.fraction(),0.8164965809277261,2,1
sympy.core.add.Add._eval_is_irrational(),0.7071067811865475,1,0
sympy.core.logic._fuzzy_group(),0.7071067811865475,1,0
sympy.core.mul.Mul._eval_is_irrational(),0.7071067811865475,1,0
sympy.core.mul.Mul._eval_is_odd(),0.7071067811865475,1,0
sympy.core.numbers.Exp1._eval_power(),0.7071067811865475,1,0
sympy.core.numbers.Number.__truediv__(),0.7071067811865475,1,0
sympy.core.numbers.Rational.__truediv__(),0.7071067811865475,1,0
sympy.functions.elementary.exponential.ExpBase.as_base_exp(),0.7071067811865475,1,0
sympy.functions.elementary.exponential.ExpBase.exp(),0.7071067811865475,1,0
sympy.functions.elementary.exponential.exp._eval_is_algebraic(),0.7071067811865475,1,0
sympy.functions.elementary.exponential.exp.eval(),0.7071067811865475,1,0
sympy.printing.pretty.pretty_symbology.pretty_use_unicode(),0.7071067811865475,2,2
sympy.printing.pretty.stringpict.stringPict.equalLengths(),0.6324555320336759,2,3
sympy.core.function.Application.func(),0.5,1,1
sympy.core.function.Function._eval_is_commutative(),0.5,1,1
sympy.core.numbers.NumberSymbol.__eq__(),0.5,2,6
sympy.printing.pretty.pretty.PrettyPrinter._print_Atom(),0.5,1,1
sympy.printing.pretty.pretty_symbology.pretty_atom(),0.5,1,1
sympy.printing.pretty.pretty_symbology.xobj(),0.5,2,6
sympy.printing.pretty.stringpict.stringPict.above(),0.5,2,6
sympy.printing.pretty.pretty_symbology.hobj(),0.47140452079103173,2,7
sympy.printing.pretty.stringpict.stringPict.left(),0.47140452079103173,2,7
sympy.printing.pretty.stringpict.stringPict.stack(),0.47140452079103173,2,7
sympy.printing.pretty.stringpict.stringPict.right(),0.4472135954999579,2,8
sympy.printing.pretty.stringpict.stringPict.height(),0.42640143271122083,2,9
sympy.printing.pretty.stringpict.stringPict.next(),0.42640143271122083,2,9
sympy.printing.pretty.stringpict.stringPict.width(),0.42640143271122083,2,9
sympy.core.function.Application.__new__(),0.4082482904638631,1,2
sympy.core.function.Function.__new__(),0.4082482904638631,1,2
sympy.core.function.Function._should_evalf(),0.4082482904638631,1,2
sympy.core.numbers.ImaginaryUnit._eval_power(),0.4082482904638631,1,2
sympy.printing.str.StrPrinter._print_Integer(),0.4082482904638631,1,2
sympy.core.add.Add._eval_is_imaginary(),0.3922322702763681,2,11
sympy.core.power.Pow._eval_is_integer(),0.35355339059327373,1,3
sympy.core.power.Pow._eval_is_positive(),0.34299717028501764,2,15
sympy.printing.pretty.stringpict.stringPict.render(),0.3333333333333333,2,16
sympy.core.add.Add.__neg__(),0.3244428422615251,2,17
sympy.core.add.Add._eval_derivative(),0.3244428422615251,2,17
sympy.core.add.Add._eval_is_extended_negative(),0.3244428422615251,2,17
sympy.core.add.Add._eval_is_extended_nonnegative(),0.3244428422615251,2,17
sympy.core.add.Add._eval_is_extended_positive(),0.3244428422615251,2,17
sympy.core.add.Add._eval_is_polynomial(),0.3244428422615251,2,17
sympy.core.add.Add._eval_is_zero(),0.3244428422615251,2,17
sympy.core.add.Add._eval_subs(),0.3244428422615251,2,17
sympy.core.basic.Basic._eval_derivative_n_times(),0.3244428422615251,2,17
sympy.core.basic.Basic._subs(),0.3244428422615251,2,17
sympy.core.basic.Basic.fallback(),0.3244428422615251,2,17
sympy.core.basic.Basic.free_symbols(),0.3244428422615251,2,17
sympy.core.basic.Basic.subs(),0.3244428422615251,2,17
sympy.core.basic._aresame(),0.3244428422615251,2,17
sympy.core.basic.as_Basic(),0.3244428422615251,2,17
sympy.core.expr.AtomicExpr._eval_derivative_n_times(),0.3244428422615251,2,17
sympy.core.expr.AtomicExpr._eval_is_polynomial(),0.3244428422615251,2,17
sympy.core.expr.Expr._eval_is_positive(),0.3244428422615251,2,17
sympy.core.expr.Expr.as_numer_denom(),0.3244428422615251,2,17
sympy.core.expr.Expr.diff(),0.3244428422615251,2,17
sympy.core.expr.Expr.is_polynomial(),0.3244428422615251,2,17
sympy.core.exprtools._monotonic_sign(),0.3244428422615251,2,17
sympy.core.function.Derivative.__new__(),0.3244428422615251,2,17
