Method,Suspiciousness,ef,ep
sympy.core.add.Add._eval_power(),1.0,1,0
sympy.core.add.Add.flatten(),1.0,1,0
sympy.core.basic.Basic.subs(),1.0,1,0
sympy.core.core.BasicMeta.__cmp__(),1.0,1,0
sympy.core.evalf.EvalfMixin._evalf(),1.0,1,0
sympy.core.evalf.add_terms(),1.0,1,0
sympy.core.evalf.as_mpmath(),1.0,1,0
sympy.core.evalf.complex_accuracy(),1.0,1,0
sympy.core.evalf.evalf_mul(),1.0,1,0
sympy.core.evalf.evalf_pow(),1.0,1,0
sympy.core.evalf.evalf_trig(),1.0,1,0
sympy.core.evalf.finalize_complex(),1.0,1,0
sympy.core.expr.Expr.args_cnc(),1.0,1,0
sympy.core.expr.Expr.as_ordered_factors(),1.0,1,0
sympy.core.expr.Expr.extract_multiplicatively(),1.0,1,0
sympy.core.logic.fuzzy_not(),1.0,1,0
sympy.core.mul.Mul._combine_inverse(),1.0,1,0
sympy.core.mul.Mul._eval_evalf(),1.0,1,0
sympy.core.mul.Mul.flatten(),1.0,1,0
sympy.core.numbers.Float.__new__(),1.0,1,0
sympy.core.numbers.Float.__sub__(),1.0,1,0
sympy.core.numbers.Float._new(),1.0,1,0
sympy.core.numbers.Infinity.__add__(),1.0,1,0
sympy.core.numbers.Infinity.__mul__(),1.0,1,0
sympy.core.numbers.Infinity._eval_power(),1.0,1,0
sympy.core.numbers.Integer.__floordiv__(),1.0,1,0
sympy.core.numbers.NegativeOne._eval_power(),1.0,1,0
sympy.core.numbers.Number.__add__(),1.0,1,0
sympy.core.numbers._decimal_to_Rational_prec(),1.0,1,0
sympy.core.numbers._literal_float(),1.0,1,0
sympy.core.operations.AssocOp._eval_evalf(),1.0,1,0
sympy.core.power.Pow._eval_evalf(),1.0,1,0
sympy.functions.elementary.exponential.exp.eval(),1.0,1,0
sympy.functions.elementary.exponential.log.eval(),1.0,1,0
sympy.functions.elementary.trigonometric.TrigonometricFunction._eval_is_algebraic(),1.0,1,0
sympy.functions.elementary.trigonometric.TrigonometricFunction._eval_is_rational(),1.0,1,0
sympy.functions.elementary.trigonometric._peeloff_pi(),1.0,1,0
sympy.functions.elementary.trigonometric.cos.eval(),1.0,1,0
sympy.functions.elementary.trigonometric.sin._eval_is_finite(),1.0,1,0
sympy.functions.elementary.trigonometric.sin._eval_is_real(),1.0,1,0
sympy.functions.elementary.trigonometric.sin.eval(),1.0,1,0
sympy.ntheory.factor_.multiplicity(),1.0,1,0
sympy.printing.str.StrPrinter._print_Zero(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.core.add._unevaluated_Add(),0.7071067811865475,1,1
sympy.core.basic.Basic._eval_subs(),0.7071067811865475,1,1
sympy.core.basic.Basic.fallback(),0.7071067811865475,1,1
sympy.core.evalf.EvalfMixin._to_mpmath(),0.7071067811865475,1,1
sympy.core.evalf.EvalfMixin.evalf(),0.7071067811865475,1,1
sympy.core.evalf.evalf_log(),0.7071067811865475,1,1
sympy.core.evalf.evalf_symbol(),0.7071067811865475,1,1
sympy.core.expr.Expr._from_mpmath(),0.7071067811865475,1,1
sympy.core.expr.Expr.as_independent(),0.7071067811865475,1,1
sympy.core.expr.Expr.sort_key(),0.7071067811865475,1,1
sympy.core.function.Function._eval_evalf(),0.7071067811865475,1,1
sympy.core.function.Function.bad(),0.7071067811865475,1,1
sympy.core.numbers.Exp1._eval_power(),0.7071067811865475,1,1
sympy.core.numbers.Float.__ne__(),0.7071067811865475,1,1
sympy.core.numbers.Infinity._as_mpf_val(),0.7071067811865475,1,1
sympy.core.numbers.Integer.__radd__(),0.7071067811865475,1,1
sympy.core.numbers.Number.__sub__(),0.7071067811865475,1,1
sympy.core.power.Pow._eval_is_finite(),0.7071067811865475,1,1
sympy.core.power.integer_nthroot(),0.7071067811865475,1,1
sympy.core.relational.Equality.__new__(),0.7071067811865475,1,1
sympy.functions.elementary.exponential.log._eval_is_finite(),0.7071067811865475,1,1
sympy.functions.elementary.exponential.log._eval_is_zero(),0.7071067811865475,1,1
sympy.functions.elementary.exponential.log.as_base_exp(),0.7071067811865475,1,1
sympy.functions.elementary.trigonometric._pi_coeff(),0.7071067811865475,1,1
sympy.printing.precedence.precedence_Mul(),0.7071067811865475,1,1
sympy.printing.str.StrPrinter._print_Mul(),0.7071067811865475,1,1
sympy.sets.sets.FiniteSet._contains(),0.7071067811865475,1,1
sympy.core.basic.preorder_traversal._preorder_traversal(),0.5773502691896258,1,2
sympy.core.evalf.evalf(),0.5773502691896258,1,2
sympy.core.evalf.scaled_zero(),0.5773502691896258,1,2
sympy.core.expr.Expr.__rsub__(),0.5773502691896258,1,2
sympy.core.expr.Expr.has(),0.5773502691896258,1,2
sympy.core.function.Application._eval_subs(),0.5773502691896258,1,2
sympy.core.function.Function._eval_is_commutative(),0.5773502691896258,1,2
sympy.core.function.Function._eval_is_complex(),0.5773502691896258,1,2
sympy.core.logic.fuzzy_bool(),0.5773502691896258,1,2
sympy.core.mul._keep_coeff(),0.5773502691896258,1,2
sympy.core.numbers.Float.__neg__(),0.5773502691896258,1,2
sympy.core.numbers.Float._eval_is_finite(),0.5773502691896258,1,2
sympy.core.numbers.Float._eval_is_integer(),0.5773502691896258,1,2
sympy.core.numbers.Float._eval_is_positive(),0.5773502691896258,1,2
sympy.core.numbers.Integer.__sub__(),0.5773502691896258,1,2
sympy.core.numbers.Integer._eval_power(),0.5773502691896258,1,2
sympy.core.numbers.Rational.factors(),0.5773502691896258,1,2
sympy.core.numbers.mpf_norm(),0.5773502691896258,1,2
sympy.core.power.Pow._eval_is_algebraic(),0.5773502691896258,1,2
sympy.ntheory.factor_.factorint(),0.5773502691896258,1,2
sympy.ntheory.factor_.factorrat(),0.5773502691896258,1,2
sympy.parsing.sympy_parser.auto_symbol(),0.5773502691896258,1,2
sympy.printing.str.StrPrinter._print_Pow(),0.5773502691896258,1,2
sympy.printing.str.StrPrinter.parenthesize(),0.5773502691896258,1,2
sympy.core.add.Add._combine_inverse(),0.5,1,3
sympy.core.add.Add._eval_is_zero(),0.5,1,3
sympy.core.add.Add._eval_subs(),0.5,1,3
sympy.core.add.Add._matches_simple(),0.5,1,3
sympy.core.add.Add.as_coeff_add(),0.5,1,3
sympy.core.add.Add.class_key(),0.5,1,3
sympy.core.add.Add.matches(),0.5,1,3
sympy.core.add.Add.primitive(),0.5,1,3
sympy.core.basic.Basic._subs(),0.5,1,3
sympy.core.basic.Basic.match(),0.5,1,3
sympy.core.basic._aresame(),0.5,1,3
sympy.core.compatibility.default_sort_key(),0.5,1,3
sympy.core.evalf.EvalfMixin._eval_evalf(),0.5,1,3
