Method,Suspiciousness,ef,ep
sympy.matrices.expressions.matexpr.Identity._entry(),1.0,1,0
sympy.matrices.expressions.matexpr.Identity._eval_inverse(),1.0,1,0
sympy.matrices.expressions.matexpr.Identity._eval_transpose(),1.0,1,0
sympy.matrices.expressions.matexpr.Identity.cols(),1.0,1,0
sympy.matrices.expressions.matexpr.Identity.conjugate(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.inverse(),1.0,1,0
sympy.matrices.expressions.matmul.newmul(),1.0,1,0
sympy.matrices.expressions.matmul.remove_ids(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.core.expr.Expr.__ge__(),0.7071067811865475,1,1
sympy.core.numbers.Zero.__neg__(),0.7071067811865475,1,1
sympy.functions.elementary.complexes.transpose.eval(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.Identity.rows(),0.7071067811865475,1,1
sympy.strategies.rl.ident_remove(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_zero(),0.5773502691896258,1,2
sympy.core.expr.Expr.__lt__(),0.5773502691896258,1,2
sympy.core.exprtools._monotonic_sign(),0.5773502691896258,1,2
sympy.core.mul.Mul._eval_is_even(),0.5773502691896258,1,2
sympy.core.mul.Mul._eval_is_integer(),0.5773502691896258,1,2
sympy.core.mul.Mul._eval_is_odd(),0.5773502691896258,1,2
sympy.core.mul.Mul._eval_is_rational(),0.5773502691896258,1,2
sympy.core.numbers.Integer.__add__(),0.5773502691896258,1,2
sympy.core.numbers.Number.__add__(),0.5773502691896258,1,2
sympy.core.numbers.Rational.__add__(),0.5773502691896258,1,2
sympy.core.relational.Relational.__new__(),0.5773502691896258,1,2
sympy.core.relational._Inequality.__new__(),0.5773502691896258,1,2
sympy.matrices.expressions.matexpr.MatrixExpr.__mul__(),0.5773502691896258,1,2
sympy.matrices.expressions.matmul.MatMul.as_coeff_mmul(),0.5773502691896258,1,2
sympy.matrices.expressions.matmul.any_zeros(),0.5773502691896258,1,2
sympy.matrices.expressions.matmul.xxinv(),0.5773502691896258,1,2
sympy.strategies.rl.unpack(),0.5773502691896258,1,2
sympy.core.basic.Basic._has(),0.5,1,3
sympy.core.basic.Basic._has_matcher(),0.5,1,3
sympy.core.basic.Basic.doit(),0.5,1,3
sympy.core.operations.AssocOp.__new__(),0.5,1,3
sympy.matrices.expressions.matmul.MatMul.doit(),0.5,1,3
sympy.strategies.core.do_one_rl(),0.5,1,3
sympy.strategies.core.exhaustive_rl(),0.5,1,3
sympy.strategies.core.switch_rl(),0.5,1,3
sympy.core.logic.fuzzy_not(),0.4472135954999579,1,4
sympy.core.mul.Mul.as_coeff_Mul(),0.4472135954999579,1,4
sympy.matrices.expressions.matexpr.Identity.__new__(),0.4472135954999579,1,4
sympy.matrices.expressions.matexpr.MatrixSymbol.doit(),0.4472135954999579,1,4
sympy.matrices.expressions.matexpr.__sympifyit_wrapper(),0.4472135954999579,1,4
sympy.matrices.expressions.matmul.validate(),0.4472135954999579,1,4
sympy.core.add.Add._eval_is_imaginary(),0.4082482904638631,1,5
sympy.core.add.Add._eval_is_irrational(),0.4082482904638631,1,5
sympy.core.add.Add.as_coeff_Add(),0.4082482904638631,1,5
sympy.core.basic.Basic.has(),0.4082482904638631,1,5
sympy.core.logic._fuzzy_group(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_herm_antiherm(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_algebraic(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_antihermitian(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_hermitian(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_imaginary(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_irrational(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_is_negative(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_pos_neg(),0.4082482904638631,1,5
sympy.core.mul.Mul._eval_real_imag(),0.4082482904638631,1,5
sympy.matrices.expressions.matmul.MatMul.__new__(),0.4082482904638631,1,5
sympy.matrices.expressions.matmul.MatMul.as_coeff_matrices(),0.4082482904638631,1,5
sympy.core.add.Add.flatten(),0.3779644730092272,1,6
sympy.core.basic.Atom.doit(),0.3779644730092272,1,6
sympy.core.basic.preorder_traversal.__init__(),0.3779644730092272,1,6
sympy.core.basic.preorder_traversal.__iter__(),0.3779644730092272,1,6
sympy.core.basic.preorder_traversal.__next__(),0.3779644730092272,1,6
sympy.core.basic.preorder_traversal._preorder_traversal(),0.3779644730092272,1,6
sympy.core.expr.Expr.__neg__(),0.3779644730092272,1,6
sympy.core.expr.Expr.as_numer_denom(),0.3779644730092272,1,6
sympy.core.mul.Mul.as_numer_denom(),0.3779644730092272,1,6
sympy.core.numbers.Integer.as_numer_denom(),0.3779644730092272,1,6
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.3779644730092272,1,6
sympy.matrices.expressions.matexpr.MatrixExpr.is_valid(),0.3779644730092272,1,6
sympy.matrices.expressions.matexpr.MatrixExpr.valid_index(),0.3779644730092272,1,6
sympy.core.add.Add._eval_is_negative(),0.35355339059327373,1,7
sympy.core.add.Add._eval_is_nonnegative(),0.35355339059327373,1,7
sympy.core.add.Add._eval_is_nonpositive(),0.35355339059327373,1,7
sympy.core.add.Add._eval_is_odd(),0.35355339059327373,1,7
sympy.core.add.Add._eval_is_positive(),0.35355339059327373,1,7
sympy.core.expr.Expr.__sub__(),0.35355339059327373,1,7
sympy.core.mul.Mul._eval_is_infinite(),0.35355339059327373,1,7
sympy.core.mul.Mul._eval_is_positive(),0.35355339059327373,1,7
sympy.core.mul.Mul._eval_is_prime(),0.35355339059327373,1,7
sympy.core.mul.Mul._eval_is_real(),0.35355339059327373,1,7
sympy.core.mul.Mul._eval_is_zero(),0.35355339059327373,1,7
sympy.core.mul.Mul.flatten(),0.35355339059327373,1,7
sympy.core.numbers.Integer._eval_is_odd(),0.35355339059327373,1,7
sympy.core.numbers.Number._eval_is_finite(),0.35355339059327373,1,7
sympy.core.numbers.Rational._eval_is_positive(),0.35355339059327373,1,7
sympy.core.operations.AssocOp._from_args(),0.35355339059327373,1,7
sympy.matrices.expressions.matexpr.MatrixExpr.__new__(),0.35355339059327373,1,7
sympy.core.assumptions._ask(),0.3333333333333333,1,8
sympy.core.core.BasicMeta.__gt__(),0.3333333333333333,1,8
sympy.core.core.BasicMeta.__lt__(),0.3333333333333333,1,8
sympy.core.expr.Expr.__rmul__(),0.3333333333333333,1,8
sympy.core.expr.Expr.is_number(),0.3333333333333333,1,8
sympy.core.function.Application.__new__(),0.3333333333333333,1,8
sympy.core.function.Function.__new__(),0.3333333333333333,1,8
sympy.core.logic.fuzzy_and(),0.3333333333333333,1,8
sympy.core.operations.AssocOp._new_rawargs(),0.3333333333333333,1,8
sympy.core.relational.Equality.__new__(),0.3333333333333333,1,8
sympy.sets.sets.FiniteSet._contains(),0.3333333333333333,1,8
sympy.core.expr.Expr._eval_is_negative(),0.31622776601683794,1,9
sympy.core.expr.Expr._eval_is_positive(),0.31622776601683794,1,9
sympy.core.expr.Expr.as_coeff_Mul(),0.31622776601683794,1,9
sympy.core.function.FunctionClass.nargs(),0.31622776601683794,1,9
sympy.core.numbers.Integer.__ne__(),0.31622776601683794,1,9
sympy.logic.boolalg.BooleanTrue.__nonzero__(),0.31622776601683794,1,9
sympy.sets.sets.Set.__contains__(),0.31622776601683794,1,9
sympy.sets.sets.Set.contains(),0.31622776601683794,1,9
sympy.core.decorators.__sympifyit_wrapper(),0.30151134457776363,1,10
sympy.core.basic.Basic.func(),0.2886751345948129,1,11
sympy.matrices.expressions.matexpr.MatrixExpr.cols(),0.2773500981126146,1,12
sympy.matrices.expressions.matexpr.MatrixExpr.rows(),0.2773500981126146,1,12
sympy.matrices.expressions.matexpr.MatrixSymbol._hashable_content(),0.2672612419124244,1,13
sympy.matrices.expressions.matexpr.MatrixSymbol.name(),0.2672612419124244,1,13
sympy.matrices.expressions.matexpr.MatrixSymbol.shape(),0.2672612419124244,1,13
sympy.core.basic.Basic.__eq__(),0.2581988897471611,1,14
sympy.core.basic.Basic.__ne__(),0.2581988897471611,1,14
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),0.25,1,15
bin.get_sympy.path_hack(),0.2182178902359924,1,20
sympy.__init__.__sympy_debug(),0.2182178902359924,1,20
sympy.__init__.enable_warnings(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.algebraic(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.antihermitian(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.commutative(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.complex(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.complex_elements(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.composite(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.diagonal(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.even(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.extended_real(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.finite(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.2182178902359924,1,20
sympy.assumptions.ask.AssumptionKeys.hermitian(),0.2182178902359924,1,20
