Method,Suspiciousness,ef,ep
sympy.core.compatibility.default_sort_key(),1.0,1,0
sympy.core.decorators.binary_op_wrapper(),1.0,1,0
sympy.core.sympify.SympifyError.__str__(),1.0,1,0
sympy.matrices.expressions.inverse.Inverse.__new__(),1.0,1,0
sympy.matrices.expressions.matadd.MatAdd.shape(),1.0,1,0
sympy.matrices.expressions.matadd.combine(),1.0,1,0
sympy.matrices.expressions.matadd.merge_explicit(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.__mul__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.__neg__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.__sub__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr._eval_inverse(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.as_coeff_Mul(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.inverse(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.is_square(),1.0,1,0
sympy.matrices.expressions.matmul.MatMul.shape(),1.0,1,0
sympy.matrices.expressions.matmul.factor_in_front(),1.0,1,0
sympy.matrices.expressions.matmul.validate(),1.0,1,0
sympy.matrices.expressions.matmul.xxinv(),1.0,1,0
sympy.printing.pretty.pretty.PrettyPrinter._print_MatAdd(),1.0,1,0
sympy.printing.pretty.pretty.PrettyPrinter._print_MatMul(),1.0,1,0
sympy.strategies.rl.conglomerate(),1.0,1,0
sympy.strategies.rl.flatten(),1.0,1,0
sympy.strategies.rl.sort_rl(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_exception(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.matrices.expressions.matadd.MatAdd.__new__(),0.7071067811865475,1,1
sympy.matrices.expressions.matadd.MatAdd.doit(),0.7071067811865475,1,1
sympy.matrices.expressions.matadd.validate(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixExpr.__add__(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixExpr.__rmul__(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixExpr.as_coeff_mmul(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixExpr.cols(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixExpr.rows(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixSymbol._hashable_content(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixSymbol.doit(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixSymbol.name(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.MatrixSymbol.shape(),0.7071067811865475,1,1
sympy.matrices.expressions.matexpr.__sympifyit_wrapper(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.MatMul.__new__(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.MatMul.as_coeff_matrices(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.MatMul.as_coeff_mmul(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.MatMul.doit(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.any_zeros(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.merge_explicit(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.newmul(),0.7071067811865475,1,1
sympy.matrices.expressions.matmul.remove_ids(),0.7071067811865475,1,1
sympy.strategies.core.conditioned_rl(),0.7071067811865475,1,1
sympy.strategies.core.do_one_rl(),0.7071067811865475,1,1
sympy.strategies.core.exhaustive_rl(),0.7071067811865475,1,1
sympy.strategies.core.switch_rl(),0.7071067811865475,1,1
sympy.strategies.rl.ident_remove(),0.7071067811865475,1,1
sympy.strategies.rl.unpack(),0.7071067811865475,1,1
sympy.core.basic.Atom.doit(),0.5773502691896258,1,2
sympy.printing.pretty.pretty.PrettyPrinter.__print_numer_denom(),0.5773502691896258,1,2
sympy.printing.pretty.stringpict.prettyForm.__mul__(),0.5773502691896258,1,2
sympy.printing.pretty.stringpict.stringPict.__eq__(),0.4082482904638631,1,5
sympy.printing.pretty.stringpict.stringPict.__getitem__(),0.4082482904638631,1,5
sympy.printing.pretty.pretty_symbology.xobj(),0.3779644730092272,1,6
sympy.printing.pretty.pretty.PrettyPrinter._print_Rational(),0.35355339059327373,1,7
sympy.printing.pretty.pretty_symbology.vobj(),0.35355339059327373,1,7
sympy.printing.pretty.pretty_symbology.xsym(),0.35355339059327373,1,7
sympy.printing.pretty.stringpict.stringPict.next(),0.35355339059327373,1,7
sympy.printing.pretty.stringpict.stringPict.parens(),0.35355339059327373,1,7
sympy.printing.pretty.pretty_symbology.pretty_symbol(),0.3333333333333333,1,8
sympy.printing.pretty.stringpict.stringPict.right(),0.3333333333333333,1,8
sympy.printing.pretty.stringpict.stringPict.height(),0.31622776601683794,1,9
sympy.printing.pretty.stringpict.stringPict.width(),0.31622776601683794,1,9
sympy.physics.units.dimensions.DimensionSystem._get_dimensional_dependencies_for_name(),0.2773500981126146,1,12
sympy.core.numbers.Integer.__radd__(),0.2672612419124244,1,13
sympy.printing.pretty.pretty.PrettyPrinter._print_Symbol(),0.2672612419124244,1,13
sympy.printing.pretty.pretty.PrettyPrinter.__init__(),0.24253562503633297,1,16
sympy.printing.pretty.pretty.PrettyPrinter.doprint(),0.24253562503633297,1,16
sympy.printing.pretty.pretty.pretty(),0.24253562503633297,1,16
sympy.printing.pretty.stringpict.prettyForm.__init__(),0.24253562503633297,1,16
sympy.printing.pretty.stringpict.stringPict.__init__(),0.24253562503633297,1,16
sympy.printing.pretty.stringpict.stringPict.equalLengths(),0.24253562503633297,1,16
sympy.printing.pretty.stringpict.stringPict.render(),0.24253562503633297,1,16
sympy.utilities.pytest.XFAIL(),0.24253562503633297,1,16
sympy.vector.basisdependent.BasisDependentZero.__new__(),0.24253562503633297,1,16
sympy.vector.dyadic.DyadicZero.__new__(),0.24253562503633297,1,16
sympy.vector.vector.VectorZero.__new__(),0.24253562503633297,1,16
sympy.core.basic.Basic._exec_constructor_postprocessors(),0.23570226039551587,1,17
sympy.core.cache.wrapper(),0.23570226039551587,1,17
sympy.core.decorators.__sympifyit_wrapper(),0.23570226039551587,1,17
sympy.core.power.Pow._eval_is_negative(),0.23570226039551587,1,17
sympy.core.power.Pow._is_one(),0.23570226039551587,1,17
sympy.physics.units.dimensions.DimensionSystem.get_dimensional_dependencies(),0.23570226039551587,1,17
sympy.physics.units.quantities.Quantity.dimension(),0.23570226039551587,1,17
sympy.physics.units.quantities.Quantity.free_symbols(),0.23570226039551587,1,17
sympy.physics.units.quantities.Quantity.get_dimensional_expr(),0.23570226039551587,1,17
sympy.physics.units.quantities._Quantity_constructor_postprocessor_Add(),0.23570226039551587,1,17
sympy.core.add.Add._eval_is_imaginary(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_irrational(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_negative(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_nonnegative(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_nonpositive(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_odd(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_positive(),0.22941573387056174,1,18
sympy.core.add.Add._eval_is_zero(),0.22941573387056174,1,18
sympy.core.add.Add.as_coeff_Add(),0.22941573387056174,1,18
sympy.core.assumptions._ask(),0.22941573387056174,1,18
sympy.core.basic.Atom.class_key(),0.22941573387056174,1,18
sympy.core.basic.Basic.__str__(),0.22941573387056174,1,18
sympy.core.basic.Basic._xreplace(),0.22941573387056174,1,18
sympy.core.basic.Basic.atoms(),0.22941573387056174,1,18
sympy.core.basic.Basic.class_key(),0.22941573387056174,1,18
sympy.core.basic.Basic.compare(),0.22941573387056174,1,18
sympy.core.basic.Basic.is_comparable(),0.22941573387056174,1,18
sympy.core.basic.Basic.rec_replace(),0.22941573387056174,1,18
sympy.core.basic.Basic.replace(),0.22941573387056174,1,18
sympy.core.basic.Basic.xreplace(),0.22941573387056174,1,18
sympy.core.basic.preorder_traversal.__init__(),0.22941573387056174,1,18
sympy.core.basic.preorder_traversal.__iter__(),0.22941573387056174,1,18
sympy.core.basic.preorder_traversal.__next__(),0.22941573387056174,1,18
sympy.core.basic.preorder_traversal._preorder_traversal(),0.22941573387056174,1,18
sympy.core.containers.Dict.__getitem__(),0.22941573387056174,1,18
sympy.core.containers.Dict.__len__(),0.22941573387056174,1,18
sympy.core.containers.Dict.__new__(),0.22941573387056174,1,18
sympy.core.containers.Dict.get(),0.22941573387056174,1,18
sympy.core.containers.Dict.items(),0.22941573387056174,1,18
sympy.core.containers.Dict.keys(),0.22941573387056174,1,18
sympy.core.containers.Tuple.__len__(),0.22941573387056174,1,18
sympy.core.core.BasicMeta.__cmp__(),0.22941573387056174,1,18
sympy.core.core.BasicMeta.__gt__(),0.22941573387056174,1,18
sympy.core.core.BasicMeta.__lt__(),0.22941573387056174,1,18
sympy.core.evalf.EvalfMixin.evalf(),0.22941573387056174,1,18
sympy.core.evalf.evalf(),0.22941573387056174,1,18
sympy.core.expr.Expr.__abs__(),0.22941573387056174,1,18
sympy.core.expr.Expr.__div__(),0.22941573387056174,1,18
sympy.core.expr.Expr.__pow__(),0.22941573387056174,1,18
sympy.core.expr.Expr.__rdiv__(),0.22941573387056174,1,18
sympy.core.expr.Expr.__rmul__(),0.22941573387056174,1,18
sympy.core.expr.Expr._eval_is_negative(),0.22941573387056174,1,18
sympy.core.expr.Expr._pow(),0.22941573387056174,1,18
sympy.core.expr.Expr.args_cnc(),0.22941573387056174,1,18
sympy.core.expr.Expr.as_coeff_Mul(),0.22941573387056174,1,18
sympy.core.expr.Expr.as_real_imag(),0.22941573387056174,1,18
sympy.core.expr.Expr.is_number(),0.22941573387056174,1,18
sympy.core.expr.Expr.sort_key(),0.22941573387056174,1,18
sympy.core.exprtools._monotonic_sign(),0.22941573387056174,1,18
sympy.core.function.Application.__new__(),0.22941573387056174,1,18
sympy.core.function.Function.__new__(),0.22941573387056174,1,18
sympy.core.function._coeff_isneg(),0.22941573387056174,1,18
sympy.core.logic._fuzzy_group(),0.22941573387056174,1,18
sympy.core.logic.fuzzy_not(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_herm_antiherm(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_algebraic(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_antihermitian(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_composite(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_even(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_hermitian(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_imaginary(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_infinite(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_integer(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_irrational(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_negative(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_odd(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_positive(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_rational(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_real(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_is_zero(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_pos_neg(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_power(),0.22941573387056174,1,18
sympy.core.mul.Mul._eval_real_imag(),0.22941573387056174,1,18
sympy.core.mul.Mul.as_coeff_Mul(),0.22941573387056174,1,18
sympy.core.mul.Mul.flatten(),0.22941573387056174,1,18
sympy.core.numbers.Float.__eq__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__hash__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__lt__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__mul__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__ne__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__new__(),0.22941573387056174,1,18
sympy.core.numbers.Float.__nonzero__(),0.22941573387056174,1,18
sympy.core.numbers.Float._as_mpf_op(),0.22941573387056174,1,18
sympy.core.numbers.Float._eval_is_finite(),0.22941573387056174,1,18
sympy.core.numbers.Float._eval_is_negative(),0.22941573387056174,1,18
sympy.core.numbers.Float._eval_is_positive(),0.22941573387056174,1,18
sympy.core.numbers.Float._eval_is_zero(),0.22941573387056174,1,18
sympy.core.numbers.Float._eval_power(),0.22941573387056174,1,18
sympy.core.numbers.Float._hashable_content(),0.22941573387056174,1,18
sympy.core.numbers.Float._new(),0.22941573387056174,1,18
sympy.core.numbers.Float.num(),0.22941573387056174,1,18
sympy.core.numbers.Half.__abs__(),0.22941573387056174,1,18
sympy.core.numbers.Integer.__abs__(),0.22941573387056174,1,18
sympy.core.numbers.Integer.__eq__(),0.22941573387056174,1,18
sympy.core.numbers.Integer.__mul__(),0.22941573387056174,1,18
sympy.core.numbers.Integer.__neg__(),0.22941573387056174,1,18
sympy.core.numbers.Integer.__rmul__(),0.22941573387056174,1,18
sympy.core.numbers.Integer._as_mpf_val(),0.22941573387056174,1,18
sympy.core.numbers.Integer._eval_is_odd(),0.22941573387056174,1,18
sympy.core.numbers.Integer._eval_power(),0.22941573387056174,1,18
sympy.core.numbers.NaN.__hash__(),0.22941573387056174,1,18
sympy.core.numbers.NaN._as_mpf_val(),0.22941573387056174,1,18
sympy.core.numbers.NegativeOne.__abs__(),0.22941573387056174,1,18
sympy.core.numbers.NegativeOne.__neg__(),0.22941573387056174,1,18
sympy.core.numbers.Number.__mul__(),0.22941573387056174,1,18
sympy.core.numbers.Number._as_mpf_op(),0.22941573387056174,1,18
