Method,Suspiciousness,ef,ep
sympy.sets.sets.Intersection._handle_finite_sets(),1.0,2,0
sympy.sets.sets.simplify_intersection(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,2,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,2,0
sympy.core.operations.LatticeOp._new_args_filter(),0.8164965809277261,2,1
sympy.core.relational.Equality.__new__(),0.8164965809277261,2,1
sympy.core.add.Add.flatten(),0.7071067811865475,1,0
sympy.core.add._unevaluated_Add(),0.7071067811865475,1,0
sympy.core.basic.Basic._eval_rewrite(),0.7071067811865475,1,0
sympy.core.basic.Basic.canonical_variables(),0.7071067811865475,1,0
sympy.core.basic.Basic.rewrite(),0.7071067811865475,1,0
sympy.core.expr.Expr._eval_conjugate(),0.7071067811865475,1,0
sympy.core.expr.Expr.args_cnc(),0.7071067811865475,1,0
sympy.core.expr.Expr.as_independent(),0.7071067811865475,1,0
sympy.core.expr.Expr.coeff(),0.7071067811865475,1,0
sympy.core.expr.Expr.has(),0.7071067811865475,1,0
sympy.core.exprtools._monotonic_sign(),0.7071067811865475,2,2
sympy.core.function.Lambda.__call__(),0.7071067811865475,1,0
sympy.core.function.Lambda.__hash__(),0.7071067811865475,1,0
sympy.core.function.Lambda._hashable_content(),0.7071067811865475,1,0
sympy.core.numbers.NegativeInfinity.__neg__(),0.7071067811865475,1,0
sympy.core.numbers.Number.__add__(),0.7071067811865475,1,0
sympy.core.relational.GreaterThan._eval_relation(),0.7071067811865475,1,0
sympy.functions.elementary.complexes.Abs.eval(),0.7071067811865475,1,0
sympy.functions.elementary.complexes.im.eval(),0.7071067811865475,1,0
sympy.functions.elementary.complexes.re.eval(),0.7071067811865475,1,0
sympy.multipledispatch.dispatcher.Dispatcher.add(),0.7071067811865475,1,0
sympy.multipledispatch.utils.expand_tuples(),0.7071067811865475,1,0
sympy.sets.fancysets.ComplexRegion._contains(),0.7071067811865475,1,0
sympy.sets.fancysets.ComplexRegion.polar(),0.7071067811865475,1,0
sympy.sets.fancysets.ComplexRegion.psets(),0.7071067811865475,1,0
sympy.sets.fancysets.ComplexRegion.sets(),0.7071067811865475,1,0
sympy.sets.fancysets.Complexes.__eq__(),0.7071067811865475,1,0
sympy.sets.fancysets.Complexes.__hash__(),0.7071067811865475,1,0
sympy.sets.fancysets.ImageSet._contains(),0.7071067811865475,1,0
sympy.sets.fancysets.ImageSet._is_multivariate(),0.7071067811865475,1,0
sympy.sets.fancysets.Integers._inf(),0.7071067811865475,1,0
sympy.sets.handlers.functions._set_function(),0.7071067811865475,1,0
sympy.sets.handlers.intersection.intersection_sets(),0.7071067811865475,1,0
sympy.sets.sets.EmptySet.__iter__(),0.7071067811865475,2,2
sympy.sets.sets.Intersection.__iter__(),0.7071067811865475,1,0
sympy.sets.sets.Intersection.args(),0.7071067811865475,2,2
sympy.sets.sets.Intersection.is_iterable(),0.7071067811865475,1,0
sympy.sets.sets.Interval._contains(),0.7071067811865475,1,0
sympy.sets.sets.ProductSet._contains(),0.7071067811865475,1,0
sympy.sets.sets.Set.__pow__(),0.7071067811865475,1,0
sympy.sets.sets.imageset(),0.7071067811865475,1,0
sympy.sets.sets.set_function(),0.7071067811865475,1,0
sympy.solvers.solveset._domain_check(),0.7071067811865475,1,0
sympy.solvers.solveset._invert(),0.7071067811865475,1,0
sympy.solvers.solveset._invert_real(),0.7071067811865475,1,0
sympy.solvers.solveset._is_function_class_equation(),0.7071067811865475,1,0
sympy.solvers.solveset._masked(),0.7071067811865475,1,0
sympy.solvers.solveset._solveset(),0.7071067811865475,1,0
sympy.solvers.solveset.domain_check(),0.7071067811865475,1,0
sympy.solvers.solveset.solveset(),0.7071067811865475,1,0
sympy.utilities.iterables.numbered_symbols(),0.7071067811865475,1,0
sympy.core.add.Add._eval_is_imaginary(),0.6324555320336759,2,3
sympy.core.basic.Basic._xreplace(),0.6324555320336759,2,3
sympy.sets.sets.EmptySet._complement(),0.6324555320336759,2,3
sympy.sets.sets.FiniteSet.__new__(),0.6324555320336759,2,3
sympy.sets.sets.FiniteSet._complement(),0.6324555320336759,2,3
sympy.sets.sets.Intersection.__new__(),0.6324555320336759,2,3
sympy.sets.sets.Set.contains(),0.6324555320336759,2,3
sympy.sets.sets.simplify_union(),0.6324555320336759,2,3
sympy.core.add.Add._eval_is_extended_negative(),0.5773502691896258,2,4
sympy.core.add.Add._eval_is_extended_positive(),0.5773502691896258,2,4
sympy.core.add.Add._eval_is_zero(),0.5773502691896258,2,4
sympy.core.logic.fuzzy_not(),0.5773502691896258,2,4
sympy.core.mul.Mul._eval_real_imag(),0.5773502691896258,2,4
sympy.core.numbers.Integer.__add__(),0.5773502691896258,2,4
sympy.core.numbers.Rational.__add__(),0.5773502691896258,2,4
sympy.core.sympify.sympify(),0.5773502691896258,2,4
sympy.sets.sets.Complement.reduce(),0.5773502691896258,2,4
sympy.core.add.Add.as_coeff_Add(),0.5345224838248488,2,5
sympy.core.add.Add.as_numer_denom(),0.5345224838248488,2,5
