Method,Suspiciousness,ef,ep
sympy.functions.elementary.complexes.im._eval_is_finite(),1.0,1,0
sympy.functions.elementary.complexes.re._eval_is_finite(),1.0,1,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,1,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,1,0
sympy.functions.elementary.complexes.arg.eval(),0.5773502691896258,1,2
sympy.functions.elementary.trigonometric.atan2.eval(),0.5,1,3
sympy.core.mul.Mul._eval_is_finite(),0.3779644730092272,1,6
sympy.core.symbol.Symbol.as_real_imag(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.im._eval_is_algebraic(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.im._eval_is_zero(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.im.eval(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.re._eval_is_algebraic(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.re._eval_is_zero(),0.3779644730092272,1,6
sympy.functions.elementary.complexes.re.eval(),0.3779644730092272,1,6
sympy.core.expr.Expr.__eq__(),0.35355339059327373,1,7
sympy.core.logic.fuzzy_or(),0.35355339059327373,1,7
sympy.core.expr.Expr.extract_multiplicatively(),0.3333333333333333,1,8
sympy.core.logic.fuzzy_bool(),0.3333333333333333,1,8
sympy.assumptions.ask.AssumptionKeys.positive(),0.31622776601683794,1,9
sympy.assumptions.assume.AppliedPredicate.__new__(),0.31622776601683794,1,9
sympy.assumptions.assume.Predicate._(),0.31622776601683794,1,9
sympy.assumptions.assume.Predicate.__call__(),0.31622776601683794,1,9
sympy.assumptions.assume.Predicate.__new__(),0.31622776601683794,1,9
sympy.assumptions.assume.Predicate.register(),0.31622776601683794,1,9
sympy.assumptions.assume.Predicate.register_many(),0.31622776601683794,1,9
sympy.core.basic.Basic._has_matcher(),0.31622776601683794,1,9
sympy.core.expr.Expr._eval_is_positive(),0.31622776601683794,1,9
sympy.core.expr.Expr.as_coefficient(),0.31622776601683794,1,9
sympy.core.symbol.Symbol._eval_refine(),0.31622776601683794,1,9
sympy.multipledispatch.dispatcher.Dispatcher._(),0.31622776601683794,1,9
sympy.multipledispatch.dispatcher.Dispatcher.register(),0.31622776601683794,1,9
sympy.utilities.decorator.accessor(),0.31622776601683794,1,9
sympy.assumptions.refine.refine(),0.30151134457776363,1,10
sympy.core.basic.Basic._has(),0.30151134457776363,1,10
sympy.core.numbers.ImaginaryUnit._eval_power(),0.30151134457776363,1,10
sympy.core.operations.AssocOp.make_args(),0.2886751345948129,1,11
sympy.core.power.Pow.__new__(),0.2886751345948129,1,11
sympy.core.basic.Basic.__ne__(),0.2773500981126146,1,12
sympy.core.basic.Basic.atoms(),0.2773500981126146,1,12
sympy.core.expr.Expr.__truediv__(),0.2773500981126146,1,12
sympy.core.expr.Expr._eval_is_negative(),0.2773500981126146,1,12
sympy.core.mul.Mul._eval_herm_antiherm(),0.2773500981126146,1,12
sympy.core.sympify.sympify(),0.2773500981126146,1,12
sympy.core.logic._fuzzy_group(),0.2672612419124244,1,13
sympy.core.mul.Mul._eval_is_irrational(),0.2672612419124244,1,13
sympy.core.mul.Mul._eval_pos_neg(),0.2672612419124244,1,13
sympy.core.mul.Mul._eval_real_imag(),0.2672612419124244,1,13
sympy.core.mul.Mul.flatten(),0.2672612419124244,1,13
sympy.core.numbers.Integer.__add__(),0.2672612419124244,1,13
sympy.core.numbers.Integer.__divmod__(),0.2672612419124244,1,13
sympy.core.numbers.Integer.__mod__(),0.2672612419124244,1,13
sympy.core.numbers.Rational.as_numer_denom(),0.2672612419124244,1,13
sympy.core.expr.Expr.is_number(),0.2581988897471611,1,14
sympy.core.function.Application.func(),0.2581988897471611,1,14
sympy.core.function.Function.__new__(),0.2581988897471611,1,14
sympy.core.function.Function._should_evalf(),0.2581988897471611,1,14
sympy.core.mul.Mul._eval_is_antihermitian(),0.2581988897471611,1,14
sympy.core.mul.Mul._eval_is_hermitian(),0.2581988897471611,1,14
