Method,Suspiciousness,ef,ep
sympy.core.expr.Expr.__eq__(),1.0,1,0
sympy.core.expr.Expr._eval_is_negative(),1.0,1,0
sympy.core.mul.Mul._eval_is_antihermitian(),1.0,1,0
sympy.core.mul.Mul.flatten(),1.0,1,0
sympy.core.operations.AssocOp.__new__(),1.0,1,0
sympy.core.power.Pow._eval_is_zero(),1.0,1,0
sympy.polys.monomials.itermonomials(),1.0,1,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,1,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,1,0
sympy.combinatorics.perm_groups.PermutationGroup.__new__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Cycle.__init__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Cycle.__missing__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Cycle.list(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Cycle.size(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.__call__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.__iter__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.__mul__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.__new__(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation._af_new(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation._hashable_content(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.array_form(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.is_Identity(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.is_identity(),0.7071067811865475,1,1
sympy.combinatorics.permutations.Permutation.size(),0.7071067811865475,1,1
sympy.combinatorics.polyhedron.Polyhedron.__new__(),0.7071067811865475,1,1
sympy.combinatorics.polyhedron.Polyhedron.faces(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_extended_negative(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_extended_nonnegative(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_extended_nonpositive(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_extended_positive(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_imaginary(),0.7071067811865475,1,1
sympy.core.add.Add._eval_is_infinite(),0.7071067811865475,1,1
