Method,Suspiciousness,ef,ep
sympy.core.basic.Basic.atoms(),1.0,2,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,2,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,2,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,2,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,2,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,2,0
sympy.codegen.ast.Token.is_Atom(),0.7071067811865475,1,0
sympy.codegen.cnodes.sizeof(),0.7071067811865475,1,0
sympy.printing.codeprinter.CodePrinter._print_String(),0.7071067811865475,1,0
sympy.core.basic.preorder_traversal._preorder_traversal(),0.5345224838248488,2,5
sympy.printing.codeprinter.CodePrinter._print_FunctionCall(),0.5,1,1
sympy.codegen.ast.String._sympystr(),0.35355339059327373,1,3
sympy.codegen.ast.Token.__eq__(),0.35355339059327373,1,3
sympy.codegen.ast.Token.__new__(),0.35355339059327373,1,3
sympy.core.basic.preorder_traversal.__init__(),0.35355339059327373,2,14
sympy.core.basic.preorder_traversal.__iter__(),0.35355339059327373,2,14
sympy.core.basic.preorder_traversal.__next__(),0.35355339059327373,2,14
sympy.core.containers.Tuple.__ne__(),0.35355339059327373,1,3
sympy.printing.printer.Printer._print(),0.35355339059327373,1,3
bin.get_sympy.path_hack(),0.3086066999241838,2,19
sympy.__init__.__sympy_debug(),0.3086066999241838,2,19
sympy.__init__.enable_warnings(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.algebraic(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.antihermitian(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.commutative(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.complex(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.complex_elements(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.composite(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.diagonal(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.even(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.extended_real(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.finite(),0.3086066999241838,2,19
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.3086066999241838,2,19
