Method,Suspiciousness,ef,ep
sympy.concrete.expr_with_limits._common_new(),1.0,1,0
sympy.concrete.expr_with_limits._process_limits(),1.0,1,0
sympy.core.add.Add._eval_is_infinite(),1.0,1,0
sympy.core.add.Add._eval_is_irrational(),1.0,1,0
sympy.core.basic.Atom.doit(),1.0,1,0
sympy.core.basic.Atom.xreplace(),1.0,1,0
sympy.core.basic.Basic._eval_rewrite(),1.0,1,0
sympy.core.basic.Basic._has(),1.0,1,0
sympy.core.basic.Basic._rewrite(),1.0,1,0
sympy.core.basic.Basic.as_dummy(),1.0,1,0
sympy.core.basic.Basic.atoms(),1.0,1,0
sympy.core.basic.Basic.compare(),1.0,1,0
sympy.core.basic.Basic.doit(),1.0,1,0
sympy.core.basic.Basic.fromiter(),1.0,1,0
sympy.core.basic.Basic.has_free(),1.0,1,0
sympy.core.basic.Basic.match(),1.0,1,0
sympy.core.basic.Basic.matches(),1.0,1,0
sympy.core.basic.Basic.rewrite(),1.0,1,0
sympy.core.expr.Expr.__rsub__(),1.0,1,0
sympy.core.expr.Expr._eval_is_rational_function(),1.0,1,0
sympy.core.expr.Expr._expand_hint(),1.0,1,0
sympy.core.expr.Expr.args_cnc(),1.0,1,0
sympy.core.expr.Expr.as_independent(),1.0,1,0
sympy.core.expr.Expr.as_poly(),1.0,1,0
sympy.core.expr.Expr.as_powers_dict(),1.0,1,0
sympy.core.expr.Expr.extract_multiplicatively(),1.0,1,0
sympy.core.expr.Expr.getO(),1.0,1,0
sympy.core.expr.Expr.has(),1.0,1,0
sympy.core.expr.Expr.is_rational_function(),1.0,1,0
sympy.core.expr.Expr.sort_key(),1.0,1,0
sympy.core.function.Derivative.__new__(),1.0,1,0
sympy.core.function.Derivative._eval_is_commutative(),1.0,1,0
sympy.core.function.Derivative.doit(),1.0,1,0
sympy.core.function.Derivative.expr(),1.0,1,0
sympy.core.function.Derivative.variable_count(),1.0,1,0
sympy.core.function.Function._eval_derivative(),1.0,1,0
sympy.core.function._coeff_isneg(),1.0,1,0
sympy.core.function.count_ops(),1.0,1,0
sympy.core.mul.Mul._combine_inverse(),1.0,1,0
sympy.core.mul.Mul._eval_derivative(),1.0,1,0
sympy.core.mul.Mul._eval_derivative_n_times(),1.0,1,0
sympy.core.mul.Mul._eval_expand_mul(),1.0,1,0
sympy.core.mul.Mul._eval_is_integer(),1.0,1,0
sympy.core.mul.Mul._eval_is_irrational(),1.0,1,0
sympy.core.mul.Mul._matches_simple(),1.0,1,0
sympy.core.mul.Mul.as_coeff_Mul(),1.0,1,0
sympy.core.mul.Mul.as_powers_dict(),1.0,1,0
sympy.core.mul.Mul.check(),1.0,1,0
sympy.core.mul.Mul.class_key(),1.0,1,0
sympy.core.mul.Mul.matches(),1.0,1,0
sympy.core.numbers.Float.__new__(),1.0,1,0
sympy.core.numbers.ImaginaryUnit.as_base_exp(),1.0,1,0
sympy.core.numbers.One.__abs__(),1.0,1,0
sympy.core.operations.AssocOp._matches_commutative(),1.0,1,0
sympy.core.operations.AssocOp.doit(),1.0,1,0
sympy.core.power.Pow.__new__(),1.0,1,0
sympy.core.power.Pow._eval_expand_multinomial(),1.0,1,0
sympy.core.power.Pow._eval_expand_power_base(),1.0,1,0
sympy.core.power.Pow._eval_expand_power_exp(),1.0,1,0
sympy.core.power.Pow._eval_is_algebraic(),1.0,1,0
sympy.core.power.Pow._eval_is_rational(),1.0,1,0
sympy.core.power.Pow.matches(),1.0,1,0
sympy.core.relational.Unequality.__new__(),1.0,1,0
sympy.core.relational.is_neq(),1.0,1,0
sympy.core.symbol.Wild.__new__(),1.0,1,0
