Method,Suspiciousness,ef,ep
sympy.core.function.expand_log(),1.0,1,0
sympy.core.mul.Mul._eval_is_algebraic(),1.0,1,0
sympy.core.numbers.Integer.__ge__(),1.0,1,0
sympy.core.numbers.Rational.__sub__(),1.0,1,0
sympy.core.relational.Equality.__new__(),1.0,1,0
sympy.core.relational.Relational.__new__(),1.0,1,0
sympy.core.relational.Relational.lhs(),1.0,1,0
sympy.core.relational.Relational.rhs(),1.0,1,0
sympy.functions.elementary.exponential.log._eval_expand_log(),1.0,1,0
sympy.functions.elementary.exponential.log.eval(),1.0,1,0
sympy.ntheory.factor_._check_termination(),1.0,1,0
sympy.ntheory.factor_.done(),1.0,1,0
sympy.ntheory.factor_.factorint(),1.0,1,0
sympy.ntheory.generate.Sieve.search(),1.0,1,0
sympy.ntheory.generate.nextprime(),1.0,1,0
sympy.polys.densearith.dup_rr_div(),1.0,1,0
sympy.polys.euclidtools._dmp_zz_gcd_interpolate(),1.0,1,0
sympy.polys.euclidtools.dmp_primitive(),1.0,1,0
sympy.polys.euclidtools.dup_zz_heu_gcd(),1.0,1,0
sympy.polys.factortools.dmp_zz_diophantine(),1.0,1,0
sympy.polys.factortools.dmp_zz_factor(),1.0,1,0
sympy.polys.factortools.dup_zz_hensel_lift(),1.0,1,0
sympy.polys.factortools.dup_zz_zassenhaus(),1.0,1,0
sympy.polys.galoistools.gf_frobenius_monomial_base(),1.0,1,0
sympy.polys.galoistools.gf_sub(),1.0,1,0
sympy.polys.polyroots._integer_basis(),1.0,1,0
sympy.simplify.powsimp._denest_pow(),1.0,1,0
sympy.simplify.powsimp.bkey(),1.0,1,0
sympy.simplify.powsimp.powsimp(),1.0,1,0
sympy.solvers.diophantine._can_do_sum_of_squares(),1.0,1,0
sympy.solvers.diophantine._diop_general_sum_of_even_powers(),1.0,1,0
sympy.solvers.diophantine._diop_general_sum_of_squares(),1.0,1,0
sympy.solvers.diophantine.base_solution_linear(),1.0,1,0
sympy.solvers.diophantine.classify_diop(),1.0,1,0
sympy.solvers.diophantine.descent(),1.0,1,0
sympy.solvers.diophantine.diop_solve(),1.0,1,0
sympy.solvers.diophantine.diophantine(),1.0,1,0
sympy.solvers.diophantine.holzer(),1.0,1,0
sympy.solvers.diophantine.pow_rep_recursive(),1.0,1,0
sympy.solvers.diophantine.power_representation(),1.0,1,0
sympy.solvers.diophantine.reconstruct(),1.0,1,0
sympy.solvers.diophantine.sum_of_squares(),1.0,1,0
sympy.utilities.iterables.permute_signs(),1.0,1,0
sympy.utilities.iterables.signed_permutations(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.core.add.Add.as_numer_denom(),0.7071067811865475,1,1
sympy.core.expr.Expr._eval_expand_complex(),0.7071067811865475,1,1
sympy.core.expr.Expr.extract_multiplicatively(),0.7071067811865475,1,1
sympy.core.exprtools.Factors.gcd(),0.7071067811865475,1,1
sympy.core.exprtools.Factors.mul(),0.7071067811865475,1,1
sympy.core.exprtools.Factors.normal(),0.7071067811865475,1,1
sympy.core.exprtools._isnumber(),0.7071067811865475,1,1
sympy.core.function.count_ops(),0.7071067811865475,1,1
sympy.core.function.expand_complex(),0.7071067811865475,1,1
sympy.core.mul.Mul._combine_inverse(),0.7071067811865475,1,1
sympy.core.numbers.NumberSymbol.__eq__(),0.7071067811865475,1,1
sympy.core.power.Pow.as_numer_denom(),0.7071067811865475,1,1
sympy.core.power.Pow.matches(),0.7071067811865475,1,1
sympy.core.symbol.Symbol.as_real_imag(),0.7071067811865475,1,1
sympy.functions.elementary.complexes.im.eval(),0.7071067811865475,1,1
sympy.functions.elementary.complexes.re.eval(),0.7071067811865475,1,1
sympy.ntheory.multinomial.multinomial_coefficients(),0.7071067811865475,1,1
sympy.ntheory.multinomial.multinomial_coefficients_iterator(),0.7071067811865475,1,1
sympy.ntheory.primetest.is_square(),0.7071067811865475,1,1
sympy.polys.densearith.dmp_add(),0.7071067811865475,1,1
sympy.polys.densearith.dmp_mul(),0.7071067811865475,1,1
sympy.polys.densearith.dmp_sub(),0.7071067811865475,1,1
sympy.polys.densearith.dmp_sub_mul(),0.7071067811865475,1,1
sympy.polys.densebasic.dmp_ground_p(),0.7071067811865475,1,1
sympy.polys.densebasic.dmp_raise(),0.7071067811865475,1,1
sympy.polys.densetools._rec_eval_in(),0.7071067811865475,1,1
sympy.polys.densetools.dmp_clear_denoms(),0.7071067811865475,1,1
sympy.polys.densetools.dmp_eval_in(),0.7071067811865475,1,1
sympy.polys.densetools.dup_clear_denoms(),0.7071067811865475,1,1
sympy.polys.densetools.dup_diff(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.__eq__(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.__init__(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.__nonzero__(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.as_expr(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.denom(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.gcd(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.Expression.lcm(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.denom(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.from_sympy(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.gcd(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.lcm(),0.7071067811865475,1,1
sympy.polys.domains.expressiondomain.ExpressionDomain.to_sympy(),0.7071067811865475,1,1
sympy.polys.euclidtools._dup_rr_trivial_gcd(),0.7071067811865475,1,1
sympy.polys.euclidtools._dup_zz_gcd_interpolate(),0.7071067811865475,1,1
sympy.polys.factortools.dmp_zz_wang(),0.7071067811865475,1,1
sympy.polys.factortools.dmp_zz_wang_hensel_lifting(),0.7071067811865475,1,1
