Method,Suspiciousness,ef,ep
sympy.core.function.Function.bad(),1.0,1,0
sympy.matrices.common.MatrixShaping.reshape(),1.0,1,0
sympy.matrices.matrices.MatrixBase.dot(),1.0,1,0
sympy.printing.precedence.precedence_Rational(),1.0,1,0
sympy.simplify.fu.f(),1.0,1,0
sympy.simplify.fu.pow_cos_sin(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.core.numbers.Integer._eval_is_prime(),0.7071067811865475,1,1
sympy.matrices.common.MatrixArithmetic.__mul__(),0.7071067811865475,1,1
sympy.matrices.common.MatrixShaping.shape(),0.7071067811865475,1,1
sympy.matrices.common._matrixify(),0.7071067811865475,1,1
sympy.matrices.common.a2idx(),0.7071067811865475,1,1
sympy.matrices.common.classof(),0.7071067811865475,1,1
sympy.matrices.dense.DenseMatrix._eval_matrix_mul(),0.7071067811865475,1,1
sympy.matrices.dense.MutableDenseMatrix._new(),0.7071067811865475,1,1
sympy.matrices.matrices.MatrixBase.__len__(),0.7071067811865475,1,1
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.7071067811865475,1,1
sympy.printing.str.StrPrinter._print_Rational(),0.7071067811865475,1,1
sympy.core.add.Add.as_content_primitive(),0.5773502691896258,1,2
sympy.core.evalf.evalf_trig(),0.5773502691896258,1,2
sympy.core.exprtools.gcd_terms(),0.5773502691896258,1,2
sympy.matrices.dense.DenseMatrix.__getitem__(),0.5773502691896258,1,2
sympy.core.add.Add._eval_is_irrational(),0.5,1,3
sympy.core.evalf.EvalfMixin._to_mpmath(),0.5,1,3
sympy.core.exprtools.Factors.normal(),0.5,1,3
sympy.core.add.Add._eval_is_negative(),0.4472135954999579,1,4
sympy.core.add.Add._eval_is_positive(),0.4472135954999579,1,4
sympy.core.evalf.add_terms(),0.4472135954999579,1,4
sympy.core.evalf.complex_accuracy(),0.4472135954999579,1,4
sympy.core.evalf.evalf_add(),0.4472135954999579,1,4
sympy.core.evalf.evalf_mul(),0.4472135954999579,1,4
sympy.core.evalf.iszero(),0.4472135954999579,1,4
sympy.core.evalf.pure_complex(),0.4472135954999579,1,4
sympy.core.expr.Expr._eval_is_positive(),0.4472135954999579,1,4
sympy.core.expr.Expr._from_mpmath(),0.4472135954999579,1,4
sympy.core.function.Function._eval_evalf(),0.4472135954999579,1,4
sympy.core.mul.Mul._eval_evalf(),0.4472135954999579,1,4
sympy.core.mul.Mul._eval_expand_mul(),0.4472135954999579,1,4
sympy.core.numbers.Float.__gt__(),0.4472135954999579,1,4
sympy.core.numbers.Float._eval_is_infinite(),0.4472135954999579,1,4
sympy.core.numbers.NumberSymbol._eval_evalf(),0.4472135954999579,1,4
sympy.core.numbers.Pi._as_mpf_val(),0.4472135954999579,1,4
sympy.core.numbers.Rational.__sub__(),0.4472135954999579,1,4
sympy.core.numbers.Rational.as_coeff_Add(),0.4472135954999579,1,4
sympy.core.operations.AssocOp._eval_evalf(),0.4472135954999579,1,4
sympy.functions.elementary.trigonometric.TrigonometricFunction._eval_is_algebraic(),0.4472135954999579,1,4
sympy.functions.elementary.trigonometric.TrigonometricFunction._eval_is_rational(),0.4472135954999579,1,4
sympy.functions.elementary.trigonometric.sin._eval_is_finite(),0.4472135954999579,1,4
sympy.functions.elementary.trigonometric.sin._eval_is_real(),0.4472135954999579,1,4
sympy.matrices.dense.MutableDenseMatrix.__new__(),0.4472135954999579,1,4
sympy.core.evalf.bitcount(),0.4082482904638631,1,5
sympy.core.evalf.fastlog(),0.4082482904638631,1,5
sympy.core.expr.Expr.as_coeff_Add(),0.4082482904638631,1,5
sympy.core.exprtools.Term.__init__(),0.4082482904638631,1,5
sympy.core.mul.Mul.as_base_exp(),0.4082482904638631,1,5
sympy.core.mul._keep_coeff(),0.4082482904638631,1,5
sympy.core.numbers.Rational.__add__(),0.4082482904638631,1,5
sympy.functions.elementary.trigonometric.cos._eval_is_finite(),0.4082482904638631,1,5
sympy.functions.elementary.trigonometric.cos.eval(),0.4082482904638631,1,5
sympy.functions.elementary.trigonometric.sin.eval(),0.4082482904638631,1,5
sympy.core.add._unevaluated_Add(),0.3779644730092272,1,6
sympy.core.expr.Expr.as_independent(),0.3779644730092272,1,6
sympy.core.expr.Expr.extract_multiplicatively(),0.3779644730092272,1,6
sympy.core.logic._fuzzy_group(),0.3779644730092272,1,6
sympy.core.numbers.Float.__add__(),0.3779644730092272,1,6
sympy.core.numbers.Number.__sub__(),0.3779644730092272,1,6
sympy.core.numbers.Rational.__lt__(),0.3779644730092272,1,6
sympy.core.power.Pow._eval_is_finite(),0.3779644730092272,1,6
sympy.core.add.Add._eval_is_zero(),0.35355339059327373,1,7
sympy.core.expr.Expr.args_cnc(),0.35355339059327373,1,7
sympy.ntheory.generate.nextprime(),0.3333333333333333,1,8
sympy.polys.factortools.dmp_zz_wang(),0.3333333333333333,1,8
sympy.polys.factortools.dmp_zz_wang_non_divisors(),0.3333333333333333,1,8
sympy.polys.factortools.dmp_zz_wang_test_points(),0.3333333333333333,1,8
sympy.core.add.Add.primitive(),0.31622776601683794,1,9
sympy.core.exprtools._isnumber(),0.31622776601683794,1,9
sympy.core.numbers.Float._as_mpf_op(),0.31622776601683794,1,9
sympy.functions.elementary.trigonometric.ReciprocalTrigonometricFunction.eval(),0.31622776601683794,1,9
sympy.core.exprtools.Factors.as_expr(),0.30151134457776363,1,10
sympy.core.exprtools.Factors.gcd(),0.30151134457776363,1,10
sympy.core.exprtools._gcd_terms(),0.30151134457776363,1,10
sympy.core.exprtools.do(),0.30151134457776363,1,10
sympy.core.numbers.Float.__mul__(),0.30151134457776363,1,10
sympy.core.numbers.Float._eval_is_zero(),0.30151134457776363,1,10
sympy.core.numbers.Number._as_mpf_op(),0.30151134457776363,1,10
sympy.core.numbers.Rational.__mul__(),0.30151134457776363,1,10
sympy.core.power.Pow._eval_is_zero(),0.30151134457776363,1,10
sympy.polys.densearith.dmp_mul(),0.30151134457776363,1,10
sympy.polys.factortools.dup_zz_factor_sqf(),0.30151134457776363,1,10
sympy.simplify.fu.factorize(),0.30151134457776363,1,10
sympy.simplify.fu.ok(),0.30151134457776363,1,10
sympy.simplify.fu.process_common_addends(),0.30151134457776363,1,10
sympy.core.mul.Mul._eval_power(),0.2886751345948129,1,11
sympy.core.mul.Mul._eval_real_imag(),0.2886751345948129,1,11
sympy.core.mul.Mul.as_powers_dict(),0.2886751345948129,1,11
sympy.core.mul.Mul.flatten(),0.2886751345948129,1,11
