Method,Suspiciousness,ef,ep
sympy.core.add.Add._eval_is_extended_nonnegative(),1.0,3,0
sympy.core.add.Add._eval_is_zero(),1.0,3,0
sympy.core.exprtools._monotonic_sign(),1.0,3,0
sympy.core.mul.Mul._eval_pos_neg(),1.0,3,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,3,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,3,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,3,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,3,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,3,0
sympy.core.add.Add._eval_is_extended_positive(),0.8660254037844387,3,1
sympy.core.add.Add._eval_is_infinite(),0.8660254037844387,3,1
sympy.core.add.Add.flatten(),0.8660254037844387,3,1
sympy.core.operations.AssocOp._from_args(),0.8660254037844387,3,1
sympy.core.add.Add._eval_is_extended_negative(),0.8164965809277261,2,0
sympy.core.add.Add._eval_is_imaginary(),0.8164965809277261,2,0
sympy.core.add.Add.__neg__(),0.7745966692414834,3,2
sympy.core.add.Add._eval_derivative(),0.7745966692414834,3,2
sympy.core.add.Add._eval_is_polynomial(),0.7745966692414834,3,2
sympy.core.basic.Basic.compare(),0.7745966692414834,3,2
sympy.core.basic.Basic.is_comparable(),0.7745966692414834,3,2
sympy.core.expr.AtomicExpr._eval_is_polynomial(),0.7745966692414834,3,2
sympy.core.expr.Expr.is_polynomial(),0.7745966692414834,3,2
sympy.core.logic.fuzzy_not(),0.7745966692414834,3,2
sympy.core.mul.Mul._eval_is_even(),0.7745966692414834,3,2
sympy.core.mul.Mul._eval_is_integer(),0.7745966692414834,3,2
sympy.core.mul.Mul._eval_is_odd(),0.7745966692414834,3,2
sympy.core.numbers.Integer.__add__(),0.7745966692414834,3,2
sympy.core.numbers.Integer.as_numer_denom(),0.7745966692414834,3,2
sympy.core.numbers.Number.__add__(),0.7745966692414834,3,2
sympy.core.numbers.Rational.__add__(),0.7745966692414834,3,2
sympy.matrices.expressions.blockmatrix.BlockMatrix._entry(),0.7745966692414834,3,2
sympy.core.add.Add._eval_is_irrational(),0.7071067811865476,3,3
sympy.core.add.Add._eval_is_odd(),0.7071067811865476,3,3
sympy.core.add.Add._eval_subs(),0.7071067811865476,3,3
sympy.core.basic.Basic._accept_eval_derivative(),0.7071067811865476,3,3
sympy.core.basic.Basic._eval_derivative_n_times(),0.7071067811865476,3,3
sympy.core.basic.Basic._subs(),0.7071067811865476,3,3
sympy.core.basic.Basic._visit_eval_derivative_scalar(),0.7071067811865476,3,3
sympy.core.basic.Basic.fallback(),0.7071067811865476,3,3
sympy.core.basic.Basic.free_symbols(),0.7071067811865476,3,3
sympy.core.basic.Basic.rec_replace(),0.7071067811865476,3,3
sympy.core.basic.Basic.replace(),0.7071067811865476,3,3
sympy.core.basic.Basic.subs(),0.7071067811865476,3,3
sympy.core.basic._aresame(),0.7071067811865476,3,3
sympy.core.basic.as_Basic(),0.7071067811865476,3,3
sympy.core.core.BasicMeta.__gt__(),0.7071067811865476,3,3
sympy.core.expr.AtomicExpr._eval_derivative_n_times(),0.7071067811865476,3,3
sympy.core.expr.Expr._cmp(),0.7071067811865476,3,3
sympy.core.expr.Expr.diff(),0.7071067811865476,3,3
sympy.core.function.Derivative.__new__(),0.7071067811865476,3,3
sympy.core.function.Derivative._sort_variable_count(),0.7071067811865476,3,3
sympy.core.mul.Mul._eval_is_algebraic(),0.7071067811865476,3,3
sympy.core.mul.Mul._eval_is_rational(),0.7071067811865476,3,3
sympy.core.numbers.Number._eval_subs(),0.7071067811865476,3,3
sympy.core.relational.Equality.__new__(),0.7071067811865476,3,3
sympy.core.symbol.Symbol._diff_wrt(),0.7071067811865476,3,3
sympy.core.symbol.Symbol.free_symbols(),0.7071067811865476,3,3
sympy.functions.elementary.piecewise.ExprCondPair.__new__(),0.7071067811865476,3,3
sympy.functions.elementary.piecewise.ExprCondPair.cond(),0.7071067811865476,3,3
sympy.functions.elementary.piecewise.Piecewise.__new__(),0.7071067811865476,3,3
sympy.functions.elementary.piecewise.Piecewise.eval(),0.7071067811865476,3,3
sympy.simplify.simplify.bottom_up(),0.7071067811865476,3,3
sympy.testing.pytest.XFAIL(),0.7071067811865476,3,3
sympy.core.numbers.Integer.__lt__(),0.6666666666666666,2,1
sympy.core.numbers.Integer.__sub__(),0.6666666666666666,2,1
sympy.core.numbers.Number.__sub__(),0.6666666666666666,2,1
sympy.core.numbers.Rational._Rrel(),0.6666666666666666,2,1
sympy.core.numbers.Rational.__lt__(),0.6666666666666666,2,1
sympy.core.numbers.Rational.__sub__(),0.6666666666666666,2,1
sympy.core.core.BasicMeta.__cmp__(),0.6546536707079772,3,4
sympy.core.expr.Expr.__ge__(),0.6546536707079772,3,4
sympy.core.expr.Expr.__neg__(),0.6546536707079772,3,4
sympy.core.expr.Expr.as_numer_denom(),0.6546536707079772,3,4
sympy.core.mul.Mul._eval_is_infinite(),0.6546536707079772,3,4
sympy.core.mul.Mul.as_coeff_Mul(),0.6546536707079772,3,4
sympy.core.mul.Mul.as_numer_denom(),0.6546536707079772,3,4
sympy.core.numbers.Float.__gt__(),0.6546536707079772,3,4
sympy.core.numbers.NegativeOne.__neg__(),0.6546536707079772,3,4
sympy.matrices.expressions.matexpr.MatrixElement.__new__(),0.6546536707079772,3,4
sympy.matrices.expressions.matexpr.MatrixSymbol._entry(),0.6546536707079772,3,4
sympy.core.add.Add.as_coeff_Add(),0.6123724356957946,3,5
sympy.core.expr.Expr.__sub__(),0.6123724356957946,3,5
sympy.core.mul.Mul._eval_is_extended_negative(),0.6123724356957946,3,5
sympy.core.mul.Mul._eval_is_zero(),0.6123724356957946,3,5
sympy.core.numbers.Rational.__eq__(),0.6123724356957946,3,5
sympy.core.numbers.Zero.__neg__(),0.6123724356957946,3,5
sympy.core.operations.AssocOp._new_rawargs(),0.6123724356957946,3,5
sympy.core.relational.Relational.__new__(),0.6123724356957946,3,5
sympy.core.relational._Inequality.__new__(),0.6123724356957946,3,5
sympy.core.sympify._is_numpy_instance(),0.6123724356957946,3,5
sympy.core.sympify.sympify(),0.6123724356957946,3,5
sympy.core.mul.Mul._eval_is_finite(),0.5773502691896258,2,2
sympy.testing.pytest.wrapper(),0.5773502691896258,1,0
sympy.testing.runtests.PyTestReporter.test_xfail(),0.5773502691896258,1,0
sympy.core.numbers.Integer._eval_is_odd(),0.5773502691896257,3,6
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.5773502691896257,3,6
sympy.matrices.expressions.matexpr.MatrixExpr.is_valid(),0.5773502691896257,3,6
sympy.matrices.expressions.matexpr.MatrixExpr.valid_index(),0.5773502691896257,3,6
sympy.core.mul.Mul.flatten(),0.5477225575051661,3,7
sympy.core.add.Add._eval_is_extended_nonpositive(),0.5222329678670935,3,8
sympy.core.core.BasicMeta.__lt__(),0.5222329678670935,3,8
sympy.core.expr.Expr.__radd__(),0.5222329678670935,3,8
sympy.core.logic._fuzzy_group(),0.5222329678670935,3,8
sympy.core.mul.Mul._gather(),0.5222329678670935,3,8
sympy.core.numbers.Integer.__mul__(),0.5222329678670935,3,8
sympy.core.numbers.Rational.as_coeff_Mul(),0.5222329678670935,3,8
sympy.matrices.expressions.blockmatrix.BlockMatrix.colblocksizes(),0.5222329678670935,3,8
sympy.matrices.expressions.blockmatrix.BlockMatrix.rowblocksizes(),0.5222329678670935,3,8
sympy.core.mul.Mul._eval_is_complex(),0.5163977794943222,2,3
sympy.core.expr.Expr._eval_is_extended_positive_negative(),0.5,3,9
sympy.core.expr.Expr.is_number(),0.5,3,9
sympy.core.mul._mulsort(),0.5,3,9
sympy.core.numbers.Float._Frel(),0.5,3,9
sympy.core.numbers.Float.__lt__(),0.5,3,9
sympy.core.numbers.Number._eval_evalf(),0.5,3,9
sympy.core.evalf.EvalfMixin.evalf(),0.48038446141526137,3,10
sympy.core.evalf.evalf(),0.48038446141526137,3,10
sympy.core.expr.Expr.as_coeff_Mul(),0.48038446141526137,3,10
sympy.core.numbers.Float.__eq__(),0.48038446141526137,3,10
sympy.core.numbers.Float.__hash__(),0.48038446141526137,3,10
sympy.core.numbers.Float._hashable_content(),0.48038446141526137,3,10
sympy.core.numbers.Float._new(),0.48038446141526137,3,10
sympy.core.numbers.Integer._as_mpf_val(),0.48038446141526137,3,10
sympy.core.numbers.mpf_norm(),0.48038446141526137,3,10
sympy.core.assumptions._ask(),0.4629100498862757,3,11
sympy.core.expr.Expr.__eq__(),0.4629100498862757,3,11
sympy.core.expr.Expr.as_real_imag(),0.4629100498862757,3,11
sympy.core.function.Application.__new__(),0.4629100498862757,3,11
sympy.core.function.Function.__new__(),0.4629100498862757,3,11
sympy.core.function.FunctionClass.nargs(),0.4629100498862757,3,11
sympy.core.numbers.Integer.__radd__(),0.4629100498862757,3,11
sympy.core.operations.AssocOp.__new__(),0.4629100498862757,3,11
sympy.functions.elementary.complexes.im.eval(),0.4629100498862757,3,11
sympy.functions.elementary.complexes.re.eval(),0.4629100498862757,3,11
sympy.matrices.expressions.blockmatrix.BlockMatrix.blockshape(),0.4629100498862757,3,11
sympy.matrices.expressions.blockmatrix.BlockMatrix.shape(),0.4629100498862757,3,11
sympy.sets.sets.FiniteSet._contains(),0.4629100498862757,3,11
sympy.sets.sets.Set.__contains__(),0.4629100498862757,3,11
sympy.core.expr.Expr.__add__(),0.4472135954999579,3,12
sympy.core.expr.Expr.as_base_exp(),0.4472135954999579,3,12
sympy.matrices.expressions.blockmatrix.BlockMatrix.blocks(),0.4472135954999579,3,12
sympy.core.numbers.Rational._eval_is_positive(),0.4364357804719848,2,5
sympy.core.numbers.Integer.__ne__(),0.43301270189221935,3,13
sympy.combinatorics.perm_groups.PermutationGroup.__new__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Cycle.__init__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Cycle.__missing__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Cycle.list(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Cycle.size(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.__call__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.__iter__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.__mul__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.__new__(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation._af_new(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation._hashable_content(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.array_form(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.is_Identity(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.is_identity(),0.42008402520840293,3,14
sympy.combinatorics.permutations.Permutation.size(),0.42008402520840293,3,14
sympy.combinatorics.polyhedron.Polyhedron.__new__(),0.42008402520840293,3,14
sympy.combinatorics.polyhedron.Polyhedron.faces(),0.42008402520840293,3,14
sympy.core.add._addsort(),0.42008402520840293,3,14
sympy.core.basic.Basic._sorted_args(),0.42008402520840293,3,14
sympy.core.basic.Basic.inner_key(),0.42008402520840293,3,14
sympy.core.basic.Basic.sort_key(),0.42008402520840293,3,14
sympy.core.containers.Tuple.__getitem__(),0.42008402520840293,3,14
sympy.core.numbers.Integer.__index__(),0.42008402520840293,3,14
sympy.core.numbers.Zero.__nonzero__(),0.42008402520840293,3,14
sympy.sets.sets.FiniteSet.__iter__(),0.42008402520840293,3,14
sympy.tensor.tensor._TensorManager.__init__(),0.42008402520840293,3,14
sympy.tensor.tensor._TensorManager._comm_init(),0.42008402520840293,3,14
sympy.utilities.iterables.check(),0.42008402520840293,3,14
sympy.utilities.iterables.has_dups(),0.42008402520840293,3,14
sympy.utilities.iterables.has_variety(),0.42008402520840293,3,14
sympy.utilities.iterables.minlex(),0.42008402520840293,3,14
sympy.utilities.iterables.uniq(),0.42008402520840293,3,14
sympy.core.mul.Mul._eval_is_composite(),0.4082482904638631,1,1
sympy.core.basic.Basic.class_key(),0.408248290463863,3,15
sympy.core.basic.Basic.count(),0.408248290463863,3,15
sympy.core.basic._make_find_query(),0.408248290463863,3,15
sympy.core.compatibility._nodes(),0.408248290463863,3,15
sympy.matrices.common.a2idx(),0.408248290463863,3,15
sympy.matrices.dense.DenseMatrix.__getitem__(),0.408248290463863,3,15
sympy.matrices.expressions.blockmatrix.BlockMatrix.__new__(),0.408248290463863,3,15
sympy.matrices.matrices.MatrixBase.key2ij(),0.408248290463863,3,15
sympy.core.basic.Basic.func(),0.39735970711951313,3,16
sympy.core.basic.preorder_traversal._preorder_traversal(),0.39735970711951313,3,16
sympy.core.compatibility.ordered(),0.39735970711951313,3,16
sympy.core.containers.Tuple.__eq__(),0.39735970711951313,3,16
sympy.core.containers.Tuple.__hash__(),0.39735970711951313,3,16
sympy.core.containers.Tuple.__len__(),0.39735970711951313,3,16
sympy.core.numbers.Infinity.__hash__(),0.39735970711951313,3,16
sympy.core.numbers.Number.__hash__(),0.39735970711951313,3,16
sympy.core.numbers.Rational._eval_is_zero(),0.39735970711951313,3,16
sympy.logic.boolalg.BooleanTrue.__nonzero__(),0.39735970711951313,3,16
sympy.matrices.immutable.ImmutableDenseMatrix.__new__(),0.39735970711951313,3,16
sympy.matrices.immutable.ImmutableDenseMatrix._mat(),0.39735970711951313,3,16
sympy.matrices.immutable.ImmutableDenseMatrix._new(),0.39735970711951313,3,16
sympy.matrices.immutable.ImmutableDenseMatrix.cols(),0.39735970711951313,3,16
sympy.matrices.immutable.ImmutableDenseMatrix.shape(),0.39735970711951313,3,16
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.39735970711951313,3,16
sympy.sets.sets.FiniteSet.__new__(),0.39735970711951313,3,16
sympy.sets.sets.Set._infimum_key(),0.39735970711951313,3,16
sympy.core.assumptions.StdFactKB.__init__(),0.3872983346207417,3,17
sympy.core.assumptions.StdFactKB.copy(),0.3872983346207417,3,17
sympy.core.assumptions.StdFactKB.generator(),0.3872983346207417,3,17
sympy.core.assumptions.getit(),0.3872983346207417,3,17
sympy.core.basic.preorder_traversal.__init__(),0.3872983346207417,3,17
sympy.core.basic.preorder_traversal.__iter__(),0.3872983346207417,3,17
sympy.core.basic.preorder_traversal.__next__(),0.3872983346207417,3,17
sympy.core.numbers.Integer.__ge__(),0.3849001794597505,2,7
sympy.core.expr.Expr._eval_is_positive(),0.3779644730092272,3,18
sympy.core.logic.fuzzy_bool(),0.3779644730092272,3,18
sympy.matrices.expressions.matexpr.MatrixExpr.cols(),0.3779644730092272,3,18
sympy.matrices.expressions.matexpr.MatrixExpr.rows(),0.3779644730092272,3,18
sympy.matrices.expressions.matexpr.MatrixSymbol.shape(),0.3779644730092272,3,18
sympy.core.expr.Expr._eval_is_extended_positive(),0.3692744729379982,3,19
sympy.core.expr.Expr._eval_is_negative(),0.3692744729379982,3,19
sympy.matrices.expressions.matexpr.MatrixExpr._check_dim(),0.3692744729379982,3,19
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),0.3692744729379982,3,19
sympy.solvers.solvers._test(),0.3692744729379982,3,19
sympy.solvers.solvers.check_assumptions(),0.3692744729379982,3,19
sympy.testing.runtests.PyTestReporter.entering_filename(),0.3692744729379982,3,19
sympy.testing.runtests.PyTestReporter.entering_test(),0.3692744729379982,3,19
sympy.testing.runtests.PyTestReporter.write(),0.3692744729379982,3,19
sympy.testing.runtests.SymPyTests.matches(),0.3692744729379982,3,19
bin.get_sympy.path_hack(),0.3611575592573076,3,20
sympy.__init__.__sympy_debug(),0.3611575592573076,3,20
sympy.__init__.enable_warnings(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.algebraic(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.antihermitian(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.commutative(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.complex(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.complex_elements(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.composite(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.diagonal(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.even(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.extended_real(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.finite(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.fullrank(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.hermitian(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.imaginary(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.integer(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.integer_elements(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.invertible(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.irrational(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.is_true(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.lower_triangular(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.negative(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.nonnegative(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.nonpositive(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.nonzero(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.odd(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.orthogonal(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.positive(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.positive_definite(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.prime(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.rational(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.real(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.real_elements(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.square(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.symmetric(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.unitary(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.upper_triangular(),0.3611575592573076,3,20
sympy.assumptions.ask.AssumptionKeys.zero(),0.3611575592573076,3,20
sympy.assumptions.ask.register_handler(),0.3611575592573076,3,20
sympy.assumptions.assume.Predicate.__new__(),0.3611575592573076,3,20
sympy.assumptions.assume.Predicate.add_handler(),0.3611575592573076,3,20
sympy.codegen.ast.String._construct_text(),0.3611575592573076,3,20
sympy.codegen.ast.Token.__eq__(),0.3611575592573076,3,20
sympy.codegen.ast.Token.__hash__(),0.3611575592573076,3,20
sympy.codegen.ast.Token.__new__(),0.3611575592573076,3,20
sympy.codegen.ast.Token._construct(),0.3611575592573076,3,20
sympy.codegen.ast.Token._get_constructor(),0.3611575592573076,3,20
sympy.codegen.ast.Token._hashable_content(),0.3611575592573076,3,20
sympy.codegen.ast.Token.kwargs(),0.3611575592573076,3,20
sympy.codegen.ast._mk_Tuple(),0.3611575592573076,3,20
sympy.codegen.fnodes.Extent.__new__(),0.3611575592573076,3,20
sympy.codegen.fnodes.dimension(),0.3611575592573076,3,20
sympy.core.assumptions.ManagedProperties.__init__(),0.3611575592573076,3,20
