Method,Suspiciousness,ef,ep
sympy.core.add.Add._eval_is_irrational(),1.0,1,0
sympy.core.add.Add.flatten(),1.0,1,0
sympy.core.add.Add.getO(),1.0,1,0
sympy.core.add.Add.primitive(),1.0,1,0
sympy.core.add._unevaluated_Add(),1.0,1,0
sympy.core.basic.Atom.matches(),1.0,1,0
sympy.core.basic.Atom.xreplace(),1.0,1,0
sympy.core.basic.Basic._xreplace(),1.0,1,0
sympy.core.basic.Basic.compare(),1.0,1,0
sympy.core.basic.Basic.match(),1.0,1,0
sympy.core.cache.wrapper(),1.0,1,0
sympy.core.evalf.EvalfMixin._evalf(),1.0,1,0
sympy.core.evalf.add_terms(),1.0,1,0
sympy.core.evalf.evalf(),1.0,1,0
sympy.core.evalf.evalf_add(),1.0,1,0
sympy.core.evalf.evalf_atan(),1.0,1,0
sympy.core.evalf.evalf_mul(),1.0,1,0
sympy.core.evalf.evalf_pow(),1.0,1,0
sympy.core.evalf.scaled_zero(),1.0,1,0
sympy.core.expr.Expr.__rpow__(),1.0,1,0
sympy.core.expr.Expr.__rtruediv__(),1.0,1,0
sympy.core.expr.Expr._eval_expand_complex(),1.0,1,0
sympy.core.expr.Expr._eval_is_extended_positive_negative(),1.0,1,0
sympy.core.expr.Expr._eval_is_positive(),1.0,1,0
sympy.core.expr.Expr._expand_hint(),1.0,1,0
sympy.core.expr.Expr.as_expr(),1.0,1,0
sympy.core.expr.Expr.as_independent(),1.0,1,0
sympy.core.expr.Expr.as_powers_dict(),1.0,1,0
sympy.core.expr.Expr.cancel(),1.0,1,0
sympy.core.expr.Expr.coeff(),1.0,1,0
sympy.core.expr.Expr.collect(),1.0,1,0
sympy.core.expr.Expr.could_extract_minus_sign(),1.0,1,0
sympy.core.expr.Expr.extract_multiplicatively(),1.0,1,0
sympy.core.expr.Expr.getO(),1.0,1,0
sympy.core.expr.Expr.primitive(),1.0,1,0
sympy.core.expr.Expr.sort_key(),1.0,1,0
sympy.core.expr.unchanged(),1.0,1,0
sympy.core.exprtools.Factors.__init__(),1.0,1,0
sympy.core.function._mexpand(),1.0,1,0
sympy.core.function.expand(),1.0,1,0
sympy.core.function.expand_multinomial(),1.0,1,0
sympy.core.function.expand_power_base(),1.0,1,0
sympy.core.mul.Mul._eval_evalf(),1.0,1,0
sympy.core.mul.Mul._eval_expand_mul(),1.0,1,0
sympy.core.mul.Mul._eval_herm_antiherm(),1.0,1,0
sympy.core.mul.Mul._eval_is_even(),1.0,1,0
sympy.core.mul.Mul._eval_is_finite(),1.0,1,0
sympy.core.mul.Mul._eval_is_irrational(),1.0,1,0
sympy.core.mul.Mul._eval_is_odd(),1.0,1,0
sympy.core.mul.Mul._eval_real_imag(),1.0,1,0
sympy.core.mul.Mul.as_coeff_mul(),1.0,1,0
sympy.core.mul.Mul.as_powers_dict(),1.0,1,0
sympy.core.mul.Mul.as_real_imag(),1.0,1,0
sympy.core.mul.Mul.flatten(),1.0,1,0
sympy.core.mul._keep_coeff(),1.0,1,0
sympy.core.mul._unevaluated_Mul(),1.0,1,0
sympy.core.numbers.Float._Frel(),1.0,1,0
sympy.core.numbers.Float.__abs__(),1.0,1,0
sympy.core.numbers.Float.__neg__(),1.0,1,0
sympy.core.numbers.Float.__new__(),1.0,1,0
sympy.core.numbers.Float._eval_is_integer(),1.0,1,0
sympy.core.numbers.Float._eval_is_negative(),1.0,1,0
sympy.core.numbers.ImaginaryUnit._eval_power(),1.0,1,0
sympy.core.numbers.Infinity.__add__(),1.0,1,0
sympy.core.numbers.Infinity.__mul__(),1.0,1,0
sympy.core.numbers.Infinity.__truediv__(),1.0,1,0
sympy.core.numbers.Infinity._eval_evalf(),1.0,1,0
sympy.core.numbers.Infinity.evalf(),1.0,1,0
sympy.core.numbers.Integer._eval_is_prime(),1.0,1,0
sympy.core.numbers.Integer._eval_power(),1.0,1,0
sympy.core.numbers.NaN.__hash__(),1.0,1,0
sympy.core.numbers.NaN._as_mpf_val(),1.0,1,0
sympy.core.numbers.NegativeInfinity.__mul__(),1.0,1,0
sympy.core.numbers.NegativeInfinity.__neg__(),1.0,1,0
sympy.core.numbers.NegativeInfinity.__sub__(),1.0,1,0
sympy.core.numbers.NegativeInfinity.__truediv__(),1.0,1,0
sympy.core.numbers.NegativeOne._eval_power(),1.0,1,0
sympy.core.numbers.Number.__add__(),1.0,1,0
sympy.core.numbers.Number.__mul__(),1.0,1,0
sympy.core.numbers.Rational._Rrel(),1.0,1,0
sympy.core.numbers.Rational.__gt__(),1.0,1,0
sympy.core.numbers.Rational.__lt__(),1.0,1,0
sympy.core.numbers.Rational.__mod__(),1.0,1,0
sympy.core.numbers.Rational.as_content_primitive(),1.0,1,0
sympy.core.numbers.igcdex(),1.0,1,0
sympy.core.power.Pow._eval_evalf(),1.0,1,0
sympy.core.power.Pow._eval_expand_multinomial(),1.0,1,0
sympy.core.power.Pow._eval_expand_power_base(),1.0,1,0
sympy.core.power.Pow._eval_expand_power_exp(),1.0,1,0
sympy.core.power.Pow._eval_is_extended_negative(),1.0,1,0
sympy.core.power.Pow._eval_is_integer(),1.0,1,0
sympy.core.power.Pow.as_numer_denom(),1.0,1,0
sympy.core.power.Pow.as_real_imag(),1.0,1,0
sympy.core.power._integer_nthroot_python(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__add__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__bool__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__eq__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__hash__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__lt__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__mul__(),1.0,1,0
sympy.external.pythonmpq.PythonMPQ.__new__(),1.0,1,0
