Method,Suspiciousness,ef,ep
sympy.matrices.expressions.inverse.Inverse.__new__(),1.0,1,0
sympy.matrices.expressions.inverse.Inverse.arg(),1.0,1,0
sympy.matrices.expressions.inverse.Inverse.doit(),1.0,1,0
sympy.matrices.expressions.matexpr.Identity.__new__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.__pow__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr._eval_inverse(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.cols(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.inverse(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.is_square(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixExpr.rows(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixSymbol._hashable_content(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixSymbol.name(),1.0,1,0
sympy.matrices.expressions.matexpr.MatrixSymbol.shape(),1.0,1,0
sympy.matrices.expressions.matexpr.__sympifyit_wrapper(),1.0,1,0
sympy.matrices.expressions.matpow.MatPow.__new__(),1.0,1,0
sympy.matrices.expressions.matpow.MatPow.doit(),1.0,1,0
sympy.printing.pycode.NumPyPrinter._print_Inverse(),1.0,1,0
sympy.printing.pycode.NumPyPrinter._print_MatPow(),1.0,1,0
sympy.printing.str.StrPrinter._print_Identity(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.finish(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,1,0
sympy.printing.pycode.NumPyPrinter._print_seq(),0.7071067811865475,1,1
sympy.printing.str.StrPrinter._print_int(),0.7071067811865475,1,1
