Method,Suspiciousness,ef,ep
sympy.core.numbers.NumberSymbol.__eq__(),1.0,1,0
sympy.physics.units.prefixes.Prefix.__mul__(),1.0,1,0
sympy.testing.runtests.PyTestReporter.finish(),1.0,1,0
sympy.testing.runtests.PyTestReporter.leaving_filename(),1.0,1,0
sympy.testing.runtests.PyTestReporter.test_fail(),1.0,1,0
sympy.testing.runtests.PyTestReporter.write_exception(),1.0,1,0
sympy.testing.runtests.SymPyTests.test_file(),1.0,1,0
sympy.core.power.Pow._eval_is_prime(),0.5773502691896258,1,2
sympy.ntheory.primetest.isprime(),0.5773502691896258,1,2
bin.get_sympy.path_hack(),0.5,1,3
sympy.__init__.__sympy_debug(),0.5,1,3
sympy.__init__.enable_warnings(),0.5,1,3
sympy.assumptions.assume.PredicateMeta.__new__(),0.5,1,3
sympy.combinatorics.perm_groups.PermutationGroup.__init__(),0.5,1,3
sympy.combinatorics.perm_groups.PermutationGroup.__new__(),0.5,1,3
sympy.combinatorics.permutations.Cycle.__init__(),0.5,1,3
sympy.combinatorics.permutations.Cycle.__missing__(),0.5,1,3
sympy.combinatorics.permutations.Cycle.list(),0.5,1,3
sympy.combinatorics.permutations.Cycle.size(),0.5,1,3
sympy.combinatorics.permutations.Permutation.__call__(),0.5,1,3
sympy.combinatorics.permutations.Permutation.__iter__(),0.5,1,3
sympy.combinatorics.permutations.Permutation.__mul__(),0.5,1,3
sympy.combinatorics.permutations.Permutation.__new__(),0.5,1,3
sympy.combinatorics.permutations.Permutation._af_new(),0.5,1,3
sympy.combinatorics.permutations.Permutation._hashable_content(),0.5,1,3
sympy.combinatorics.permutations.Permutation.array_form(),0.5,1,3
sympy.combinatorics.permutations.Permutation.is_Identity(),0.5,1,3
sympy.combinatorics.permutations.Permutation.is_identity(),0.5,1,3
sympy.combinatorics.permutations.Permutation.size(),0.5,1,3
sympy.combinatorics.polyhedron.Polyhedron.__new__(),0.5,1,3
sympy.combinatorics.polyhedron.Polyhedron.faces(),0.5,1,3
sympy.core._print_helpers.Printable.__str__(),0.5,1,3
sympy.core.add.Add.flatten(),0.5,1,3
sympy.core.add._addsort(),0.5,1,3
sympy.core.assumptions.StdFactKB.__init__(),0.5,1,3
sympy.core.assumptions.StdFactKB.copy(),0.5,1,3
sympy.core.assumptions.StdFactKB.generator(),0.5,1,3
sympy.core.assumptions._ask(),0.5,1,3
sympy.core.assumptions._load_pre_generated_assumption_rules(),0.5,1,3
sympy.core.assumptions._prepare_class_assumptions(),0.5,1,3
sympy.core.assumptions.as_property(),0.5,1,3
sympy.core.assumptions.getit(),0.5,1,3
sympy.core.assumptions.make_property(),0.5,1,3
sympy.core.basic.Atom.class_key(),0.5,1,3
sympy.core.basic.Basic.__eq__(),0.5,1,3
sympy.core.basic.Basic.__hash__(),0.5,1,3
sympy.core.basic.Basic.__init_subclass__(),0.5,1,3
sympy.core.basic.Basic.__ne__(),0.5,1,3
sympy.core.basic.Basic.__new__(),0.5,1,3
sympy.core.basic.Basic.__sympy__(),0.5,1,3
sympy.core.basic.Basic._exec_constructor_postprocessors(),0.5,1,3
sympy.core.basic.Basic._has(),0.5,1,3
sympy.core.basic.Basic._hashable_content(),0.5,1,3
sympy.core.basic.Basic._sorted_args(),0.5,1,3
sympy.core.basic.Basic.args(),0.5,1,3
sympy.core.basic.Basic.as_dummy(),0.5,1,3
sympy.core.basic.Basic.class_key(),0.5,1,3
sympy.core.basic.Basic.compare(),0.5,1,3
sympy.core.basic.Basic.func(),0.5,1,3
sympy.core.basic.Basic.has(),0.5,1,3
sympy.core.basic.Basic.inner_key(),0.5,1,3
sympy.core.basic.Basic.rec_replace(),0.5,1,3
sympy.core.basic.Basic.replace(),0.5,1,3
sympy.core.basic.Basic.sort_key(),0.5,1,3
sympy.core.basic.Basic.walk(),0.5,1,3
sympy.core.basic._old_compare(),0.5,1,3
sympy.core.cache.LazyFunction.__call__(),0.5,1,3
sympy.core.cache.__cacheit(),0.5,1,3
sympy.core.cache._cache.clear_cache(),0.5,1,3
sympy.core.cache._getenv(),0.5,1,3
sympy.core.cache.cached_property(),0.5,1,3
sympy.core.cache.func_wrapper(),0.5,1,3
sympy.core.cache.lazy_function(),0.5,1,3
sympy.core.cache.wrapper(),0.5,1,3
sympy.core.containers.Dict.__eq__(),0.5,1,3
sympy.core.containers.Dict.__getitem__(),0.5,1,3
sympy.core.containers.Dict.__len__(),0.5,1,3
sympy.core.containers.Dict.__new__(),0.5,1,3
sympy.core.containers.Dict._sorted_args(),0.5,1,3
sympy.core.containers.Dict.get(),0.5,1,3
sympy.core.containers.Dict.items(),0.5,1,3
sympy.core.containers.Dict.keys(),0.5,1,3
sympy.core.containers.Tuple.__add__(),0.5,1,3
sympy.core.containers.Tuple.__eq__(),0.5,1,3
sympy.core.containers.Tuple.__getitem__(),0.5,1,3
sympy.core.containers.Tuple.__hash__(),0.5,1,3
sympy.core.containers.Tuple.__iter__(),0.5,1,3
sympy.core.containers.Tuple.__len__(),0.5,1,3
sympy.core.containers.Tuple.__new__(),0.5,1,3
sympy.core.core.Registry.__setattr__(),0.5,1,3
sympy.core.decorators._SympifyWrapper.__init__(),0.5,1,3
sympy.core.decorators._SympifyWrapper._func(),0.5,1,3
sympy.core.decorators._SympifyWrapper.make_wrapped(),0.5,1,3
sympy.core.decorators.__sympifyit(),0.5,1,3
sympy.core.decorators.__sympifyit_wrapper(),0.5,1,3
sympy.core.decorators._sympifyit(),0.5,1,3
sympy.core.decorators.binary_op_wrapper(),0.5,1,3
sympy.core.decorators.call_highest_priority(),0.5,1,3
sympy.core.decorators.deco(),0.5,1,3
sympy.core.decorators.priority_decorator(),0.5,1,3
sympy.core.decorators.sympify_method_args(),0.5,1,3
sympy.core.decorators.sympify_return(),0.5,1,3
sympy.core.decorators.wrapper(),0.5,1,3
sympy.core.evalf.EvalfMixin.evalf(),0.5,1,3
sympy.core.evalf._create_evalf_table(),0.5,1,3
sympy.core.evalf.evalf(),0.5,1,3
sympy.core.evalf.evalf_integer(),0.5,1,3
sympy.core.evalf.evalf_rational(),0.5,1,3
sympy.core.expr.Expr.__abs__(),0.5,1,3
sympy.core.expr.Expr.__mul__(),0.5,1,3
sympy.core.expr.Expr.__neg__(),0.5,1,3
sympy.core.expr.Expr.__pow__(),0.5,1,3
sympy.core.expr.Expr.__rmul__(),0.5,1,3
sympy.core.expr.Expr.__rtruediv__(),0.5,1,3
sympy.core.expr.Expr.__truediv__(),0.5,1,3
sympy.core.expr.Expr._eval_is_extended_negative(),0.5,1,3
sympy.core.expr.Expr._eval_is_extended_positive(),0.5,1,3
sympy.core.expr.Expr._eval_is_extended_positive_negative(),0.5,1,3
sympy.core.expr.Expr._eval_power(),0.5,1,3
sympy.core.expr.Expr._hashable_content(),0.5,1,3
sympy.core.expr.Expr._pow(),0.5,1,3
sympy.core.expr.Expr.args_cnc(),0.5,1,3
sympy.core.expr.Expr.as_base_exp(),0.5,1,3
sympy.core.expr.Expr.as_coeff_Mul(),0.5,1,3
