Method,Suspiciousness,ef,ep
sympy.utilities.runtests.PyTestReporter.finish(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.leaving_filename(),1.0,2,0
sympy.utilities.runtests.PyTestReporter.write_exception(),1.0,2,0
sympy.utilities.runtests.SymPyTests.test_file(),1.0,2,0
sympy.core.add.Add.flatten(),0.7071067811865475,2,2
sympy.core.basic.Basic._exec_constructor_postprocessors(),0.7071067811865475,2,2
sympy.matrices.expressions.blockmatrix.BlockMatrix.__new__(),0.7071067811865475,1,0
sympy.matrices.expressions.matadd.MatAdd.doit(),0.7071067811865475,2,2
sympy.matrices.expressions.matexpr._postprocessor(),0.7071067811865475,2,2
sympy.matrices.expressions.matmul.any_zeros(),0.7071067811865475,1,0
sympy.utilities.misc.filldedent(),0.7071067811865475,1,0
sympy.utilities.runtests.PyTestReporter.test_exception(),0.7071067811865475,1,0
sympy.utilities.runtests.PyTestReporter.test_fail(),0.7071067811865475,1,0
sympy.core.numbers.Rational.__eq__(),0.6324555320336759,2,3
sympy.core.operations.AssocOp._from_args(),0.6324555320336759,2,3
sympy.strategies.rl.ident_remove(),0.6324555320336759,2,3
sympy.matrices.expressions.matexpr.ZeroMatrix.__new__(),0.5773502691896258,2,4
sympy.core.decorators.__sympifyit_wrapper(),0.5,1,1
sympy.core.numbers.Integer.__rmul__(),0.5,1,1
sympy.core.sympify.sympify(),0.5,1,1
sympy.matrices.expressions.blockmatrix.bc_matmul(),0.5,1,1
sympy.matrices.expressions.matexpr.ZeroMatrix.shape(),0.5,1,1
sympy.strategies.core.conditioned_rl(),0.42640143271122083,2,9
sympy.core.numbers.Integer._eval_is_composite(),0.4082482904638631,1,2
sympy.matrices.expressions.blockmatrix.BlockMatrix._blockmul(),0.4082482904638631,1,2
sympy.matrices.expressions.matmul.combine_powers(),0.4082482904638631,1,2
sympy.matrices.expressions.matpow.MatPow.doit(),0.4082482904638631,1,2
sympy.core.expr.Expr.__eq__(),0.3922322702763681,2,11
sympy.strategies.rl.unpack(),0.3922322702763681,2,11
sympy.core.assumptions._ask(),0.3779644730092272,2,12
sympy.core.logic.fuzzy_not(),0.3779644730092272,2,12
sympy.matrices.expressions.matadd.MatAdd.__new__(),0.3779644730092272,2,12
