Statement,Suspiciousness
sympy.combinatorics.tensor_can#1107,1.0
sympy.core.expr#2023,0.99
sympy.core.core#93,0.98
sympy.core.numbers#146,0.97
sympy.combinatorics.perm_groups#3244,0.96
sympy.combinatorics.tensor_can#1180,0.95
sympy.combinatorics.tensor_can#1177,0.94
sympy.core.numbers#152,0.93
sympy.core.numbers#2802,0.92
sympy.solvers.solveset#1688,0.91
sympy.integrals.transforms#309,0.9
sympy.core.numbers#2804,0.89
sympy.core.numbers#2738,0.88
sympy.polys.polyroots#599,0.87
sympy.solvers.solveset#17,0.86
sympy.core.numbers#989,0.85
sympy.core.numbers#981,0.84
sympy.matrices.matrices#16,0.83
sympy.matrices.dense#16,0.82
sympy.core.numbers#988,0.81
sympy.core.numbers#980,0.8
sympy.geometry.line#26,0.79
sympy.core.numbers#962,0.78
sympy.core.expr#1127,0.77
sympy.concrete.products#330,0.76
sympy.matrices.common#20,0.75
sympy.core.numbers#990,0.74
sympy.solvers.ode#2041,0.73
sympy.vector.coordsysrect#271,0.72
sympy.solvers.ode#2325,0.71
sympy.functions.elementary.trigonometric#33,0.7
sympy.simplify.trigsimp#950,0.69
sympy.simplify.trigsimp#960,0.68
sympy.core.numbers#637,0.67
sympy.polys.polyroots#1010,0.66
sympy.series.formal#520,0.65
sympy.core.numbers#638,0.64
sympy.combinatorics.perm_groups#2287,0.63
sympy.core.numbers#635,0.62
sympy.functions.elementary.trigonometric#43,0.61
sympy.core.power#1078,0.6
sympy.core.power#1071,0.59
sympy.integrals.meijerint#2098,0.58
sympy.integrals.meijerint#2095,0.57
sympy.core.numbers#2288,0.56
sympy.assumptions.assume#188,0.55
sympy.core.power#1074,0.54
sympy.assumptions.assume#191,0.53
sympy.core.numbers#2615,0.52
sympy.series.formal#355,0.51
sympy.series.formal#351,0.5
sympy.combinatorics.tensor_can#1118,0.49
sympy.core.numbers#136,0.48
sympy.combinatorics.tensor_can#1182,0.47
sympy.core.numbers#139,0.46
sympy.core.mul#659,0.45
sympy.combinatorics.tensor_can#1184,0.44
sympy.core.mul#660,0.43
sympy.combinatorics.tensor_can#1141,0.42
sympy.combinatorics.tensor_can#1155,0.41
sympy.polys.ring_series#1379,0.4
sympy.solvers.solveset#1558,0.39
sympy.core.numbers#138,0.38
sympy.polys.ring_series#1380,0.37
sympy.assumptions.assume#173,0.36
sympy.core.numbers#1036,0.35
sympy.solvers.solveset#1689,0.34
sympy.core.evalf#1427,0.33
sympy.integrals.rationaltools#226,0.32
sympy.utilities.runtests#2196,0.31
sympy.utilities.runtests#2193,0.3
sympy.polys.ring_series#326,0.29
sympy.utilities.runtests#2247,0.28
sympy.utilities.runtests#2192,0.27
sympy.utilities.runtests#2195,0.26
sympy.integrals.meijerint#1923,0.25
sympy.utilities.runtests#2245,0.24
sympy.utilities.runtests#2210,0.23
sympy.ntheory.residue_ntheory#414,0.22
sympy.sets.sets#1568,0.21
sympy.combinatorics.tensor_can#1036,0.2
sympy.functions.elementary.exponential#502,0.19
sympy.polys.ring_series#984,0.18
sympy.printing.pretty.stringpict#202,0.17
sympy.calculus.finite_diff#82,0.16
sympy.functions.elementary.exponential#500,0.15
sympy.functions.elementary.exponential#501,0.14
sympy.ntheory.factor_#256,0.13
sympy.physics.wigner#699,0.12
sympy.functions.elementary.complexes#979,0.11
sympy.ntheory.factor_#255,0.1
sympy.ntheory.factor_#250,0.09
sympy.integrals.meijerint#1716,0.08
sympy.ntheory.factor_#259,0.07
sympy.integrals.meijerint#1705,0.06
sympy.polys.agca.modules#653,0.05
sympy.integrals.meijerint#1509,0.04
sympy.ntheory.factor_#261,0.03
sympy.ntheory.factor_#254,0.02
sympy.core.mul#1776,0.01
