Statement,Suspiciousness
sympy.testing.runtests#2268,1.0
sympy.testing.runtests#2267,0.99
sympy.polys.domains.groundtypes#18,0.98
sympy.testing.runtests#2271,0.97
sympy.integrals.rubi.parsetools.generate_rules#22,0.96
sympy.testing.runtests#2272,0.95
sympy.testing.runtests#2286,0.94
sympy.integrals.rubi.parsetools.generate_rules#21,0.93
sympy.testing.runtests#2222,0.92
sympy.testing.runtests#2165,0.91
sympy.utilities.lambdify#949,0.9
sympy.testing.runtests#2163,0.89
sympy.utilities.lambdify#961,0.88
sympy.__init__#480,0.87
sympy.testing.runtests#2164,0.86
sympy.parsing.autolev.__init__#17,0.85
sympy.core.basic#1204,0.84
sympy.parsing.autolev.__init__#12,0.83
sympy.printing.llvmjitcode#238,0.82
sympy.printing.pycode#4,0.81
sympy.core.basic#1197,0.8
sympy.core.basic#1198,0.79
sympy.core.basic#1199,0.78
sympy.core.basic#1193,0.77
sympy.core.containers#3,0.76
sympy.core.basic#1195,0.75
release.fabfile#32,0.74
sympy.core.basic#1196,0.73
sympy.solvers.solveset#2844,0.72
sympy.printing.str#875,0.71
sympy.printing.str#869,0.7
isympy#17,0.69
sympy.core.basic#1191,0.68
sympy.utilities.lambdify#736,0.67
sympy.printing.str#872,0.66
sympy.utilities.lambdify#1197,0.65
sympy.utilities.lambdify#1216,0.64
sympy.printing.pycode#732,0.63
sympy.utilities.lambdify#1214,0.62
sympy.utilities.lambdify#1231,0.61
sympy.printing.rust#4,0.6
sympy.printing.octave#4,0.59
sympy.utilities.lambdify#1201,0.58
sympy.utilities.lambdify#1202,0.57
sympy.printing.str#137,0.56
sympy.printing.rcode#77,0.55
sympy.printing.cxx#110,0.54
sympy.printing.cxx#118,0.53
sympy.printing.str#130,0.52
sympy.integrals.rubi.utility_function#4433,0.51
sympy.printing.str#149,0.5
sympy.utilities.lambdify#1328,0.49
sympy.printing.str#128,0.48
sympy.functions.special.hyper#505,0.47
sympy.utilities.lambdify#819,0.46
sympy.utilities.lambdify#1330,0.45
sympy.core.random#2,0.44
sympy.core.containers#264,0.43
sympy.testing.runtests#1283,0.42
sympy.utilities.lambdify#1329,0.41
sympy.parsing.sym_expr#69,0.4
sympy.parsing.sym_expr#43,0.39
sympy.parsing.sym_expr#57,0.38
sympy.core.containers#263,0.37
sympy.testing.runtests#1286,0.36
sympy.parsing.sym_expr#139,0.35
sympy.core.containers#270,0.34
sympy.core.containers#271,0.33
sympy.core.containers#275,0.32
sympy.utilities.codegen#1739,0.31
sympy.parsing.mathematica#630,0.3
sympy.core.containers#287,0.29
sympy.utilities.autowrap#1107,0.28
sympy.__init__#239,0.27
sympy.utilities.autowrap#637,0.26
sympy.parsing.sym_expr#259,0.25
sympy.testing.runtests#2323,0.24
sympy.parsing.sym_expr#234,0.23
sympy.printing.fortran#584,0.22
sympy.printing.rcode#273,0.21
sympy.utilities.lambdify#964,0.2
sympy.printing.octave#546,0.19
sympy.utilities.lambdify#968,0.18
sympy.printing.rust#484,0.17
sympy.utilities.codegen#1978,0.16
sympy.printing.julia#465,0.15
sympy.core.basic#1206,0.14
sympy.core.basic#497,0.13
sympy.polys.domains.domain#504,0.12
sympy.polys.domains.domain#585,0.11
sympy.utilities.lambdify#965,0.1
sympy.core.decorators#137,0.09
sympy.printing.str#682,0.08
sympy.core.containers#109,0.07
sympy.core.decorators#156,0.06
sympy.utilities.lambdify#1324,0.05
sympy.parsing.fortran.fortran_parser#18,0.04
sympy.core.sorting#144,0.03
sympy.parsing.fortran.fortran_parser#341,0.02
sympy.core.sorting#131,0.01
