Statement,Suspiciousness
sympy.matrices.sparse#1195,1.0
sympy.solvers.diophantine#2701,0.99
sympy.physics.quantum.spin#1840,0.98
sympy.matrices.common#2129,0.97
sympy.utilities.runtests#2196,0.96
sympy.utilities.runtests#2194,0.95
sympy.tensor.tensor#75,0.94
sympy.tensor.tensor#136,0.93
sympy.tensor.tensor#712,0.92
sympy.tensor.tensor#752,0.91
sympy.utilities.runtests#2245,0.9
sympy.utilities.runtests#2223,0.89
sympy.physics.mechanics.linearize#132,0.88
sympy.matrices.sparse#96,0.87
sympy.utilities.runtests#1220,0.86
sympy.matrices.__init__#25,0.85
sympy.utilities.runtests#1224,0.84
sympy.matrices.expressions.__init__#8,0.83
sympy.utilities.codegen#97,0.82
sympy.physics.quantum.sho1d#508,0.81
sympy.physics.quantum.sho1d#401,0.8
sympy.utilities.runtests#1219,0.79
sympy.utilities.runtests#1214,0.78
sympy.physics.quantum.qubit#246,0.77
sympy.utilities.runtests#2084,0.76
sympy.utilities.runtests#2089,0.75
sympy.physics.quantum.sho1d#138,0.74
sympy.solvers.diophantine#1819,0.73
sympy.utilities.runtests#2088,0.72
sympy.utilities.runtests#1225,0.71
sympy.physics.quantum.matrixcache#92,0.7
sympy.matrices.sparse#100,0.69
sympy.physics.quantum.matrixcache#96,0.68
sympy.physics.quantum.matrixcache#95,0.67
sympy.physics.quantum.matrixcache#94,0.66
sympy.matrices.matrices#2045,0.65
sympy.physics.quantum.matrixcache#98,0.64
sympy.matrices.sparse#45,0.63
sympy.physics.quantum.matrixcache#89,0.62
sympy.matrices.sparse#48,0.61
sympy.matrices.sparse#988,0.6
sympy.matrices.sparse#47,0.59
sympy.physics.quantum.matrixcache#102,0.58
sympy.matrices.__init__#15,0.57
sympy.physics.quantum.matrixcache#101,0.56
sympy.physics.optics.gaussopt#387,0.55
sympy.matrices.sparse#417,0.54
sympy.matrices.common#2240,0.53
sympy.matrices.immutable#16,0.52
sympy.physics.quantum.identitysearch#150,0.51
sympy.matrices.common#380,0.5
sympy.physics.quantum.gate#1059,0.49
sympy.polys.polymatrix#86,0.48
sympy.matrices.matrices#1969,0.47
sympy.matrices.matrices#2030,0.46
sympy.matrices.sparse#847,0.45
sympy.matrices.matrices#2028,0.44
sympy.solvers.ode#3755,0.43
sympy.matrices.matrices#2693,0.42
sympy.matrices.common#897,0.41
sympy.matrices.common#892,0.4
sympy.solvers.ode#3676,0.39
sympy.matrices.matrices#2010,0.38
sympy.tensor.tensor#3969,0.37
sympy.solvers.ode#4431,0.36
sympy.solvers.ode#1045,0.35
sympy.tensor.tensor#3787,0.34
sympy.tensor.tensor#3880,0.33
sympy.matrices.dense#426,0.32
sympy.matrices.matrices#2019,0.31
sympy.matrices.dense#424,0.3
sympy.solvers.ode#5169,0.29
sympy.matrices.expressions.matpow#3,0.28
sympy.matrices.dense#418,0.27
sympy.matrices.dense#428,0.26
sympy.physics.quantum.matrixcache#93,0.25
sympy.vector.point#56,0.24
sympy.matrices.sparse#1194,0.23
sympy.matrices.sparse#95,0.22
sympy.matrices.sparse#94,0.21
sympy.matrices.dense#411,0.2
sympy.matrices.sparse#98,0.19
sympy.matrices.expressions.matadd#12,0.18
sympy.matrices.sparse#64,0.17
sympy.physics.quantum.pauli#125,0.16
sympy.physics.quantum.pauli#635,0.15
sympy.matrices.sparse#53,0.14
sympy.physics.quantum.pauli#634,0.13
sympy.physics.quantum.pauli#128,0.12
sympy.matrices.sparse#90,0.11
sympy.sets.fancysets#335,0.1
sympy.physics.quantum.pauli#637,0.09
sympy.matrices.sparse#87,0.08
sympy.matrices.sparse#86,0.07
sympy.functions.elementary.trigonometric#837,0.06
sympy.matrices.sparse#91,0.05
sympy.physics.vector.dyadic#431,0.04
sympy.functions.elementary.trigonometric#840,0.03
sympy.matrices.matrices#2024,0.02
sympy.simplify.hyperexpand#691,0.01
