Statement,Suspiciousness
sympy.testing.runtests#2251,1.0
sympy.testing.runtests#2275,0.99
sympy.physics.quantum.cg#414,0.98
sympy.physics.quantum.spin#814,0.97
sympy.testing.runtests#2276,0.96
sympy.testing.runtests#2277,0.95
sympy.testing.runtests#2281,0.94
sympy.parsing.autolev._listener_autolev_antlr#1019,0.93
sympy.testing.runtests#2280,0.92
sympy.testing.runtests#2183,0.91
sympy.testing.runtests#2182,0.9
sympy.parsing.autolev._listener_autolev_antlr#1766,0.89
sympy.parsing.autolev._listener_autolev_antlr#1803,0.88
sympy.ntheory.elliptic_curve#355,0.87
sympy.parsing.autolev._listener_autolev_antlr#749,0.86
sympy.core.mul#881,0.85
sympy.parsing.autolev._listener_autolev_antlr#769,0.84
sympy.parsing.autolev._listener_autolev_antlr#727,0.83
sympy.printing.str#150,0.82
sympy.functions.special.singularity_functions#177,0.81
sympy.physics.quantum.cg#372,0.8
sympy.functions.special.singularity_functions#178,0.79
sympy.parsing.autolev._listener_autolev_antlr#821,0.78
sympy.core.mul#872,0.77
sympy.functions.special.singularity_functions#171,0.76
sympy.parsing.autolev._listener_autolev_antlr#1039,0.75
sympy.polys.compatibility#331,0.74
sympy.printing.latex#651,0.73
sympy.functions.special.singularity_functions#169,0.72
sympy.polys.compatibility#1017,0.71
sympy.polys.compatibility#335,0.7
sympy.functions.special.singularity_functions#161,0.69
sympy.stats.frv_types#569,0.68
sympy.functions.special.singularity_functions#167,0.67
sympy.polys.compatibility#1065,0.66
sympy.physics.quantum.cg#198,0.65
sympy.printing.latex#1974,0.64
sympy.printing.pycode#675,0.63
sympy.testing.runtests#1314,0.62
sympy.printing.latex#1972,0.61
sympy.printing.latex#1966,0.6
sympy.functions.elementary.complexes#221,0.59
sympy.functions.elementary.complexes#228,0.58
sympy.printing.latex#1144,0.57
sympy.testing.runtests#2377,0.56
sympy.printing.mathematica#314,0.55
sympy.printing.latex#1148,0.54
sympy.printing.octave#414,0.53
sympy.testing.runtests#2318,0.52
sympy.testing.runtests#2305,0.51
sympy.printing.str#794,0.5
sympy.functions.elementary.complexes#74,0.49
sympy.functions.elementary.complexes#76,0.48
sympy.printing.octave#419,0.47
sympy.printing.repr#206,0.46
sympy.functions.elementary.complexes#84,0.45
sympy.functions.elementary.complexes#82,0.44
sympy.functions.elementary.complexes#97,0.43
sympy.functions.elementary.complexes#96,0.42
sympy.physics.quantum.anticommutator#135,0.41
sympy.physics.quantum.operator#463,0.4
sympy.parsing.autolev._listener_autolev_antlr#662,0.39
sympy.vector.dyadic#226,0.38
sympy.core.mul#895,0.37
sympy.parsing.autolev._listener_autolev_antlr#693,0.36
sympy.parsing.autolev._listener_autolev_antlr#660,0.35
sympy.core.mul#894,0.34
sympy.parsing.autolev._listener_autolev_antlr#654,0.33
sympy.core.mul#885,0.32
sympy.parsing.autolev._listener_autolev_antlr#643,0.31
sympy.parsing.autolev._listener_autolev_antlr#658,0.3
sympy.parsing.autolev._listener_autolev_antlr#970,0.29
sympy.core.mul#864,0.28
sympy.core.mul#862,0.27
sympy.core.mul#868,0.26
sympy.printing.repr#273,0.25
sympy.core.mul#863,0.24
sympy.stats.frv_types#802,0.23
sympy.core.mul#861,0.22
sympy.testing.runtests#1306,0.21
sympy.printing.latex#379,0.2
sympy.printing.latex#1384,0.19
sympy.testing.runtests#1302,0.18
sympy.testing.runtests#1305,0.17
sympy.printing.latex#1372,0.16
sympy.printing.latex#1646,0.15
sympy.printing.str#229,0.14
sympy.printing.repr#207,0.13
sympy.core.numbers#2408,0.12
sympy.utilities.codegen#436,0.11
sympy.physics.quantum.cg#406,0.1
sympy.integrals.rubi.parsetools.generate_rules#22,0.09
sympy.printing.pretty.pretty#2488,0.08
sympy.physics.quantum.spin#1413,0.07
sympy.physics.quantum.cg#269,0.06
sympy.functions.elementary.complexes#125,0.05
sympy.physics.quantum.cg#267,0.04
sympy.physics.quantum.cg#106,0.03
sympy.functions.elementary.complexes#252,0.02
sympy.printing.repr#193,0.01
