Statement,Suspiciousness
sympy.testing.runtests#2286,1.0
sympy.physics.units.definitions.unit_definitions#64,0.99
sympy.physics.units.systems.mks#30,0.98
sympy.polys.factortools#15,0.97
sympy.testing.runtests#2289,0.96
sympy.testing.runtests#2291,0.95
sympy.testing.runtests#2241,0.94
sympy.core.sympify#438,0.93
sympy.testing.runtests#2182,0.92
sympy.core.sympify#384,0.91
sympy.ntheory.generate#707,0.9
sympy.polys.euclidtools#28,0.89
sympy.ntheory.generate#159,0.88
sympy.polys.densetools#20,0.87
sympy.testing.runtests#2181,0.86
sympy.ntheory.generate#163,0.85
sympy.ntheory.generate#164,0.84
sympy.ntheory.generate#165,0.83
sympy.polys.compatibility#538,0.82
sympy.ntheory.generate#166,0.81
sympy.ntheory.generate#167,0.8
sympy.ntheory.generate#160,0.79
sympy.physics.units.systems.length_weight_time#80,0.78
sympy.physics.units.systems.length_weight_time#115,0.77
sympy.physics.units.definitions.unit_definitions#43,0.76
sympy.ntheory.generate#286,0.75
sympy.physics.units.systems.si#49,0.74
sympy.physics.optics.medium#14,0.73
sympy.physics.optics.medium#16,0.72
sympy.ntheory.generate#282,0.71
sympy.physics.units.util#59,0.7
sympy.physics.units.util#63,0.69
sympy.ntheory.generate#95,0.68
sympy.physics.units.util#72,0.67
sympy.ntheory.generate#94,0.66
sympy.physics.optics.waves#17,0.65
sympy.core.sympify#468,0.64
sympy.core.numbers#2370,0.63
sympy.physics.units.systems.length_weight_time#7,0.62
sympy.physics.units.unitsystem#88,0.61
sympy.ntheory.factor_#515,0.6
sympy.physics.units.util#93,0.59
sympy.ntheory.factor_#519,0.58
sympy.solvers.ode.ode#6492,0.57
sympy.physics.units.systems.mks#37,0.56
sympy.physics.quantum.gate#1221,0.55
sympy.core.expr#350,0.54
sympy.testing.runtests#2318,0.53
sympy.testing.runtests#2341,0.52
sympy.physics.units.util#102,0.51
sympy.ntheory.generate#266,0.5
sympy.core.expr#1625,0.49
sympy.testing.runtests#1306,0.48
sympy.printing.llvmjitcode#372,0.47
sympy.testing.runtests#1305,0.46
sympy.polys.domains.old_polynomialring#243,0.45
sympy.testing.runtests#1297,0.44
sympy.polys.polyutils#375,0.43
sympy.polys.domains.old_fractionfield#55,0.42
sympy.core.power#117,0.41
sympy.printing.theanocode#314,0.4
sympy.core.power#119,0.39
sympy.core.power#120,0.38
sympy.polys.polytools#4511,0.37
sympy.polys.domains.algebraicfield#67,0.36
sympy.polys.domains.polynomialring#75,0.35
sympy.core.power#124,0.34
sympy.utilities.lambdify#171,0.33
sympy.physics.units.util#52,0.32
sympy.physics.units.definitions.__init__#148,0.31
sympy.core.power#299,0.3
sympy.physics.units.unitsystem#108,0.29
sympy.physics.units.unitsystem#87,0.28
sympy.physics.units.definitions.__init__#19,0.27
sympy.physics.units.__init__#333,0.26
sympy.physics.units.systems.length_weight_time#77,0.25
sympy.core.numbers#1780,0.24
sympy.core.numbers#1779,0.23
sympy.physics.units.util#100,0.22
sympy.physics.units.util#105,0.21
sympy.physics.units.systems.si#102,0.2
sympy.physics.units.definitions.unit_definitions#73,0.19
sympy.physics.units.systems.length_weight_time#134,0.18
sympy.physics.units.util#109,0.17
sympy.physics.units.systems.natural#27,0.16
sympy.matrices.common#170,0.15
sympy.matrices.common#169,0.14
sympy.matrices.common#168,0.13
sympy.matrices.common#171,0.12
sympy.matrices.common#422,0.11
sympy.matrices.expressions.matexpr#875,0.1
sympy.matrices.common#521,0.09
sympy.geometry.ellipse#1481,0.08
sympy.physics.continuum_mechanics.beam#118,0.07
sympy.matrices.common#524,0.06
sympy.physics.continuum_mechanics.beam#321,0.05
sympy.matrices.common#376,0.04
sympy.matrices.common#374,0.03
sympy.matrices.common#367,0.02
sympy.matrices.common#527,0.01
