Statement,Suspiciousness
sympy.core.numbers#2295,1.0
examples.advanced.autowrap_integrators#37,0.99
sympy.utilities.autowrap#6,0.98
sympy.printing.ccode#523,0.97
sympy.matrices.expressions.matexpr#766,0.96
sympy.core.power#570,0.95
sympy.utilities.codegen#2094,0.94
sympy.matrices.expressions.applyfunc#96,0.93
sympy.matrices.expressions.matexpr#762,0.92
sympy.matrices.expressions.matexpr#751,0.91
sympy.utilities.codegen#2072,0.9
sympy.matrices.expressions.matexpr#754,0.89
sympy.utilities.runtests#2199,0.88
sympy.utilities.runtests#2141,0.87
sympy.parsing.autolev._listener_autolev_antlr#1804,0.86
sympy.utilities.runtests#2139,0.85
sympy.parsing.autolev._listener_autolev_antlr#739,0.84
sympy.utilities.runtests#2248,0.83
sympy.utilities.runtests#2140,0.82
sympy.parsing.autolev._listener_autolev_antlr#822,0.81
sympy.parsing.autolev._listener_autolev_antlr#750,0.8
sympy.utilities.runtests#2245,0.79
sympy.ntheory.primetest#538,0.78
sympy.ntheory.primetest#537,0.77
sympy.parsing.autolev._listener_autolev_antlr#847,0.76
sympy.utilities.runtests#2249,0.75
sympy.ntheory.primetest#549,0.74
sympy.utilities.autowrap#441,0.73
sympy.parsing.autolev._listener_autolev_antlr#659,0.72
sympy.parsing.autolev._listener_autolev_antlr#1003,0.71
sympy.matrices.expressions.matexpr#397,0.7
sympy.utilities.runtests#2300,0.69
sympy.matrices.expressions.blockmatrix#369,0.68
sympy.utilities.runtests#2299,0.67
sympy.codegen.array_utils#1247,0.66
sympy.codegen.ast#1765,0.65
sympy.utilities.runtests#1271,0.64
sympy.codegen.ast#1760,0.63
sympy.utilities.runtests#1266,0.62
sympy.utilities.runtests#1275,0.61
sympy.tensor.array.dense_ndim_array#7,0.6
sympy.plotting.pygletplot.util#71,0.59
sympy.plotting.pygletplot.util#62,0.58
sympy.tensor.array.__init__#204,0.57
sympy.core.evalf#133,0.56
sympy.core.evalf#199,0.55
sympy.tensor.array.sparse_ndim_array#6,0.54
sympy.core.evalf#180,0.53
sympy.utilities.autowrap#26,0.52
sympy.core.evalf#181,0.51
sympy.matrices.expressions.hadamard#173,0.5
sympy.matrices.expressions.matexpr#1147,0.49
sympy.core.logic#84,0.48
sympy.matrices.expressions.matpow#92,0.47
sympy.core.power#1218,0.46
sympy.codegen.array_utils#571,0.45
sympy.core.power#1163,0.44
sympy.matrices.expressions.hadamard#74,0.43
sympy.core.evalf#37,0.42
sympy.codegen.array_utils#239,0.41
sympy.core.mul#1247,0.4
sympy.utilities.autowrap#322,0.39
sympy.core.mul#1203,0.38
sympy.plotting.plot#1293,0.37
sympy.utilities.autowrap#1120,0.36
sympy.utilities.autowrap#1023,0.35
sympy.core.expr#792,0.34
sympy.core.expr#790,0.33
sympy.core.expr#798,0.32
sympy.utilities.codegen#624,0.31
examples.advanced.autowrap_ufuncify#32,0.3
sympy.utilities.autowrap#1063,0.29
sympy.utilities.autowrap#1061,0.28
sympy.utilities.autowrap#1043,0.27
sympy.core.mul#1212,0.26
sympy.simplify.cse_main#502,0.25
sympy.core.mul#1263,0.24
sympy.core.expr#801,0.23
sympy.core.operations#230,0.22
sympy.core.mul#1261,0.21
sympy.printing.rust#339,0.2
sympy.core.function#574,0.19
sympy.utilities.autowrap#332,0.18
sympy.utilities.codegen#701,0.17
sympy.utilities.iterables#699,0.16
sympy.printing.latex#2132,0.15
sympy.utilities.iterables#696,0.14
sympy.utilities.codegen#97,0.13
sympy.utilities.codegen#2089,0.12
sympy.integrals.manualintegrate#943,0.11
sympy.utilities.autowrap#684,0.1
sympy.core.power#623,0.09
sympy.core.power#628,0.08
sympy.utilities.autowrap#15,0.07
sympy.core.power#632,0.06
sympy.printing.ccode#375,0.05
sympy.printing.latex#2117,0.04
sympy.core.power#588,0.03
sympy.core.power#433,0.02
sympy.core.power#434,0.01
