Statement,Suspiciousness
sympy.matrices.common#1976,1.0
sympy.matrices.common#2137,0.99
sympy.physics.quantum.gate#1059,0.98
sympy.integrals.rubi.utility_function#6477,0.97
sympy.utilities.runtests#2103,0.96
sympy.utilities.runtests#2102,0.95
sympy.utilities.runtests#2196,0.94
sympy.matrices.__init__#23,0.93
sympy.matrices.expressions.blockmatrix#143,0.92
sympy.utilities.runtests#2197,0.91
sympy.matrices.expressions.__init__#8,0.9
sympy.utilities.runtests#2199,0.89
sympy.utilities.runtests#2227,0.88
sympy.utilities.runtests#2240,0.87
sympy.physics.quantum.matrixcache#90,0.86
sympy.physics.quantum.matrixcache#91,0.85
sympy.physics.quantum.matrixcache#94,0.84
sympy.utilities.runtests#2202,0.83
sympy.physics.quantum.matrixcache#93,0.82
sympy.matrices.common#2269,0.81
sympy.physics.quantum.matrixcache#89,0.8
sympy.utilities.runtests#2299,0.79
sympy.utilities.runtests#2300,0.78
sympy.utilities.runtests#2303,0.77
sympy.matrices.common#2006,0.76
sympy.matrices.dense#409,0.75
sympy.matrices.common#2009,0.74
sympy.solvers.solvers#2443,0.73
sympy.matrices.common#2015,0.72
sympy.utilities.runtests#1243,0.71
sympy.matrices.common#2018,0.7
sympy.utilities.runtests#1247,0.69
sympy.physics.quantum.matrixcache#102,0.68
sympy.physics.quantum.matrixcache#101,0.67
sympy.physics.quantum.qft#133,0.66
sympy.printing.theanocode#125,0.65
sympy.utilities.runtests#1246,0.64
sympy.utilities.runtests#1239,0.63
sympy.polys.polymatrix#86,0.62
sympy.utilities.runtests#1226,0.61
sympy.physics.quantum.matrixutils#71,0.6
sympy.tensor.tensor#2410,0.59
sympy.matrices.matrices#2034,0.58
sympy.physics.quantum.matrixutils#66,0.57
sympy.physics.quantum.identitysearch#164,0.56
sympy.matrices.matrices#1981,0.55
sympy.matrices.common#2248,0.54
sympy.matrices.matrices#1971,0.53
sympy.matrices.matrices#1973,0.52
sympy.matrices.expressions.matmul#161,0.51
sympy.simplify.cse_main#487,0.5
sympy.matrices.matrices#1975,0.49
sympy.utilities.codegen#680,0.48
sympy.matrices.expressions.funcmatrix#14,0.47
sympy.physics.quantum.matrixutils#102,0.46
sympy.matrices.matrices#2019,0.45
sympy.physics.quantum.matrixutils#84,0.44
sympy.solvers.diophantine#1809,0.43
sympy.physics.quantum.tensorproduct#120,0.42
sympy.matrices.matrices#2027,0.41
sympy.physics.quantum.identitysearch#32,0.4
sympy.printing.latex#2187,0.39
sympy.printing.latex#2178,0.38
sympy.matrices.expressions.blockmatrix#199,0.37
sympy.vector.functions#404,0.36
sympy.matrices.matrices#2071,0.35
sympy.vector.coordsysrect#52,0.34
sympy.matrices.dense#427,0.33
sympy.matrices.dense#424,0.32
sympy.matrices.sparse#1068,0.31
sympy.matrices.dense#423,0.3
sympy.matrices.dense#592,0.29
sympy.printing.rust#442,0.28
sympy.matrices.dense#428,0.27
sympy.matrices.common#2019,0.26
sympy.matrices.dense#429,0.25
sympy.integrals.rubi.utility_function#6485,0.24
sympy.abc#111,0.23
sympy.utilities.runtests#2203,0.22
sympy.physics.optics.gaussopt#127,0.21
sympy.matrices.normalforms#16,0.2
sympy.abc#117,0.19
sympy.assumptions.ask#1007,0.18
sympy.assumptions.ask#984,0.17
sympy.abc#100,0.16
sympy.abc#101,0.15
sympy.abc#103,0.14
sympy.abc#105,0.13
sympy.physics.vector.dyadic#1,0.12
sympy.matrices.expressions.matexpr#406,0.11
sympy.abc#104,0.1
sympy.matrices.matrices#2074,0.09
sympy.abc#108,0.08
sympy.abc#1,0.07
sympy.combinatorics.fp_groups#246,0.06
sympy.utilities.pytest#126,0.05
sympy.physics.quantum.gate#32,0.04
sympy.printing.octave#585,0.03
sympy.printing.fcode#606,0.02
sympy.abc#114,0.01
