Statement,Suspiciousness
sympy.simplify.ratsimp#204,1.0
sympy.integrals.rubi.utility_function#5098,0.99
sympy.polys.domains.finitefield#38,0.98
sympy.polys.domains.finitefield#37,0.97
sympy.integrals.rubi.utility_function#4343,0.96
sympy.polys.domains.finitefield#35,0.95
sympy.integrals.rubi.utility_function#4124,0.94
sympy.polys.benchmarks.bench_solvers#200,0.93
sympy.polys.benchmarks.bench_solvers#198,0.92
sympy.polys.domains.finitefield#49,0.91
sympy.polys.domains.finitefield#29,0.9
sympy.parsing.sympy_parser#79,0.89
sympy.parsing.sympy_parser#99,0.88
sympy.parsing.sympy_parser#11,0.87
sympy.parsing.sympy_parser#10,0.86
sympy.polys.polyoptions#487,0.85
sympy.parsing.sympy_parser#13,0.84
sympy.polys.polytools#7077,0.83
sympy.polys.polytools#4263,0.82
sympy.polys.polytools#4310,0.81
sympy.polys.polytools#149,0.8
sympy.polys.domains.modularinteger#28,0.79
sympy.core.trace#206,0.78
sympy.core.sympify#298,0.77
sympy.parsing.sympy_parser#37,0.76
sympy.parsing.sympy_parser#50,0.75
sympy.polys.polytools#161,0.74
sympy.core.sympify#295,0.73
sympy.core.sympify#293,0.72
sympy.core.sympify#291,0.71
sympy.utilities.autowrap#435,0.7
sympy.core.sympify#332,0.69
sympy.core.sympify#325,0.68
sympy.utilities.autowrap#436,0.67
sympy.polys.rings#165,0.66
sympy.integrals.rubi.utility_function#5352,0.65
sympy.core.sympify#313,0.64
sympy.core.sympify#315,0.63
sympy.integrals.rubi.utility_function#5376,0.62
sympy.integrals.rubi.utility_function#41,0.61
sympy.series.order#140,0.6
sympy.core.sympify#301,0.59
sympy.core.sympify#309,0.58
sympy.integrals.rubi.utility_function#5144,0.57
sympy.core.sympify#372,0.56
sympy.integrals.rubi.parsetools.parse#310,0.55
sympy.core.sympify#302,0.54
sympy.core.sympify#366,0.53
sympy.physics.quantum.qapply#170,0.52
sympy.integrals.rubi.utility_function#3257,0.51
sympy.core.sympify#364,0.5
sympy.core.sympify#359,0.49
sympy.polys.polytools#605,0.48
sympy.polys.polyutils#274,0.47
sympy.core.sympify#361,0.46
sympy.core.sympify#350,0.45
sympy.functions.elementary.miscellaneous#350,0.44
sympy.polys.fields#89,0.43
sympy.core.sympify#349,0.42
sympy.utilities.runtests#2101,0.41
sympy.integrals.rubi.rules.trinomial_products#7,0.4
sympy.integrals.rubi.rules.miscellaneous_integration#7,0.39
sympy.utilities.runtests#2105,0.38
sympy.utilities.runtests#2106,0.37
sympy.integrals.rubi.rules.secant#7,0.36
sympy.integrals.rubi.rules.hyperbolic#7,0.35
sympy.utilities.runtests#2199,0.34
sympy.utilities.runtests#2198,0.33
sympy.utilities.runtests#2175,0.32
sympy.parsing.sympy_parser#378,0.31
sympy.utilities.runtests#2242,0.3
sympy.integrals.rubi.rules.inverse_hyperbolic#7,0.29
sympy.utilities.runtests#2229,0.28
sympy.utilities.runtests#2204,0.27
sympy.utilities.runtests#2201,0.26
sympy.integrals.rubi.rules.exponential#7,0.25
sympy.integrals.rubi.rules.binomial_products#7,0.24
sympy.integrals.rubi.rules.sine#7,0.23
sympy.parsing.sympy_parser#356,0.22
sympy.polys.domains.modularinteger#207,0.21
sympy.polys.polytools#6634,0.2
sympy.polys.domains.modularinteger#203,0.19
sympy.polys.rings#25,0.18
sympy.polys.domains.modularinteger#200,0.17
sympy.printing.latex#1972,0.16
sympy.polys.domains.modularinteger#183,0.15
sympy.polys.domains.modularinteger#190,0.14
sympy.printing.latex#1969,0.13
sympy.printing.latex#1990,0.12
sympy.printing.latex#1981,0.11
sympy.printing.latex#1975,0.1
sympy.polys.domains.modularinteger#193,0.09
sympy.polys.domains.modularinteger#196,0.08
sympy.simplify.ratsimp#72,0.07
sympy.printing.latex#1984,0.06
sympy.printing.latex#1987,0.05
sympy.utilities.runtests#2306,0.04
sympy.polys.polytools#5204,0.03
sympy.solvers.polysys#33,0.02
sympy.parsing.sympy_parser#112,0.01
